TC325 discharge cfs
03/04/2001	02:00:00	10.01
03/04/2001	03:00:00	10.01
03/04/2001	04:00:00	10.16
03/04/2001	05:00:00	10.16
03/04/2001	06:00:00	10.16
03/04/2001	07:00:00	10.30
03/04/2001	08:00:00	10.30
03/04/2001	09:00:00	10.44
03/04/2001	10:00:00	10.44
03/04/2001	11:00:00	10.44
03/04/2001	12:00:00	10.59
03/04/2001	13:00:00	10.73
03/04/2001	14:00:00	10.87
03/04/2001	15:00:00	11.16
03/04/2001	16:00:00	11.31
03/04/2001	17:00:00	11.45
03/04/2001	18:00:00	11.74
03/04/2001	19:00:00	11.88
03/04/2001	20:00:00	12.03
03/04/2001	21:00:00	12.03
03/04/2001	22:00:00	12.17
03/04/2001	23:00:00	12.17
03/05/2001	00:00:00	12.17
03/05/2001	01:00:00	12.17
03/05/2001	02:00:00	12.17
03/05/2001	03:00:00	12.17
03/05/2001	04:00:00	12.17
03/05/2001	05:00:00	12.02
03/05/2001	06:00:00	12.02
03/05/2001	07:00:00	11.88
03/05/2001	08:00:00	11.87
03/05/2001	09:00:00	11.73
03/05/2001	10:00:00	11.73
03/05/2001	11:00:00	11.87
03/05/2001	12:00:00	11.87
03/05/2001	13:00:00	11.87
03/05/2001	14:00:00	12.02
03/05/2001	15:00:00	12.01
03/05/2001	16:00:00	12.01
03/05/2001	17:00:00	11.87
03/05/2001	18:00:00	11.87
03/05/2001	19:00:00	11.72
03/05/2001	20:00:00	11.72
03/05/2001	21:00:00	11.58
03/05/2001	22:00:00	11.43
03/05/2001	23:00:00	11.29
03/06/2001	00:00:00	11.14
03/06/2001	01:00:00	11.14
03/06/2001	02:00:00	11.00
03/06/2001	03:00:00	10.85
03/06/2001	04:00:00	10.85
03/06/2001	05:00:00	10.70
03/06/2001	06:00:00	10.70
03/06/2001	07:00:00	10.56
03/06/2001	08:00:00	10.41
03/06/2001	09:00:00	10.41
03/06/2001	10:00:00	10.41
03/06/2001	11:00:00	10.41
03/06/2001	12:00:00	10.41
03/06/2001	13:00:00	10.55
03/06/2001	14:00:00	10.55
03/06/2001	15:00:00	10.55
03/06/2001	16:00:00	10.70
03/06/2001	17:00:00	10.70
03/06/2001	18:00:00	10.84
03/06/2001	19:00:00	10.69
03/06/2001	20:00:00	10.69
03/06/2001	21:00:00	10.69
03/06/2001	22:00:00	10.69
03/06/2001	23:00:00	10.69
03/07/2001	00:00:00	10.84
03/07/2001	01:00:00	10.84
03/07/2001	02:00:00	10.83
03/07/2001	03:00:00	10.83
03/07/2001	04:00:00	10.98
03/07/2001	05:00:00	10.98
03/07/2001	06:00:00	11.12
03/07/2001	07:00:00	11.26
03/07/2001	08:00:00	11.41
03/07/2001	09:00:00	11.55
03/07/2001	10:00:00	11.84
03/07/2001	11:00:00	11.99
03/07/2001	12:00:00	12.28
03/07/2001	13:00:00	12.57
03/07/2001	14:00:00	12.87
03/07/2001	15:00:00	13.17
03/07/2001	16:00:00	13.47
03/07/2001	17:00:00	13.62
03/07/2001	18:00:00	13.93
03/07/2001	19:00:00	14.09
03/07/2001	20:00:00	14.41
03/07/2001	21:00:00	14.41
03/07/2001	22:00:00	14.74
03/07/2001	23:00:00	15.59
03/08/2001	00:00:00	14.74
03/08/2001	01:00:00	14.74
03/08/2001	02:00:00	14.57
03/08/2001	03:00:00	14.57
03/08/2001	04:00:00	14.57
03/08/2001	05:00:00	14.57
03/08/2001	06:00:00	14.41
03/08/2001	07:00:00	14.24
03/08/2001	08:00:00	14.08
03/08/2001	09:00:00	13.92
03/08/2001	10:00:00	13.77
03/08/2001	11:00:00	13.61
03/08/2001	12:00:00	13.61
03/08/2001	13:00:00	13.61
03/08/2001	14:00:00	13.45
03/08/2001	15:00:00	13.45
03/08/2001	16:00:00	13.30
03/08/2001	17:00:00	13.30
03/08/2001	18:00:00	13.15
03/08/2001	19:00:00	13.00
03/08/2001	20:00:00	13.00
03/08/2001	21:00:00	12.85
03/08/2001	22:00:00	12.85
03/08/2001	23:00:00	12.70
03/09/2001	00:00:00	12.70
03/09/2001	01:00:00	12.56
03/09/2001	02:00:00	12.56
03/09/2001	03:00:00	12.41
03/09/2001	04:00:00	12.41
03/09/2001	05:00:00	12.26
03/09/2001	06:00:00	12.12
03/09/2001	07:00:00	11.97
03/09/2001	08:00:00	11.97
03/09/2001	09:00:00	11.83
03/09/2001	10:00:00	11.83
03/09/2001	11:00:00	11.83
03/09/2001	12:00:00	11.83
03/09/2001	13:00:00	11.83
03/09/2001	14:00:00	12.12
03/09/2001	15:00:00	12.27
03/09/2001	16:00:00	12.42
03/09/2001	17:00:00	12.56
03/09/2001	18:00:00	12.56
03/09/2001	19:00:00	12.56
03/09/2001	20:00:00	12.56
03/09/2001	21:00:00	12.56
03/09/2001	22:00:00	12.71
03/09/2001	23:00:00	12.86
03/10/2001	00:00:00	13.01
03/10/2001	01:00:00	13.01
03/10/2001	02:00:00	13.16
03/10/2001	03:00:00	13.32
03/10/2001	04:00:00	13.47
03/10/2001	05:00:00	13.82
03/10/2001	06:00:00	13.78
03/10/2001	07:00:00	13.47
03/10/2001	08:00:00	13.47
03/10/2001	09:00:00	13.47
03/10/2001	10:00:00	13.47
03/10/2001	11:00:00	13.47
03/10/2001	12:00:00	13.47
03/10/2001	13:00:00	13.63
03/10/2001	14:00:00	13.63
03/10/2001	15:00:00	13.78
03/10/2001	16:00:00	13.78
03/10/2001	17:00:00	13.78
03/10/2001	18:00:00	13.78
03/10/2001	19:00:00	13.78
03/10/2001	20:00:00	13.78
03/10/2001	21:00:00	13.79
03/10/2001	22:00:00	13.79
03/10/2001	23:00:00	13.94
03/11/2001	00:00:00	13.94
03/11/2001	01:00:00	14.10
03/11/2001	02:00:00	14.10
03/11/2001	03:00:00	14.10
03/11/2001	04:00:00	14.10
03/11/2001	05:00:00	14.26
03/11/2001	06:00:00	14.26
03/11/2001	07:00:00	14.10
03/11/2001	08:00:00	13.95
03/11/2001	09:00:00	13.95
03/11/2001	10:00:00	13.95
03/11/2001	11:00:00	13.95
03/11/2001	12:00:00	13.95
03/11/2001	13:00:00	17.70
03/11/2001	14:00:00	21.58
03/11/2001	15:00:00	25.58
03/11/2001	16:00:00	29.72
03/11/2001	17:00:00	33.50
03/11/2001	18:00:00	37.84
03/11/2001	19:00:00	41.69
03/11/2001	20:00:00	45.54
03/11/2001	21:00:00	49.39
03/11/2001	22:00:00	54.08
03/11/2001	23:00:00	58.00
03/12/2001	00:00:00	62.90
03/12/2001	01:00:00	67.22
03/12/2001	02:00:00	70.22
03/12/2001	03:00:00	73.98
03/12/2001	04:00:00	76.96
03/12/2001	05:00:00	80.18
03/12/2001	06:00:00	82.41
03/12/2001	07:00:00	84.65
03/12/2001	08:00:00	86.86
03/12/2001	09:00:00	90.07
03/12/2001	10:00:00	92.17
03/12/2001	11:00:00	95.29
03/12/2001	12:00:00	99.47
03/12/2001	13:00:00	105.96
03/12/2001	14:00:00	116.55
03/12/2001	15:00:00	125.21
03/12/2001	16:00:00	127.61
03/12/2001	17:00:00	127.61
03/12/2001	18:00:00	128.80
03/12/2001	19:00:00	129.98
03/12/2001	20:00:00	133.51
03/12/2001	21:00:00	137.09
03/12/2001	22:00:00	140.79
03/12/2001	23:00:00	145.93
03/13/2001	00:00:00	152.48
03/13/2001	01:00:00	158.97
03/13/2001	02:00:00	162.86
03/13/2001	03:00:00	165.48
03/13/2001	04:00:00	168.12
03/13/2001	05:00:00	170.81
03/13/2001	06:00:00	172.17
03/13/2001	07:00:00	172.17
03/13/2001	08:00:00	172.17
03/13/2001	09:00:00	169.48
03/13/2001	10:00:00	165.50
03/13/2001	11:00:00	159.00
03/13/2001	12:00:00	155.12
03/13/2001	13:00:00	149.90
03/13/2001	14:00:00	148.59
03/13/2001	15:00:00	148.60
03/13/2001	16:00:00	147.29
03/13/2001	17:00:00	148.60
03/13/2001	18:00:00	151.23
03/13/2001	19:00:00	155.15
03/13/2001	20:00:00	156.44
03/13/2001	21:00:00	157.74
03/13/2001	22:00:00	161.62
03/13/2001	23:00:00	166.86
03/14/2001	00:00:00	173.59
03/14/2001	01:00:00	179.04
03/14/2001	02:00:00	183.13
03/14/2001	03:00:00	187.22
03/14/2001	04:00:00	189.99
03/14/2001	05:00:00	192.81
03/14/2001	06:00:00	195.68
03/14/2001	07:00:00	197.12
03/14/2001	08:00:00	197.13
03/14/2001	09:00:00	197.13
03/14/2001	10:00:00	191.41
03/14/2001	11:00:00	183.16
03/14/2001	12:00:00	180.45
03/14/2001	13:00:00	176.36
03/14/2001	14:00:00	173.63
03/14/2001	15:00:00	176.36
03/14/2001	16:00:00	183.18
03/14/2001	17:00:00	191.44
03/14/2001	18:00:00	208.58
03/14/2001	19:00:00	220.09
03/14/2001	20:00:00	234.97
03/14/2001	21:00:00	245.68
03/14/2001	22:00:00	250.34
03/14/2001	23:00:00	258.18
03/15/2001	00:00:00	264.52
03/15/2001	01:00:00	270.90
03/15/2001	02:00:00	274.11
03/15/2001	03:00:00	275.72
03/15/2001	04:00:00	277.33
03/15/2001	05:00:00	278.95
03/15/2001	06:00:00	278.95
03/15/2001	07:00:00	280.57
03/15/2001	08:00:00	280.57
03/15/2001	09:00:00	277.35
03/15/2001	10:00:00	277.36
03/15/2001	11:00:00	277.36
03/15/2001	12:00:00	274.15
03/15/2001	13:00:00	272.55
03/15/2001	14:00:00	266.16
03/15/2001	15:00:00	261.41
03/15/2001	16:00:00	296.86
03/15/2001	17:00:00	300.13
03/15/2001	18:00:00	300.14
03/15/2001	19:00:00	301.78
03/15/2001	20:00:00	300.14
03/15/2001	21:00:00	296.88
03/15/2001	22:00:00	293.62
03/15/2001	23:00:00	290.36
03/16/2001	00:00:00	294.14
03/16/2001	01:00:00	287.12
03/16/2001	02:00:00	282.26
03/16/2001	03:00:00	274.21
03/16/2001	04:00:00	272.61
03/16/2001	05:00:00	269.41
03/16/2001	06:00:00	267.82
03/16/2001	07:00:00	269.42
03/16/2001	08:00:00	271.02
03/16/2001	09:00:00	277.45
03/16/2001	10:00:00	277.45
03/16/2001	11:00:00	275.85
03/16/2001	12:00:00	271.04
03/16/2001	13:00:00	271.04
03/16/2001	14:00:00	277.47
03/16/2001	15:00:00	282.32
03/16/2001	16:00:00	274.26
03/16/2001	17:00:00	271.06
03/16/2001	18:00:00	264.68
03/16/2001	19:00:00	261.52
03/16/2001	20:00:00	263.11
03/16/2001	21:00:00	264.70
03/16/2001	22:00:00	266.29
03/16/2001	23:00:00	269.49
03/17/2001	00:00:00	274.30
03/17/2001	01:00:00	283.98
03/17/2001	02:00:00	293.73
03/17/2001	03:00:00	306.83
03/17/2001	04:00:00	318.34
03/17/2001	05:00:00	333.19
03/17/2001	06:00:00	344.88
03/17/2001	07:00:00	351.68
03/17/2001	08:00:00	353.39
03/17/2001	09:00:00	353.40
03/17/2001	10:00:00	334.87
03/17/2001	11:00:00	303.58
03/17/2001	12:00:00	288.89
03/17/2001	13:00:00	272.74
03/17/2001	14:00:00	256.86
03/17/2001	15:00:00	245.94
03/17/2001	16:00:00	242.86
03/17/2001	17:00:00	264.78
03/17/2001	18:00:00	261.61
03/17/2001	19:00:00	264.79
03/17/2001	20:00:00	290.55
03/17/2001	21:00:00	290.55
03/17/2001	22:00:00	305.27
03/17/2001	23:00:00	355.18
03/18/2001	00:00:00	502.58
03/18/2001	01:00:00	469.33
03/18/2001	02:00:00	554.94
03/18/2001	03:00:00	530.59
03/18/2001	04:00:00	481.02
03/18/2001	05:00:00	598.22
03/18/2001	06:00:00	477.13
03/18/2001	07:00:00	420.92
03/18/2001	08:00:00	415.38
03/18/2001	09:00:00	417.24
03/18/2001	10:00:00	394.78
03/18/2001	11:00:00	417.25
03/18/2001	12:00:00	321.76
03/18/2001	13:00:00	316.83
03/18/2001	14:00:00	308.61
03/18/2001	15:00:00	302.06
03/18/2001	16:00:00	308.62
03/18/2001	17:00:00	308.63
03/18/2001	18:00:00	351.83
03/18/2001	19:00:00	369.29
03/18/2001	20:00:00	376.47
03/18/2001	21:00:00	387.42
03/18/2001	22:00:00	389.27
03/18/2001	23:00:00	394.84
03/19/2001	00:00:00	394.85
03/19/2001	01:00:00	398.59
03/19/2001	02:00:00	402.34
03/19/2001	03:00:00	409.86
03/19/2001	04:00:00	419.18
03/19/2001	05:00:00	426.47
03/19/2001	06:00:00	433.59
03/19/2001	07:00:00	438.97
03/19/2001	08:00:00	440.80
03/19/2001	09:00:00	430.06
03/19/2001	10:00:00	400.51
03/19/2001	11:00:00	357.06
03/19/2001	12:00:00	338.41
03/19/2001	13:00:00	316.93
03/19/2001	14:00:00	348.50
03/19/2001	15:00:00	340.09
03/19/2001	16:00:00	358.82
03/19/2001	17:00:00	376.57
03/19/2001	18:00:00	389.36
03/19/2001	19:00:00	391.22
03/19/2001	20:00:00	394.94
03/19/2001	21:00:00	431.89
03/19/2001	22:00:00	439.04
03/19/2001	23:00:00	454.06
03/20/2001	00:00:00	479.28
03/20/2001	01:00:00	481.24
03/20/2001	02:00:00	500.85
03/20/2001	03:00:00	520.77
03/20/2001	04:00:00	528.82
03/20/2001	05:00:00	542.99
03/20/2001	06:00:00	551.13
03/20/2001	07:00:00	555.22
03/20/2001	08:00:00	555.22
03/20/2001	09:00:00	563.40
03/20/2001	10:00:00	549.12
03/20/2001	11:00:00	494.98
03/20/2001	12:00:00	541.00
03/20/2001	13:00:00	504.86
03/20/2001	14:00:00	524.84
03/20/2001	15:00:00	555.26
03/20/2001	16:00:00	573.70
03/20/2001	17:00:00	551.19
03/20/2001	18:00:00	573.71
03/20/2001	19:00:00	621.78
03/20/2001	20:00:00	639.19
03/20/2001	21:00:00	561.42
03/20/2001	22:00:00	520.87
03/20/2001	23:00:00	528.92
03/21/2001	00:00:00	524.89
03/21/2001	01:00:00	530.94
03/21/2001	02:00:00	537.01
03/21/2001	03:00:00	547.17
03/21/2001	04:00:00	555.32
03/21/2001	05:00:00	553.29
03/21/2001	06:00:00	563.51
03/21/2001	07:00:00	565.57
03/21/2001	08:00:00	563.52
03/21/2001	09:00:00	567.63
03/21/2001	10:00:00	565.58
03/21/2001	11:00:00	567.64
03/21/2001	12:00:00	573.81
03/21/2001	13:00:00	567.65
03/21/2001	14:00:00	577.94
03/21/2001	15:00:00	586.20
03/21/2001	16:00:00	598.66
03/21/2001	17:00:00	609.14
03/21/2001	18:00:00	624.06
03/21/2001	19:00:00	630.57
03/21/2001	20:00:00	630.57
03/21/2001	21:00:00	624.07
03/21/2001	22:00:00	621.93
03/21/2001	23:00:00	624.09
03/22/2001	00:00:00	630.59
03/22/2001	01:00:00	630.60
03/22/2001	02:00:00	630.60
03/22/2001	03:00:00	641.56
03/22/2001	04:00:00	639.37
03/22/2001	05:00:00	648.16
03/22/2001	06:00:00	650.36
03/22/2001	07:00:00	661.25
03/22/2001	08:00:00	659.10
03/22/2001	09:00:00	669.85
03/22/2001	10:00:00	676.24
03/22/2001	11:00:00	676.25
03/22/2001	12:00:00	678.37
03/22/2001	13:00:00	678.38
03/22/2001	14:00:00	674.14
03/22/2001	15:00:00	667.75
03/22/2001	16:00:00	659.14
03/22/2001	17:00:00	648.23
03/22/2001	18:00:00	632.87
03/22/2001	19:00:00	617.76
03/22/2001	20:00:00	598.80
03/22/2001	21:00:00	580.16
03/22/2001	22:00:00	573.98
03/22/2001	23:00:00	569.88
03/23/2001	00:00:00	565.78
03/23/2001	01:00:00	555.56
03/23/2001	02:00:00	555.56
03/23/2001	03:00:00	547.41
03/23/2001	04:00:00	547.42
03/23/2001	05:00:00	545.39
03/23/2001	06:00:00	541.33
03/23/2001	07:00:00	541.34
03/23/2001	08:00:00	535.26
03/23/2001	09:00:00	527.19
03/23/2001	10:00:00	523.18
03/23/2001	11:00:00	517.17
03/23/2001	12:00:00	497.31
03/23/2001	13:00:00	497.32
03/23/2001	14:00:00	479.71
03/23/2001	15:00:00	471.93
03/23/2001	16:00:00	464.17
03/23/2001	17:00:00	456.42
03/23/2001	18:00:00	450.67
03/23/2001	19:00:00	439.46
03/23/2001	20:00:00	428.76
03/23/2001	21:00:00	416.00
03/23/2001	22:00:00	414.15
03/23/2001	23:00:00	406.66
03/24/2001	00:00:00	402.90
03/24/2001	01:00:00	395.42
03/24/2001	02:00:00	393.56
03/24/2001	03:00:00	386.17
03/24/2001	04:00:00	380.68
03/24/2001	05:00:00	369.88
03/24/2001	06:00:00	357.57
03/24/2001	07:00:00	342.23
03/24/2001	08:00:00	333.90
03/24/2001	09:00:00	327.29
03/24/2001	10:00:00	324.00
03/24/2001	11:00:00	324.00
03/24/2001	12:00:00	320.72
03/24/2001	13:00:00	309.21
03/24/2001	14:00:00	305.93
03/24/2001	15:00:00	302.65
03/24/2001	16:00:00	292.85
03/24/2001	17:00:00	284.73
03/24/2001	18:00:00	276.66
03/24/2001	19:00:00	275.05
03/24/2001	20:00:00	271.85
03/24/2001	21:00:00	275.06
03/24/2001	22:00:00	275.06
03/24/2001	23:00:00	271.86
03/25/2001	00:00:00	267.07
03/25/2001	01:00:00	263.89
03/25/2001	02:00:00	257.57
03/25/2001	03:00:00	256.00
03/25/2001	04:00:00	246.65
03/25/2001	05:00:00	243.56
03/25/2001	06:00:00	237.44
03/25/2001	07:00:00	228.40
03/25/2001	08:00:00	221.02
03/25/2001	09:00:00	215.21
03/25/2001	10:00:00	216.66
03/25/2001	11:00:00	219.57
03/25/2001	12:00:00	225.45
03/25/2001	13:00:00	221.04
03/25/2001	14:00:00	219.58
03/25/2001	15:00:00	215.24
03/25/2001	16:00:00	208.10
03/25/2001	17:00:00	199.56
03/25/2001	18:00:00	195.24
03/25/2001	19:00:00	193.81
03/25/2001	20:00:00	190.98
03/25/2001	21:00:00	192.39
03/25/2001	22:00:00	189.59
03/25/2001	23:00:00	188.21
03/26/2001	00:00:00	186.84
03/26/2001	01:00:00	184.11
03/26/2001	02:00:00	180.04
03/26/2001	03:00:00	175.95
03/26/2001	04:00:00	173.23
03/26/2001	05:00:00	160.00
03/26/2001	06:00:00	152.22
03/26/2001	07:00:00	153.53
03/26/2001	08:00:00	152.23
03/26/2001	09:00:00	153.54
03/26/2001	10:00:00	156.14
03/26/2001	11:00:00	157.43
03/26/2001	12:00:00	161.32
03/26/2001	13:00:00	161.32
03/26/2001	14:00:00	162.62
03/26/2001	15:00:00	163.93
03/26/2001	16:00:00	162.63
03/26/2001	17:00:00	156.16
03/26/2001	18:00:00	152.26
03/26/2001	19:00:00	147.02
03/26/2001	20:00:00	145.72
03/26/2001	21:00:00	148.34
03/26/2001	22:00:00	150.97
03/26/2001	23:00:00	150.97
03/27/2001	00:00:00	150.97
03/27/2001	01:00:00	149.66
03/27/2001	02:00:00	148.35
03/27/2001	03:00:00	145.74
03/27/2001	04:00:00	145.74
03/27/2001	05:00:00	143.16
03/27/2001	06:00:00	141.89
03/27/2001	07:00:00	140.63
03/27/2001	08:00:00	139.38
03/27/2001	09:00:00	139.38
03/27/2001	10:00:00	138.16
03/27/2001	11:00:00	136.95
03/27/2001	12:00:00	136.95
03/27/2001	13:00:00	134.57
03/27/2001	14:00:00	132.21
03/27/2001	15:00:00	129.86
03/27/2001	16:00:00	128.69
03/27/2001	17:00:00	125.11
03/27/2001	18:00:00	125.11
03/27/2001	19:00:00	123.90
03/27/2001	20:00:00	125.12
03/27/2001	21:00:00	125.12
03/27/2001	22:00:00	123.90
03/27/2001	23:00:00	123.91
03/28/2001	00:00:00	125.13
03/28/2001	01:00:00	126.33
03/28/2001	02:00:00	127.53
03/28/2001	03:00:00	129.90
03/28/2001	04:00:00	131.08
03/28/2001	05:00:00	133.43
03/28/2001	06:00:00	137.01
03/28/2001	07:00:00	135.81
03/28/2001	08:00:00	135.81
03/28/2001	09:00:00	138.23
03/28/2001	10:00:00	137.02
03/28/2001	11:00:00	135.82
03/28/2001	12:00:00	135.83
03/28/2001	13:00:00	134.64
03/28/2001	14:00:00	132.28
03/28/2001	15:00:00	131.11
03/28/2001	16:00:00	128.76
03/28/2001	17:00:00	126.38
03/28/2001	18:00:00	122.74
03/28/2001	19:00:00	121.50
03/28/2001	20:00:00	121.51
03/28/2001	21:00:00	119.02
03/28/2001	22:00:00	117.78
03/28/2001	23:00:00	117.78
03/29/2001	00:00:00	114.09
03/29/2001	01:00:00	116.55
03/29/2001	02:00:00	115.32
03/29/2001	03:00:00	115.32
03/29/2001	04:00:00	114.10
03/29/2001	05:00:00	115.33
03/29/2001	06:00:00	116.56
03/29/2001	07:00:00	116.57
03/29/2001	08:00:00	116.57
03/29/2001	09:00:00	119.06
03/29/2001	10:00:00	117.82
03/29/2001	11:00:00	119.07
03/29/2001	12:00:00	117.82
03/29/2001	13:00:00	119.07
03/29/2001	14:00:00	119.07
03/29/2001	15:00:00	120.32
03/29/2001	16:00:00	120.33
03/29/2001	17:00:00	121.57
03/29/2001	18:00:00	122.81
03/29/2001	19:00:00	125.26
03/29/2001	20:00:00	125.26
03/29/2001	21:00:00	126.47
03/29/2001	22:00:00	128.85
03/29/2001	23:00:00	131.20
03/30/2001	00:00:00	134.74
03/30/2001	01:00:00	137.14
03/30/2001	02:00:00	140.84
03/30/2001	03:00:00	142.11
03/30/2001	04:00:00	145.98
03/30/2001	05:00:00	147.29
03/30/2001	06:00:00	148.61
03/30/2001	07:00:00	149.92
03/30/2001	08:00:00	149.92
03/30/2001	09:00:00	147.30
03/30/2001	10:00:00	148.62
03/30/2001	11:00:00	148.62
03/30/2001	12:00:00	146.01
03/30/2001	13:00:00	144.71
03/30/2001	14:00:00	143.42
03/30/2001	15:00:00	140.88
03/30/2001	16:00:00	138.40
03/30/2001	17:00:00	138.40
03/30/2001	18:00:00	138.41
03/30/2001	19:00:00	137.19
03/30/2001	20:00:00	138.41
03/30/2001	21:00:00	137.20
03/30/2001	22:00:00	139.65
03/30/2001	23:00:00	140.91
03/31/2001	00:00:00	147.35
03/31/2001	01:00:00	153.90
03/31/2001	02:00:00	160.38
03/31/2001	03:00:00	165.59
03/31/2001	04:00:00	170.93
03/31/2001	05:00:00	175.00
03/31/2001	06:00:00	176.37
03/31/2001	07:00:00	179.10
03/31/2001	08:00:00	180.47
03/31/2001	09:00:00	181.83
03/31/2001	10:00:00	180.48
03/31/2001	11:00:00	180.48
03/31/2001	12:00:00	177.76
03/31/2001	13:00:00	176.40
03/31/2001	14:00:00	175.03
03/31/2001	15:00:00	176.40
03/31/2001	16:00:00	177.77
03/31/2001	17:00:00	180.50
03/31/2001	18:00:00	185.95
03/31/2001	19:00:00	187.32
03/31/2001	20:00:00	194.33
03/31/2001	21:00:00	197.21
03/31/2001	22:00:00	201.53
03/31/2001	23:00:00	214.35
04/01/2001	00:00:00	217.24
04/01/2001	01:00:00	224.56
04/01/2001	02:00:00	224.56
04/01/2001	03:00:00	224.56
04/01/2001	04:00:00	224.57
04/01/2001	05:00:00	224.57
04/01/2001	06:00:00	218.71
04/01/2001	07:00:00	215.82
04/01/2001	08:00:00	207.26
04/01/2001	09:00:00	204.42
04/01/2001	10:00:00	197.26
04/01/2001	11:00:00	191.54
04/01/2001	12:00:00	184.64
04/01/2001	13:00:00	177.84
04/01/2001	14:00:00	172.40
04/01/2001	15:00:00	165.71
04/01/2001	16:00:00	160.50
04/01/2001	17:00:00	156.63
04/01/2001	18:00:00	151.43
04/01/2001	19:00:00	148.81
04/01/2001	20:00:00	144.89
04/01/2001	21:00:00	144.89
04/01/2001	22:00:00	142.32
04/01/2001	23:00:00	143.61
04/02/2001	00:00:00	144.90
04/02/2001	01:00:00	143.61
04/02/2001	02:00:00	144.91
04/02/2001	03:00:00	144.91
04/02/2001	04:00:00	143.62
04/02/2001	05:00:00	143.63
04/02/2001	06:00:00	142.35
04/02/2001	07:00:00	141.08
04/02/2001	08:00:00	138.60
04/02/2001	09:00:00	137.38
04/02/2001	10:00:00	136.18
04/02/2001	11:00:00	132.63
04/02/2001	12:00:00	129.10
04/02/2001	13:00:00	129.10
04/02/2001	14:00:00	127.93
04/02/2001	15:00:00	126.74
04/02/2001	16:00:00	124.33
04/02/2001	17:00:00	123.11
04/02/2001	18:00:00	123.11
04/02/2001	19:00:00	124.34
04/02/2001	20:00:00	123.12
04/02/2001	21:00:00	123.12
04/02/2001	22:00:00	125.56
04/02/2001	23:00:00	127.95
