 
 THIS IS FOR STATION NUMBER  112 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.55   0.51  60(64) 18(19) 11(11)  4( 4)  0( 0)   21       93
  2 3/8-->3/14       1.53   0.53  51(60) 17(20) 12(14)  4( 4)  0( 0)   21       84
  3 3/15-->3/21      0.95   0.38  51(64) 14(17) 14(17)  0( 0)  0( 0)   21       79
  4 3/22-->3/28      1.96   0.58  57(61) 14(15) 16(17)  5( 5)  0( 0)   21       92
  5 3/29-->4/4       2.18   0.77  75(63) 21(17) 13(10)  9( 7)  1( 0)   17      119
  6 4/5-->4/11       1.58   0.59  62(62) 16(16) 17(17)  5( 5)  0( 0)   14      100
  7 4/12-->4/18      1.57   0.95  73(53) 29(21) 22(16) 12( 8)  0( 0)   14      136
  8 4/19-->4/25      2.94   0.98  84(60) 27(19) 17(12)  7( 5)  3( 2)   14      138
  9 4/26-->5/2       2.11   0.88  57(50) 21(18) 27(24)  5( 4)  2( 1)   10      112
 10 5/3-->5/9        2.80   0.96  70(55) 24(19) 20(15) 11( 8)  1( 0)    0      126
 11 5/10-->5/16      3.20   1.03  59(50) 19(16) 26(22) 10( 8)  2( 1)    0      116
 12 5/17-->5/23      2.22   0.86  58(50) 27(23) 23(19)  7( 6)  1( 0)    0      116
 13 5/24-->5/30      2.75   1.35  60(44) 30(22) 28(20) 12( 8)  6( 4)    0      136
 14 5/31-->6/6       2.72   0.85  68(62) 13(12) 17(15)  6( 5)  4( 3)    0      108
 15 6/7-->6/13       3.25   1.16  75(55) 17(12) 25(18) 16(11)  2( 1)    0      135
 16 6/14-->6/20      4.54   1.04  68(56) 22(18) 14(11) 12(10)  4( 3)    0      120
 17 6/21-->6/27      3.71   0.88  49(48) 23(22) 21(20)  7( 6)  2( 1)    0      102
 18 6/28-->7/4       7.25   1.39  49(46) 21(20) 20(19)  7( 6)  8( 7)    0      105
 19 7/5-->7/11       2.69   1.13  46(44) 22(21) 22(21)  8( 7)  6( 5)    0      104
 20 7/12-->7/18      4.20   0.99  52(53) 17(17) 11(11) 13(13)  4( 4)    0       97
 21 7/19-->7/25      2.72   0.91  39(41) 24(25) 19(20) 12(12)  1( 1)    2       95
 22 7/26-->8/1       3.13   0.87  50(51) 17(17) 19(19) 11(11)  1( 1)    7       98
 23 8/2-->8/8        5.76   1.04  65(58) 14(12) 17(15)  9( 8)  6( 5)    7      111
 24 8/9-->8/15       2.56   0.93  63(58) 15(13) 15(13) 12(11)  3( 2)    7      108
 25 8/16-->8/22      2.81   0.72  60(60) 16(16) 15(15)  7( 7)  1( 1)    7       99
 26 8/23-->8/29      3.48   0.68  47(54) 20(22) 14(16)  4( 4)  2( 2)    7       87
 27 8/30-->9/5       2.32   0.90  57(55) 16(15) 14(13) 14(13)  2( 1)    7      103
 28 9/6-->9/12       2.59   0.71  47(51) 15(16) 24(26)  4( 4)  2( 2)    7       92
 29 9/13-->9/19      4.61   1.30  60(52) 20(17) 16(13) 11( 9)  8( 6)    7      115
 30 9/20-->9/26      3.15   0.96  59(52) 24(21) 16(14) 11( 9)  3( 2)    7      113
 31 9/27-->10/3      2.40   0.62  49(61)  9(11) 14(17)  7( 8)  1( 1)    8       80
 32 10/4-->10/10     3.60   0.80  50(56) 13(14) 13(14)  9(10)  3( 3)    7       88
 33 10/11-->10/17    2.20   0.53  44(60) 13(17) 10(13)  5( 6)  1( 1)    7       73
 34 10/18-->10/24    1.92   0.61  49(53) 22(24) 15(16)  5( 5)  0( 0)    7       91
 35 10/25-->10/31    1.49   0.48  57(65) 15(17) 10(11)  5( 5)  0( 0)    7       87
 36 11/1-->11/7      4.45   0.70  66(65) 14(13) 13(12)  6( 5)  2( 1)    7      101
 37 11/8-->11/14     1.76   0.42  41(58) 16(22) 11(15)  2( 2)  0( 0)    7       70
 38 11/15-->11/21    3.40   0.67  44(57) 12(15) 11(14)  7( 9)  3( 3)    7       77
 39 11/22-->11/28    1.21   0.39  54(67) 11(13) 13(16)  2( 2)  0( 0)    7       80
 40 11/29-->12/5     2.53   0.35  45(69) 10(15)  7(10)  2( 3)  1( 1)   12       65
 41 12/6-->12/12     2.28   0.39  59(68) 19(22)  5( 5)  2( 2)  1( 1)   14       86
 42 12/13-->12/19    1.17   0.21  48(78)  9(14)  3( 4)  1( 1)  0( 0)   14       61
 43 12/20-->12/26    1.37   0.29  50(72) 12(17)  4( 5)  3( 4)  0( 0)   14       69
 44 12/27-->1/2      0.90   0.27  55(72) 15(19)  6( 7)  0( 0)  0( 0)   14       76
 45 1/3-->1/9        1.23   0.23  43(76)  6(10)  6(10)  1( 1)  0( 0)   20       56
 46 1/10-->1/16      1.20   0.24  52(77)  9(13)  4( 5)  2( 2)  0( 0)   21       67
 47 1/17-->1/23      0.93   0.26  58(76) 15(19)  3( 3)  0( 0)  0( 0)   18       76
 48 1/24-->1/30      1.11   0.25  62(83)  6( 8)  4( 5)  2( 2)  0( 0)   14       74
 49 1/31-->2/6       0.90   0.22  55(79) 10(14)  4( 5)  0( 0)  0( 0)   20       69
 50 2/7-->2/13       1.31   0.19  53(82)  9(14)  1( 1)  1( 1)  0( 0)   21       64
 51 2/14-->2/20      0.76   0.33  56(70) 13(16) 10(12)  0( 0)  0( 0)   21       79
 52 2/21-->2/27      2.23   0.37  56(70) 16(20)  5( 6)  1( 1)  1( 1)   21       79
 53 2/28-->2/29      1.65   0.06   9(81)  0( 0)  1( 9)  1( 9)  0( 0)    4       11
 ANNUAL TOTALS       7.25   2926(59)867(17)718(14)319( 6) 88( 1)  510     4918
 1956   1042    794    732    670   1053    805    745    686
 1957   1153    905    843    781   1049    801    739    677
 1958   1003    755    693    631   1021    773    712    651
 1959   1028    780    718    658   1118    870    808    746
 1960   1041    793    731    669   1076    828    766    704
 1961   1057    809    747    685   1045    797    735    674
 1962   1039    791    729    669   1027    779    717    655
 1963   1092    844    782    720    960    712    650    591
 1964   1085    837    775    714    908    664    605    550
 1965   1039    791    729    667    965    717    657    597
 1966   1149    901    839    777    969    721    660    599
 1967   1003    755    693    635    971    724    664    604
 1968   1085    837    775    713   1050    802    740    678
 1969   1119    871    809    747   1068    820    758    697
 1970   1080    832    770    708   1043    795    733    671
 1971   1012    765    704    644   1010    762    700    639
 1972   1049    803    742    681   1021    773    712    651
 1973   1060    812    750    688   1048    800    738    676
 1974   1117    869    807    745    932    684    622    563
 1975   1090    842    780    719   1069    821    759    697
 1976   1075    827    765    704    985    737    676    616
 1977   1131    883    821    759    979    731    670    609
 1978   1080    832    770    708   1042    794    732    671
 1979   1048    800    738    676   1038    790    728    667
 1980   1149    901    839    777   1116    868    806    744
 1981   1063    815    753    692   1011    763    702    642
 1982   1082    834    772    710    996    748    686    625
 1983   1137    889    827    765   1157    909    847    785
 1984   1027    779    717    655   1031    783    723    664
 1985   1067    819    757    695    937    689    627    566
 1986   1129    881    819    757    893    649    589    530
 1987   1124    876    814    752    987    739    677    617
 1988   1077    829    768    707   1109    862    802    742
 1989   1064    816    754    692   1011    764    703    643
 1990   1040    792    730    668   1023    775    713    651
 1991   1059    811    749    688   1025    777    716    655
 1992    970    722    660    598    847    604    546    492
 1993   1038    790    728    666   1051    803    741    680
 1994    999    751    689    627    978    730    669    612
 1995   1064    816    755    695   1136    888    826    764
 1996    998    750    689    628    987    739    677    616
 1997   1050    802    740    680    961    713    651    589
 1998   1072    824    762    700   1049    801    739    677
     ****************************  *************************** 
 MEAN 1071.3  823.3  761.4  699.9 1020.1  772.4  711.0  650.4
 STDV   46.5   46.4   46.3   46.1   61.9   61.4   60.9   59.7
 
               SEPTEMBER                   OCTOBER
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
     ****************************  *************************** 
 1951    670    456    406    361    492    318    282    250
 1952    813    589    538    488     80     54     48     42
 1953    816    594    546    501    618    438    398    358
 1954    868    636    580    526    492    316    277    241
 1955    843    615    561    510    414    271    238    207
 1956    789    564    513    467    713    496    447    401
 1957    713    489    438    388    391    238    206    177
 1958    799    568    515    463    565    385    344    304
 1959    778    551    500    450    358    210    179    149
 1960    825    594    542    491    395    265    239    215
 1961    731    514    466    419    543    354    312    271
 1962    716    500    453    408    504    336    297    261
 1963    770    540    484    430    782    553    501    450
 1964    739    522    470    419    116     71     61     52
 1965    701    477    425    379    399    258    227    200
 1966    711    480    426    378    510    330    290    254
 1967    736    512    462    413    452    293    258    225
 1968    777    538    482    428    507    332    294    257
 1969    791    557    502    449    411    256    224    194
 1970    775    547    494    442    462    272    231    193
 1971    863    635    583    533    669    456    406    359
 1972    820    598    543    490    285    188    168    149
 1973    765    536    481    430    618    416    370    327
 1974    633    438    394    352      8      4      3      2
 1975    668    456    408    362      8      4      3      2
 1976    759    532    481    436    152    105     94     83
 1977    808    570    515    461    443    260    221    185
 1978    919    685    629    576    455    281    245    210
 1979    827    602    548    501    209    141    126    112
 1980    825    599    545    494    420    277    247    220
 1981    817    589    535    481    389    248    218    191
 1982    742    523    473    423    365    234    206    181
 1983    806    585    533    484    450    267    231    200
 1984    700    500    453    408      0      0      0      0
 1985    771    556    506    458    445    260    221    187
 1986    851    616    558    502    470    281    239    200
 1987    756    519    467    418     41     31     29     27
 1988    822    591    541    492     68     40     34     28
 1989    679    471    425    380    297    198    179    160
 1990    840    613    561    510    306    198    174    152
 1991    784    576    525    479    218    139    122    106
 1992    696    484    436    390    265    163    142    123
 1993    604    398    353    312    189    133    119    105
 1994    769    545    494    445    456    293    255    223
 1995    697    484    437    391    366    234    206    182
 1996    698    478    429    383    515    334    294    256
 1997    769    539    487    440    406    281    252    225
 1998    858    628    573    518    459    279    241    206
     ****************************  *************************** 
 MEAN  769.2  545.9  494.3  445.2  378.9  245.9  216.9  189.9
 STDV   66.2   59.8   57.7   55.4  187.4  126.8  113.5  101.1
 
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER  112
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  53 -13  65 -19  74 -15  81  19  89  32  88  40 103  49 101  54 101  45  90  27  78  20  66   4
  2  59 -15  64 -27  73   0  85  18  89  31  86  43  98  48 100  53 100  46  96  23  77  11  68   0
  3  57 -14  67 -31  78   2  84  10  89  30  93  43  99  50 102  51  97  38  89  28  78   8  65  -5
  4  57 -16  55 -23  72  -9  81  16  90  30  92  43 100  50 106  49  97  40  91  29  76   2  65  -1
  5  56 -10  56 -15  67 -15  81  23  90  32  96  42  98  45  97  49  96  40  92  29  72  15  71   6
  6  56 -12  56 -21  70  -7  85  14  87  29  96  43 104  52  96  50  96  40  92  23  73  13  64  -4
  7  55 -15  60  -9  72  -5  80  17  90  29  96  47  99  49 100  46  97  40  85  24  79  -4  58 -11
  8  55 -14  60 -14  75  -5  80  18  90  33  96  48  97  55 102  49  97  41  83  28  78  -7  60  -4
  9  51 -16  60 -21  74  -2  84  16  90  34  94  43  97  50  99  49 100  41  83  26  74  13  59 -10
 10  53 -19  60 -16  75   2  82  19  88  32  96  45 100  48  99  53  91  40  88  27  71  14  60  -5
 11  54 -13  62 -16  79   3  84  25  92  33  95  44 103  54  97  50  95  40  86  22  76   2  65  -5
 12  60 -21  71 -18  78  -8  84  20  96  36  97  46 104  54  97  45  94  38  89  27  70  10  61 -15
 13  60 -11  65  -9  74  -5  78  21  92  33  96  44 103  49  96  43  92  38  88  24  72   1  59 -10
 14  65 -18  71  -4  75   4  81  22  90  37  96  48 102  52  97  51  93  38  86  30  76   4  61 -12
 15  59 -19  65  -6  74   9  82  23  89  32  96  47 101  54 103  45  96  39  91  28  73   7  58 -16
 16  61 -19  62 -19  77   0  86  22  88  35  92  44 100  55 103  46  94  34  89  26  74   0  56 -15
 17  60 -14  65 -20  78   8  84  25  88  37  91  44 102  51 105  50  96  39  84  24  72   0  57  -8
 18  60 -18  67  -9  71   7  85  20  91  39 100  52 101  55 104  48  95  37  86  24  75   7  65 -17
 19  60 -20  64  -5  77   6  82  25  90  38 100  49 101  54 102  51  92  31  85  16  69  15  57 -18
 20  52 -21  63   0  75   9  88  25  91  36  98  49 103  52 101  47  90  31  85  19  66  11  59 -14
 21  62 -21  66  -7  73   4  89  27  90  39 100  42 101  53  99  48  89  35  84  27  69   3  59 -20
 22  60 -12  66  -2  83  14  89  26  90  34  97  48 105  51  97  50  88  30  82  21  68   9  60 -22
 23  59 -20  59 -10  80   7  87  24  89  37  94  51 100  55  98  49  86  31  82  21  68   6  60 -26
 24  61 -10  67  -8  81   3  87  25  90  39 100  48  95  57  96  49  88  32  82  25  64   7  58 -20
 25  61  -9  70  -5  79   2  88  32  94  39 101  49  97  56 100  47  90  37  83  22  68   1  58 -14
 26  56  -7  64 -11  85   1  88  33  92  37  96  49 101  50 103  48  93  31  84  23  72   0  53 -10
 27  58 -15  73  -7  80  14  89  31  90  35  97  43 105  54  99  49  92  37  80  16  72   8  57  -9
 28  52 -15  71 -13  80   6  90  32  90  37 100  52 104  53  98  41 101  30  75  17  67  -3  66 -10
 29  57 -22 *** ***  86   8  90  24  92  36 100  52 102  50  99  45  91  25  75  19  65  -4  64  -9
 30  59 -16 *** ***  82  10  89  32  94  42 101  51 106  45 101  51  92  27  77  16  70  -8  63  -8
 31  71 -24 *** ***  81  18 *** ***  90  39 *** *** 104  51 100  45 *** ***  76  18 *** ***  62 -15
 
 DAILY MAXIMUM PRECIPITATION OCCURRING DURING 1951-1998 FOR STATION NUMBER  112
     JAN   FEB   MARCH APRIL MAY   JUNE  JULY  AUG   SEPT  OCT   NOV   DEC
 
  1  0.48  0.50  0.37  1.40  2.03  2.47  0.77  1.68  2.32  0.84  1.65  0.98
  2  0.90  0.90  1.32  1.55  1.00  2.19  4.20  2.17  1.91  0.61  4.45  0.46
  3  0.98  0.30  1.16  2.18  1.23  2.72  7.25  1.25  1.85  0.84  0.83  1.07
  4  1.23  0.40  0.93  1.02  1.16  1.29  3.70  0.90  1.42  1.67  1.10  0.61
  5  0.78  0.55  1.55  0.69  1.60  0.90  2.69  2.48  1.30  2.51  0.39  1.24
  6  0.58  0.66  0.97  0.95  0.92  1.62  2.41  2.07  1.08  0.74  0.47  0.32
  7  0.07  0.21  0.76  0.93  2.80  0.92  2.68  5.76  1.05  1.13  0.53  1.18
  8  0.17  0.26  1.15  1.25  1.62  1.26  2.17  1.00  2.59  1.09  0.36  2.28
  9  0.29  0.32  0.87  1.11  0.94  1.91  1.98  1.70  2.20  3.60  0.75  0.23
 10  0.41  1.31  0.42  1.58  1.66  3.25  0.93  1.18  1.07  2.73  1.76  0.50
 11  0.30  0.20  1.53  1.17  1.26  2.00  1.24  2.11  0.70  1.37  0.90  1.42
 12  1.20  0.41  1.53  1.40  1.46  1.33  2.14  1.61  0.73  1.46  1.00  0.57
 13  0.54  0.39  0.85  1.30  1.94  1.36  1.59  1.79  4.25  2.20  0.67  0.17
 14  0.28  0.49  0.60  1.30  0.96  1.30  0.72  2.56  2.62  1.85  0.89  0.85
 15  0.64  0.62  0.80  0.71  0.80  2.50  2.80  2.01  4.61  1.93  3.40  1.17
 16  1.03  0.69  0.29  1.57  3.20  1.14  4.20  1.77  1.54  0.82  2.21  0.40
 17  0.33  0.48  0.60  1.07  2.22  4.54  1.44  2.81  2.10  0.69  3.21  0.31
 18  0.93  0.76  0.77  1.48  0.98  0.47  1.05  1.05  2.17  1.92  1.22  0.21
 19  0.68  0.55  0.87  1.92  1.30  2.20  1.73  0.76  3.02  1.42  0.27  0.64
 20  0.44  0.75  0.95  2.14  1.03  1.50  1.71  0.66  3.05  1.80  0.80  1.10
 21  0.45  2.23  0.52  1.55  0.86  3.71  1.15  1.53  3.15  0.53  1.22  0.35
 22  0.35  0.87  0.66  0.92  1.10  1.58  2.72  1.85  2.05  1.38  0.66  0.48
