 
 THIS IS FOR STATION NUMBER 4101 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        2.26   0.52  63(65) 15(15) 13(13)  4( 4)  1( 1)    7       96
  2 3/8-->3/14       1.55   0.50  64(66) 17(17) 12(12)  3( 3)  0( 0)    7       96
  3 3/15-->3/21      1.07   0.42  56(66) 13(15) 13(15)  2( 2)  0( 0)    7       84
  4 3/22-->3/28      1.30   0.53  68(66) 16(15) 16(15)  2( 1)  0( 0)    7      102
  5 3/29-->4/4       2.18   0.72  75(61) 26(21) 16(13)  4( 3)  1( 0)    3      122
  6 4/5-->4/11       1.88   0.61  68(65) 15(14) 17(16)  4( 3)  0( 0)    0      104
  7 4/12-->4/18      2.28   0.84  76(60) 20(16) 18(14) 10( 8)  1( 0)    0      125
  8 4/19-->4/25      4.12   1.10  80(57) 23(16) 18(13) 14(10)  3( 2)    0      138
  9 4/26-->5/2       2.43   0.92  85(64) 21(15) 15(11)  8( 6)  3( 2)    0      132
 10 5/3-->5/9        2.37   0.89  71(56) 26(20) 17(13) 10( 8)  1( 0)    0      125
 11 5/10-->5/16      5.26   0.94  71(55) 27(21) 19(14) 10( 7)  1( 0)    1      128
 12 5/17-->5/23      3.53   0.82  71(58) 27(22) 16(13)  7( 5)  1( 0)    2      122
 13 5/24-->5/30      2.25   1.19  78(54) 25(17) 26(18) 12( 8)  3( 2)    0      144
 14 5/31-->6/6       1.93   0.79  64(56) 24(21) 17(14)  9( 7)  0( 0)    0      114
 15 6/7-->6/13       5.06   1.11  81(59) 21(15) 17(12) 16(11)  2( 1)    0      137
 16 6/14-->6/20      4.02   1.14  56(50) 19(17) 18(16) 13(11)  5( 4)    0      111
 17 6/21-->6/27      2.87   0.90  58(54) 14(13) 22(20) 10( 9)  2( 1)    0      106
 18 6/28-->7/4       3.22   1.07  50(50) 16(16) 15(15) 17(17)  2( 2)    0      100
 19 7/5-->7/11       2.67   1.21  53(50)  9( 8) 25(23) 12(11)  7( 6)    0      106
 20 7/12-->7/18      6.91   1.24  58(53) 19(17) 14(12) 12(11)  6( 5)    0      109
 21 7/19-->7/25      2.42   0.95  57(52) 16(14) 23(21)  9( 8)  3( 2)    0      108
 22 7/26-->8/1       2.50   0.90  41(45) 18(20) 17(18) 12(13)  2( 2)    0       90
 23 8/2-->8/8        3.50   1.09  57(51) 20(18) 17(15) 12(10)  4( 3)    0      110
 24 8/9-->8/15       3.60   0.77  49(53) 20(21) 11(12) 10(10)  1( 1)    0       91
 25 8/16-->8/22      3.67   1.01  53(53) 18(18) 11(11) 12(12)  5( 5)    0       99
 26 8/23-->8/29      3.60   0.94  39(46) 19(22) 10(11) 12(14)  4( 4)    0       84
 27 8/30-->9/5       2.13   0.72  40(47) 17(20) 18(21)  9(10)  1( 1)    0       85
 28 9/6-->9/12       2.58   0.64  58(61) 16(16) 15(15)  4( 4)  2( 2)    0       95
 29 9/13-->9/19      4.39   1.17  62(52) 21(17) 21(17)  7( 5)  6( 5)    0      117
 30 9/20-->9/26      2.60   0.96  42(44) 22(23) 20(21)  5( 5)  6( 6)    0       95
 31 9/27-->10/3      1.40   0.45  42(56) 16(21) 12(16)  4( 5)  0( 0)    0       74
 32 10/4-->10/10     2.50   0.69  54(61) 12(13) 11(12) 10(11)  1( 1)    0       88
 33 10/11-->10/17    3.18   0.66  51(59) 10(11) 17(19)  6( 6)  2( 2)    0       86
 34 10/18-->10/24    1.60   0.68  55(57) 18(18) 14(14)  9( 9)  0( 0)    0       96
 35 10/25-->10/31    2.73   0.59  57(60) 19(20) 13(13)  4( 4)  1( 1)    0       94
 36 11/1-->11/7      1.96   0.60  63(70)  9(10)  7( 7) 11(12)  0( 0)    0       90
 37 11/8-->11/14     1.20   0.46  51(60) 18(21) 13(15)  2( 2)  0( 0)    0       84
 38 11/15-->11/21    4.68   0.66  48(59) 14(17) 11(13)  6( 7)  2( 2)    0       81
 39 11/22-->11/28    1.84   0.44  64(72) 10(11) 12(13)  2( 2)  0( 0)    0       88
 40 11/29-->12/5     2.06   0.38  72(78)  9( 9)  7( 7)  3( 3)  1( 1)    1       92
 41 12/6-->12/12     1.02   0.32  66(77) 10(11)  8( 9)  1( 1)  0( 0)    0       85
 42 12/13-->12/19    2.86   0.29  57(77) 10(13)  6( 8)  0( 0)  1( 1)    1       74
 43 12/20-->12/26    1.65   0.29  66(82)  6( 7)  7( 8)  1( 1)  0( 0)    0       80
 44 12/27-->1/2      1.25   0.32  55(70) 16(20)  6( 7)  1( 1)  0( 0)    2       78
 45 1/3-->1/9        1.03   0.20  56(83)  6( 8)  4( 5)  1( 1)  0( 0)    7       67
 46 1/10-->1/16      2.10   0.25  67(87)  5( 6)  2( 2)  2( 2)  1( 1)    7       77
 47 1/17-->1/23      1.12   0.31  60(72) 17(20)  5( 6)  1( 1)  0( 0)    7       83
 48 1/24-->1/30      0.73   0.20  78(87)  8( 8)  3( 3)  0( 0)  0( 0)    7       89
 49 1/31-->2/6       0.70   0.18  55(82)  8(11)  4( 5)  0( 0)  0( 0)    7       67
 50 2/7-->2/13       0.67   0.16  53(85)  7(11)  2( 3)  0( 0)  0( 0)    7       62
 51 2/14-->2/20      1.42   0.28  57(75) 11(14)  7( 9)  1( 1)  0( 0)    7       76
 52 2/21-->2/27      1.83   0.39  57(70) 15(18)  5( 6)  4( 4)  0( 0)    7       81
 53 2/28-->2/29      0.18   0.01  11(**)  0( 0)  0( 0)  0( 0)  0( 0)    1       11
 ANNUAL TOTALS       6.91   3139(61)834(16)683(13)340( 6) 82( 1)   95     5078
 1956   1009    761    699    637   1000    755    696    637
 1957   1116    868    806    744   1028    780    719    659
 1958    952    704    644    584    977    737    677    619
 1959    996    749    688    627   1104    856    794    732
 1960   1001    753    691    631   1030    782    720    659
 1961   1022    774    712    650   1013    765    703    641
 1962    951    704    644    585    966    718    657    598
 1963   1027    779    717    657    939    691    630    571
 1964   1087    839    777    715    934    694    636    581
 1965   1032    784    722    660    963    716    655    595
 1966   1085    837    775    713    922    674    614    555
 1967    974    726    666    608    893    650    592    536
 1968   1053    805    743    682   1025    777    716    655
 1969   1094    846    784    722   1040    792    730    668
 1970   1072    824    762    700   1037    789    727    665
 1971    999    752    691    631    982    734    672    610
 1972   1039    791    729    669   1031    783    721    660
 1973   1090    842    780    718   1072    824    762    700
 1974   1120    872    810    748    965    717    655    593
 1975   1090    842    780    719   1077    829    767    705
 1976   1082    834    772    710    966    718    656    595
 1977   1140    892    830    768    983    735    673    611
 1978   1078    830    768    706   1042    794    732    670
 1979   1072    824    762    700   1044    796    734    673
 1980   1141    893    831    769   1106    858    796    734
 1981   1063    815    753    692   1021    773    711    649
 1982   1101    853    791    729   1010    762    700    639
 1983   1147    899    837    775   1162    914    852    790
 1984   1036    788    726    665   1058    810    748    688
 1985   1084    836    774    712    964    716    654    592
 1986   1134    886    824    762    921    676    616    556
 1987   1142    894    832    770   1021    773    711    650
 1988   1119    871    809    747   1111    863    802    742
 1989   1117    869    807    745   1036    788    726    664
 1990   1066    818    756    694   1054    806    744    682
 1991   1105    857    795    733   1076    828    766    704
 1992   1000    752    690    628    905    657    595    535
 1993   1068    820    758    696   1074    826    764    702
 1994   1059    811    749    687    992    744    682    620
 1995   1111    863    801    739   1191    943    881    819
 1996   1052    804    742    680   1060    812    750    688
 1997   1091    843    781    719   1006    758    696    634
 1998   1134    886    824    762   1107    859    797    735
     ****************************  *************************** 
 MEAN 1067.4  819.5  757.7  696.3 1016.7  769.3  707.9  647.2
 STDV   54.8   54.6   54.1   53.4   66.1   65.4   64.9   63.8
 
               SEPTEMBER                   OCTOBER
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
     ****************************  *************************** 
 1951    634    432    386    344    393    257    229    203
 1952    721    519    473    430     43     31     28     25
 1953    743    540    495    454    144    107     98     89
 1954    785    567    519    473    441    285    249    216
 1955    787    571    524    478    308    199    176    154
 1956    705    497    453    411    635    442    402    363
 1957    689    480    434    389    300    190    168    147
 1958    737    516    468    423      0      0      0      0
 1959    762    538    488    441    158     84     68     53
 1960    795    570    521    472    342    236    214    192
 1961    727    517    471    426    418    275    245    218
 1962    666    468    424    384    464    310    275    243
 1963    769    543    494    448    732    514    467    422
 1964    745    532    482    435     87     61     55     49
 1965    702    484    436    391    440    284    249    215
 1966    688    471    425    382    280    195    176    158
 1967    697    484    437    394    424    278    247    218
 1968    748    520    470    425    446    302    269    238
 1969    785    555    504    453    376    242    213    188
 1970    783    555    502    451    513    319    277    237
 1971    854    628    575    525    684    476    428    382
 1972    832    605    551    499    313    203    179    157
 1973    794    560    502    449    641    443    399    355
 1974    658    449    401    355    516    328    286    247
 1975    674    462    414    368    549    374    336    299
 1976    758    533    482    435    316    205    186    168
 1977    826    589    530    475    434    257    221    189
 1978    898    663    608    554    430    253    215    181
 1979    829    598    545    497    196    122    108     94
 1980    831    602    548    496    401    259    231    204
 1981    785    555    501    451    362    223    193    168
 1982    777    551    498    447    402    265    237    210
 1983    797    574    521    470    495    301    261    225
 1984    750    535    486    437    540    350    307    265
 1985    789    569    518    471    470    284    245    210
 1986    861    627    569    513    484    298    257    220
 1987    775    537    483    437    143     94     84     74
 1988    840    608    554    504    336    206    175    148
 1989    714    499    450    405    524    345    307    272
 1990    856    624    570    518    359    231    205    180
 1991    810    597    547    498    298    190    167    147
 1992    722    503    455    408    273    171    152    135
 1993    650    424    375    328    449    279    241    205
 1994    813    575    520    466    552    351    306    264
 1995    723    499    448    400    480    300    261    228
 1996    750    517    463    413    506    322    280    242
 1997    828    588    530    475    480    325    292    259
 1998    932    694    635    576    502    300    258    219
     ****************************  *************************** 
 MEAN  766.8  544.4  493.7  445.5  397.7  257.8  227.8  199.7
 STDV   65.7   58.3   55.5   52.5  158.7  107.4   96.4   86.1
 
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER 4101
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  48 -12  65 -16  74 -17  80  19  88  29  93  42 100  45 102  50  99  43  90  24  75  20  61   7
  2  51 -14  59 -24  73  -3  86  20  88  32  92  39  97  46 102  54  98  43  93  29  76  12  66   0
  3  54 -10  59 -26  74   3  85  17  88  32  95  38  98  50 101  51  96  42  92  26  75   9  66  -4
  4  57 -13  55 -19  73  -4  79  16  89  32  93  40  98  48 101  52  96  42  90  30  75   7  71  -3
  5  55 -20  55 -15  65  -8  79  24  88  33  97  43  98  46  99  50  95  40  88  31  69  10  67   3
  6  55 -13  52 -15  68 -12  85  10  88  32  96  50  99  49  99  47  98  38  93  19  73  14  62  -6
  7  48 -14  60  -7  75  -8  82  19  89  31  95  48  99  51  97  51  98  40  85  22  74   6  58  -9
  8  48 -15  59 -12  75  -1  80  19  89  33  97  48  99  53  99  52  96  40  83  30  70   3  55   1
  9  47 -12  55 -17  73   1  78  20  90  31  96  45  99  50  96  51  99  44  82  27  71  12  56 -17
 10  53 -22  55 -14  68   1  82  19  89  27  95  42 100  51 100  51  94  41  87  25  69  15  59 -12
 11  53 -14  62 -13  77   5  82  19  90  27  96  40 100  53 100  50  92  36  87  25  75   9  60 -15
 12  57 -21  66 -13  79   2  83  21  92  36  96  47 100  52  99  49  94  33  86  28  69  13  61  -9
 13  59 -12  64 -10  77   5  78  21  91  33  97  45 102  54  99  41  92  34  89  31  70   4  60 -16
 14  55 -23  66 -14  73  -1  79  25  89  36  99  46 101  50 100  44  91  40  87  23  73   6  60 -13
 15  55 -19  64  -7  73   8  83  24  88  36  98  46 102  52 103  49  94  40  87  20  71  -3  54 -14
 16  58 -20  63 -15  72  -5  86  22  88  35  93  42 102  53 103  51  91  38  84  24  72   8  58 -16
 17  55 -18  66 -17  76  10  85  24  89  39  96  43  96  47 103  50  93  40  85  27  75  -4  52  -7
 18  60 -19  66  -8  71   5  87  24  91  38  96  47  98  53 103  48  93  38  86  16  74   7  55 -17
 19  52 -20  61  -8  75   5  87  25  91  37  97  47  98  56 101  51  90  36  86  21  69  14  57 -20
 20  50 -23  63 -10  72   3  89  25  90  35 101  50  99  55 100  41  90  32  85  23  66  14  56 -12
 21  60 -21  61 -10  74  -4  89  28  89  39 101  45 100  49  99  45  89  34  84  16  67   0  58 -20
 22  56 -14  63  -8  77  13  93  28  91  33 101  44 100  53  98  49  89  31  83  20  66   5  57 -18
 23  54 -21  62  -4  77   7  91  25  89  32  98  43  99  56  97  45  88  32  85  23  67   8  58 -19
 24  60 -14  64  -9  78   2  85  18  89  37  95  50  97  52  95  47  89  34  81  22  65   8  59 -20
 25  61 -12  60 -10  77   4  89  32  94  40 102  46  97  56  95  40  88  37  81  23  61   4  55 -14
 26  55 -12  62  -9  84   8  88  31  95  36  99  50 100  47  97  43  89  33  82  17  68  -6  53 -20
 27  55 -18  68  -5  81   7  86  29  93  37  98  50 101  47  99  49  89  34  80  20  70   5  57 -13
 28  52 -24  64  -9  81  11  89  34  93  40  98  47 103  54  97  45  96  31  75  22  58  -2  67 -13
 29  53 -22 *** ***  88  10  88  26  92  36  98  52 103  50  97  44  95  29  73  12  69  -4  66  -7
 30  57 -14 *** ***  84   9  86  28  93  40  96  53 101  47  97  51  91  32  78  22  68  -5  55 -12
 31  68 -18 *** ***  80  12 *** ***  91  42 *** *** 104  49  98  40 *** ***  82  20 *** ***  60 -13
 
 DAILY MAXIMUM PRECIPITATION OCCURRING DURING 1951-1998 FOR STATION NUMBER 4101
     JAN   FEB   MARCH APRIL MAY   JUNE  JULY  AUG   SEPT  OCT   NOV   DEC
 
  1  0.45  0.38  0.69  0.69  1.29  1.85  1.84  0.97  0.96  1.17  1.78  1.56
  2  0.52  0.70  1.32  1.70  1.40  1.93  1.55  0.92  0.67  0.79  1.96  2.06
  3  0.88  0.11  0.84  0.77  1.20  0.75  1.18  1.08  0.72  0.91  0.43  0.52
  4  0.57  0.52  2.26  1.66  2.37  1.44  1.12  1.75  1.62  1.31  1.30  1.13
  5  1.03  0.65  1.25  0.73  0.85  1.63  2.59  1.52  1.61  1.92  0.32  1.32
  6  0.36  0.32  0.82  0.92  1.82  0.58  2.67  3.50  1.37  1.72  0.35  0.32
  7  0.13  0.24  1.05  0.21  1.26  5.06  2.47  1.70  0.86  1.35  0.11  1.02
  8  0.19  0.40  1.45  0.74  1.98  1.52  2.27  3.31  1.06  1.28  0.39  0.71
  9  0.13  0.21  0.75  1.06  1.49  2.58  2.38  1.83  2.58  1.74  1.09  0.44
 10  0.20  0.67  0.57  1.70  5.26  1.52  1.15  3.60  0.79  2.50  0.97  0.52
 11  0.21  0.50  1.04  1.88  1.55  1.22  2.50  0.75  0.77  1.10  0.72  0.95
 12  2.10  0.31  1.55  0.53  1.17  1.13  1.45  1.85  2.17  0.85  0.75  0.62
 13  1.00  0.29  0.76  1.38  1.72  1.29  1.57  1.10  3.30  1.28  1.20  0.22
 14  0.24  0.31  0.68  1.23  0.93  2.24  6.91  1.34  3.08  2.25  0.65  0.57
 15  0.74  0.60  0.62  0.80  1.01  4.02  2.34  1.30  2.41  1.59  1.79  2.86
 16  1.31  0.42  0.24  2.28  1.25  3.25  1.20  3.50  1.70  0.69  2.39  0.34
 17  0.26  0.51  0.70  1.82  3.53  1.65  4.40  2.02  4.39  3.18  4.68  0.28
 18  0.76  0.58  0.82  1.36  0.41  1.56  3.73  1.04  2.16  1.60  1.35  0.57
 19  0.89  0.66  1.07  1.19  1.31  1.84  2.42  1.01  1.08  1.54  0.49  0.93
 20  0.52  1.42  1.01  2.05  1.71  1.55  1.01  3.67  2.29  0.57  1.86  0.96
 21  0.35  1.83  0.70  1.47  0.91  1.40  1.56  1.12  2.60  0.50  1.10  0.24
 22  0.80  1.15  1.30  1.17  1.10  1.41  2.23  2.33  1.14  1.43  1.84  0.33
