 
 THIS IS FOR STATION NUMBER 1277 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.77   0.38  57(70) 13(16)  9(11)  2( 2)  0( 0)    1       81
  2 3/8-->3/14       1.44   0.41  61(71) 12(14)  8( 9)  4( 4)  0( 0)    0       85
  3 3/15-->3/21      1.35   0.42  57(68) 12(14)  9(10)  5( 6)  0( 0)    0       83
  4 3/22-->3/28      2.28   0.63  42(54) 13(16) 14(18)  7( 9)  1( 1)    0       77
  5 3/29-->4/4       1.31   0.59  54(57) 18(19) 19(20)  3( 3)  0( 0)    0       94
  6 4/5-->4/11       2.52   0.47  43(57) 18(24) 11(14)  2( 2)  1( 1)    0       75
  7 4/12-->4/18      1.36   0.68  71(61) 21(18) 20(17)  4( 3)  0( 0)    0      116
  8 4/19-->4/25      2.92   0.76  50(50) 23(23) 20(20)  6( 6)  1( 1)    0      100
  9 4/26-->5/2       3.80   0.98  60(53) 19(16) 22(19) 10( 8)  2( 1)    0      113
 10 5/3-->5/9        1.93   0.78  59(55) 22(20) 15(14) 10( 9)  0( 0)    0      106
 11 5/10-->5/16      2.00   0.78  56(50) 28(25) 21(19)  4( 3)  1( 0)    0      110
 12 5/17-->5/23      2.90   1.07  50(47) 15(14) 26(24) 11(10)  3( 2)    0      105
 13 5/24-->5/30      2.21   1.15  76(55) 22(16) 21(15) 16(11)  1( 0)    0      136
 14 5/31-->6/6       2.58   0.96  67(58) 14(12) 22(19)  7( 6)  4( 3)    0      114
 15 6/7-->6/13       2.47   1.13  70(53) 25(19) 22(16) 11( 8)  3( 2)    0      131
 16 6/14-->6/20      3.63   1.32  57(47) 26(21) 16(13) 14(11)  6( 5)    0      119
 17 6/21-->6/27      3.16   1.19  57(51) 18(16) 15(13) 13(11)  7( 6)    0      110
 18 6/28-->7/4       4.28   0.67  46(56) 13(16) 15(18)  5( 6)  2( 2)    0       81
 19 7/5-->7/11       5.66   1.08  48(48) 16(16) 16(16) 14(14)  4( 4)    0       98
 20 7/12-->7/18     12.02   1.15  43(51) 13(15) 13(15) 10(11)  5( 5)    0       84
 21 7/19-->7/25      2.23   0.61  49(59) 15(18) 11(13)  7( 8)  1( 1)    0       83
 22 7/26-->8/1       4.00   0.82  53(55) 12(12) 21(21)  8( 8)  2( 2)    0       96
 23 8/2-->8/8        3.85   0.92  56(55) 21(20) 12(11)  9( 8)  3( 2)    0      101
 24 8/9-->8/15       2.77   0.86  48(52) 18(19) 12(13)  9( 9)  4( 4)    0       91
 25 8/16-->8/22      2.49   0.73  46(51) 19(21) 16(17)  6( 6)  2( 2)    0       89
 26 8/23-->8/29      2.14   0.74  52(55) 17(18) 13(13) 11(11)  1( 1)    0       94
 27 8/30-->9/5       3.79   0.89  42(46) 22(24) 16(17)  6( 6)  4( 4)    1       90
 28 9/6-->9/12       3.11   0.86  36(48)  8(10) 17(22) 11(14)  3( 4)    0       75
 29 9/13-->9/19      5.41   0.86  35(40) 22(25) 19(22)  9(10)  1( 1)    0       86
 30 9/20-->9/26      2.62   0.58  62(65) 17(17) 11(11)  4( 4)  1( 1)    0       95
 31 9/27-->10/3      2.30   0.53  43(58) 12(16) 15(20)  3( 4)  1( 1)    0       74
 32 10/4-->10/10     3.71   0.70  41(56) 13(17)  9(12)  7( 9)  3( 4)    0       73
 33 10/11-->10/17    2.40   0.50  34(59)  9(15)  7(12)  4( 7)  3( 5)    0       57
 34 10/18-->10/24    1.45   0.44  40(58) 11(16) 14(20)  3( 4)  0( 0)    0       68
 35 10/25-->10/31    2.00   0.45  31(54) 10(17)  8(14)  7(12)  1( 1)    0       57
 36 11/1-->11/7      1.41   0.31  30(62)  7(14)  6(12)  5(10)  0( 0)    0       48
 37 11/8-->11/14     1.59   0.29  29(65)  6(13)  4( 9)  5(11)  0( 0)    0       44
 38 11/15-->11/21    1.51   0.44  37(60)  6( 9) 13(21)  5( 8)  0( 0)    0       61
 39 11/22-->11/28    0.96   0.17  42(79)  7(13)  4( 7)  0( 0)  0( 0)    0       53
 40 11/29-->12/5     2.15   0.19  42(79)  7(13)  2( 3)  1( 1)  1( 1)    0       53
 41 12/6-->12/12     1.21   0.17  39(81)  6(12)  2( 4)  1( 2)  0( 0)    0       48
 42 12/13-->12/19    1.19   0.21  43(81)  3( 5)  6(11)  1( 1)  0( 0)    0       53
 43 12/20-->12/26    0.85   0.12  44(86)  5( 9)  2( 3)  0( 0)  0( 0)    0       51
 44 12/27-->1/2      1.37   0.21  41(75)  9(16)  3( 5)  1( 1)  0( 0)    0       54
 45 1/3-->1/9        0.48   0.10  37(84)  7(15)  0( 0)  0( 0)  0( 0)    0       44
 46 1/10-->1/16      0.92   0.16  45(84)  3( 5)  5( 9)  0( 0)  0( 0)    2       53
 47 1/17-->1/23      0.72   0.17  48(80)  8(13)  4( 6)  0( 0)  0( 0)    3       60
 48 1/24-->1/30      0.65   0.12  51(86)  7(11)  1( 1)  0( 0)  0( 0)    1       59
 49 1/31-->2/6       0.59   0.12  38(84)  6(13)  1( 2)  0( 0)  0( 0)    1       45
 50 2/7-->2/13       0.61   0.14  41(83)  4( 8)  4( 8)  0( 0)  0( 0)    0       49
 51 2/14-->2/20      1.64   0.27  52(76) 10(14)  5( 7)  1( 1)  0( 0)    0       68
 52 2/21-->2/27      0.85   0.17  50(84)  3( 5)  6(10)  0( 0)  0( 0)    0       59
 53 2/28-->2/29      1.47   0.05   9(81)  1( 9)  0( 0)  1( 9)  0( 0)    0       11
 ANNUAL TOTALS      12.02   2510(60)692(16)603(14)283( 6) 72( 1)    9     4160
 1956    984    736    674    612   1006    760    700    641
 1957   1110    862    800    738   1001    753    691    630
 1958    908    660    598    537    997    750    690    632
 1959    986    739    678    617   1090    842    780    718
 1960    993    745    683    622   1004    756    694    632
 1961   1019    771    709    647    994    746    684    622
 1962    985    737    676    615    981    733    671    609
 1963   1067    819    757    695    971    723    661    600
 1964   1085    837    775    713    855    613    555    499
 1965   1023    775    713    651    934    688    627    568
 1966   1093    845    783    721    893    647    587    528
 1967    954    709    650    594    928    690    632    576
 1968   1022    775    714    654    970    722    661    603
 1969   1039    791    729    667   1012    764    702    640
 1970   1028    780    719    662   1032    784    722    660
 1971    950    704    645    586    974    728    668    609
 1972    966    719    659    599    941    693    634    575
 1973   1021    773    711    649   1057    809    747    685
 1974   1104    856    794    733    880    633    575    518
 1975   1031    784    724    665   1038    790    729    668
 1976   1044    797    736    675   1001    753    693    633
 1977   1045    797    735    675    877    632    576    520
 1978    992    744    683    623    937    693    636    581
 1979   1008    760    698    636    997    749    687    625
 1980   1087    839    777    715   1033    785    723    661
 1981   1040    792    730    668    946    698    637    579
 1982   1059    811    749    687    952    705    644    584
 1983   1106    858    796    734   1133    885    823    761
 1984   1007    759    697    636   1031    784    723    662
 1985   1014    766    704    642    886    638    577    520
 1986   1077    829    767    705    879    636    577    519
 1987   1087    839    777    715    906    658    598    539
 1988   1045    797    735    673   1054    808    749    690
 1989   1080    832    770    708   1014    766    704    643
 1990   1007    759    697    635   1009    761    699    637
 1991   1040    792    730    668   1012    764    702    640
 1992    902    654    592    530    851    603    545    489
 1993   1019    771    709    647   1003    755    694    633
 1994    970    722    660    598    945    697    635    576
 1995   1042    794    732    670   1110    862    800    738
 1996    974    726    664    602    970    722    660    598
 1997   1057    809    748    687    968    720    658    597
 1998   1073    825    763    701   1063    815    753    691
     ****************************  *************************** 
 MEAN 1028.9  781.1  719.4  658.2  979.7  732.6  671.7  611.7
 STDV   53.6   53.4   53.1   52.7   66.7   65.9   65.0   63.6
 
               SEPTEMBER                   OCTOBER
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
     ****************************  *************************** 
 1951    518    332    289    250      0      0      0      0
 1952    741    519    468    421     62     40     35     30
 1953    749    536    490    445    529    360    323    288
 1954    796    570    516    463    355    200    169    143
 1955    791    566    515    468    385    255    224    195
 1956    735    524    477    432    633    427    381    337
 1957    607    389    342    301    307    157    129    107
 1958    769    543    491    443    484    323    287    253
 1959    675    461    413    370     88     46     39     33
 1960    738    511    461    413    332    222    199    177
 1961    621    416    370    328    327    210    183    161
 1962    627    414    370    327    447    287    253    221
 1963    786    556    500    444    674    457    405    361
 1964    678    469    421    376    127     85     75     66
 1965    428    268    235    204      0      0      0      0
 1966    649    435    392    350    267    177    159    141
 1967    620    418    369    328      0      0      0      0
 1968    673    447    399    354     58     38     33     29
 1969    741    513    459    410    219    151    136    121
 1970    727    509    462    418    166    120    110    101
 1971    754    543    495    448    533    356    319    285
 1972    693    477    427    379    273    174    155    137
 1973    682    457    406    358    528    348    310    274
 1974    621    420    377    337      7      3      2      1
 1975    590    396    354    314      0      0      0      0
 1976    768    554    505    458    125     88     79     71
 1977    701    483    436    390     81     46     38     30
 1978    796    578    527    479     76     48     42     36
 1979    778    556    504    455    191    129    116    103
 1980    782    561    510    463     41     28     25     22
 1981    764    543    492    443    245    137    117     97
 1982    674    459    407    360    291    175    154    137
 1983    785    568    516    465    209    128    111     96
 1984    628    444    401    359      0      0      0      0
 1985    654    451    403    359    389    224    191    159
 1986    762    533    477    421    167     98     85     73
 1987    714    480    430    385    143     95     85     76
 1988    754    534    486    441     42     26     23     20
 1989    683    477    429    382    289    194    172    151
 1990    839    612    560    510    282    189    169    149
 1991    765    557    508    461    325    218    198    179
 1992    710    497    448    401    249    157    138    121
 1993    585    372    327    288    190    132    120    109
 1994    791    562    510    458    421    259    224    191
 1995    520    369    334    299      0      0      0      0
 1996    658    440    393    348    486    318    281    246
 1997    800    566    512    461    481    333    301    269
 1998    908    672    616    561    481    296    257    221
     ****************************  *************************** 
 MEAN  704.9  491.0  442.5  396.6  250.3  161.8  142.9  125.6
 STDV   90.3   77.6   73.9   69.8  188.4  124.8  111.0   98.3
 
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER 1277
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  53 -18  57 -18  74 -15  85  11  90  28  87  38  95  46  96  48  95  42  88  28  73  17  68  -4
  2  60 -11  64 -26  74   0  84  13  87  24  87  40  95  50  99  52  94  44  91  27  74   5  65  -5
  3  50 -16  58 -21  75  -2  80   4  85  24  92  38  98  45  96  48  94  33  89  25  76   4  57  -7
  4  49 -19  54 -17  72 -15  77  17  89  29  96  40  98  46  97  41  94  40  88  28  74  -2  58  -4
  5  60 -16  55 -16  70 -23  86  14  89  30  96  45  97  48  96  50  93  41  92  27  69   8  58   1
  6  49 -16  52 -17  73  -7  87  12  89  32  93  39  97  52  96  51  97  40  90  24  74   4  60 -12
  7  51 -22  66 -14  73  -8  86  18  94  28  96  45  98  51  99  48  95  38  88  24  75  -2  60 -13
  8  53 -15  62 -16  73  -8  86  13  90  25 100  39  96  51  96  52  96  40  83  29  70   2  56 -17
  9  47 -18  59 -19  72  -6  85  16  87  29  94  45  99  52  95  47  97  43  83  25  68  14  59 -10
 10  57 -24  62 -13  73  -4  81  16  88  30  97  42  97  49  99  48  90  39  81  24  68   9  60  -6
 11  54 -14  62 -23  67  -7  89  21  85  32  95  43  98  50  95  45  92  37  87  21  69  -9  61 -10
 12  57 -23  64 -17  71 -10  89  13  86  31  97  42  99  47  95  42  90  35  91  24  70   1  54 -12
 13  61 -18  62  -6  70  -3  77  21  90  29  97  40 100  46  94  43  93  34  89  22  67  -6  56 -16
 14  58 -18  65  -9  69  -5  85  21  89  35  96  44 101  48 100  48  90  39  86  24  72  -9  55 -13
 15  56 -22  55 -12  71   2  80  18  85  28  96  41  97  50 100  49  96  36  87  26  69  12  55 -17
 16  53 -22  64 -20  76   7  87  23  87  39  93  45  95  46 101  51  95  39  81  21  73  -2  61 -13
 17  55 -15  67 -17  71   4  86  23  90  33  93  41  97  53 102  48  94  35  82  20  69  -5  62 -13
 18  57 -19  63 -10  73   3  91  20  93  35  99  47  99  53  99  47  89  36  78  23  68   6  62 -18
 19  48 -22  66 -11  78   2  91  24  91  36  99  42 100  53  96  41  92  30  82  12  67   6  58 -19
 20  56 -21  65  -4  78   4  87  25  91  36 100  46 101  49  96  47  90  33  81  16  61   4  55 -20
 21  57 -27  66  -9  67  -2  91  23  90  34 104  41 100  49  98  50  91  30  79  20  67  -1  54 -24
 22  57 -13  67  -9  77   3  94  26  90  30 100  45  98  50  95  51  88  28  83  19  67   6  52 -26
 23  60 -21  62  -8  75   2  87  24  89  38  96  49  97  49  94  43  87  29  82  18  61   4  61 -25
 24  65 -18  66 -10  83  -1  89  23  98  40 101  48  92  53  95  46  85  28  80  22  65   1  54 -22
 25  50 -14  65  -4  79   2  90  24 101  42  96  41  95  52  96  46  90  35  79  20  75  -1  52 -17
 26  49 -14  64 -14  81  -1  89  31  95  36  98  47 100  48 100  48  91  26  83  20  62  -4  57 -11
 27  50 -17  65 -10  80   5  91  28  88  36  97  43 100  52 101  42  91  34  82  17  69  -2  54  -7
 28  48 -20  66 -16  84   6  90  24  89  35 100  50  99  52  97  38  90  27  81  15  60  -8  60  -4
 29  53 -25 *** ***  87   2  87  19  93  41  96  48 100  48  96  47  90  24  78  20  66  -5  54 -11
 30  53 -20 *** ***  85   6  88  26  91  38  96  49 103  44  95  48  89  29  79  15  65  -8  56 -15
 31  57 -19 *** ***  85  11 *** ***  90  38 *** *** 104  48  91  41 *** ***  78  16 *** ***  56 -19
 
 DAILY MAXIMUM PRECIPITATION OCCURRING DURING 1951-1998 FOR STATION NUMBER 1277
     JAN   FEB   MARCH APRIL MAY   JUNE  JULY  AUG   SEPT  OCT   NOV   DEC
 
  1  0.10  0.31  0.94  0.71  1.99  1.78  0.97  2.04  2.14  0.51  1.41  0.22
  2  0.25  0.35  0.70  1.31  1.22  2.24  4.28  0.94  0.70  0.91  1.31  0.62
  3  0.32  0.21  1.08  0.90  1.20  1.37  1.25  2.63  1.58  0.99  0.60  1.12
  4  0.37  0.59  0.48  1.28  1.21  1.17  0.76  0.61  1.30  1.21  1.21  0.25
  5  0.48  0.35  0.88  1.18  1.93  2.58  1.43  3.85  1.31  1.84  0.88  0.15
  6  0.11  0.10  1.77  0.54  1.87  2.19  1.69  2.86  1.39  0.74  0.28  0.49
  7  0.08  0.25  0.65  2.52  1.39  1.27  2.43  1.76  1.52  2.35  0.17  0.27
  8  0.16  0.29  0.58  0.85  0.65  1.28  1.37  1.76  2.00  2.60  0.61  0.29
  9  0.30  0.51  0.88  1.31  1.32  2.30  5.66  2.77  2.07  3.71  1.59  0.21
 10  0.50  0.61  0.47  0.35  0.99  0.88  2.00  1.31  0.95  1.89  0.65  0.55
 11  0.51  0.42  1.44  0.68  1.40  1.76  2.06  0.70  1.49  2.10  1.15  0.88
 12  0.28  0.25  1.26  1.13  0.84  2.47  1.83  0.48  3.11  1.37  0.78  1.21
 13  0.24  0.57  1.21  0.59  0.69  2.30  2.38  2.14  5.41  0.84  0.39  0.93
 14  0.58  0.40  0.82  0.65  2.00  1.99  1.50  2.58  0.96  0.10  0.23  0.62
 15  0.89  0.58  1.15  0.96  1.12  2.25  4.42  2.04  1.16  1.54  0.82  1.19
 16  0.92  0.21  0.18  1.10  1.12  3.63  0.88  1.66  1.37  2.40  1.20  0.73
 17  0.15  0.21  0.68  1.36  0.90  3.08 12.02  0.84  0.37  2.00  0.75  0.75
 18  0.45  0.97  1.35  0.94  2.90  1.70  2.40  2.03  1.44  0.80  0.85  0.20
 19  0.72  0.82  1.33  1.69  1.88  1.68  2.23  0.96  1.40  1.45  1.51  0.82
 20  0.23  1.64  0.58  1.07  1.85  0.80  1.57  1.40  1.32  0.53  1.25  0.85
 21  0.30  0.33  0.51  2.92  1.78  2.08  1.42  1.38  1.07  0.71  0.94  0.27
 22  0.59  0.85  1.30  0.54  2.63  1.65  1.00  2.49  1.61  1.31  0.16  0.45
