# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1394] CHARITON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia1394
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1967  0.00  1.04  0.00  4.82  3.98  8.14  3.10  0.52  2.53  4.90  0.52  0.00 29.55
 1968  0.94  0.11  0.73  6.16  1.71  3.05  6.21  0.00  2.93  2.83  1.77  1.64 28.08
 1969  1.56  0.97  1.95  4.31  3.52  7.11  5.61  2.91  5.04  4.06  0.05  0.94 38.03
 1970  0.24  0.09  2.07  4.81  3.21  2.46  6.44 10.08  7.05  4.06  0.64  1.55 42.70
 1971  0.92  1.60  0.30  1.50  2.83  2.35  2.33  0.81  4.23  3.61  3.76  1.95 26.19
 1972  0.36  0.48  1.11  3.26  5.14  2.23  6.46  4.04  8.13  1.26  2.72  1.33 36.52
 1973  2.30  1.95  4.67  5.41  7.48  5.43  7.03  3.85  8.61  2.94  1.41  2.76 53.84
 1974  1.78  0.83  1.36  4.69  5.97  3.78  2.36  3.79  1.99  4.24  1.98  1.10 33.87
 1975  1.10  1.52  1.75  2.86  4.03  6.53  0.17  5.21  4.83  0.36  5.06  0.92 34.34
 1976  0.27  1.68  3.80  5.43  3.67  4.95  4.96  1.38  1.65  2.35  0.05  0.05 30.24
 1977  0.51  0.00  4.05  2.81  2.13  1.06  2.05 10.84  4.91  6.71  0.86  0.94 36.87
 1978  0.71  0.98  0.60  5.28  4.67  8.63  4.34  2.25  8.88  1.65  3.64  0.63 42.26
 1979  1.76  0.67  4.10  3.09  3.86  5.47  1.96  2.83  0.90  4.59  1.23  0.32 30.78
 1980  1.79  0.75  1.81  1.61  1.08 11.47  3.79  6.77  2.61  2.97  0.48  2.34 37.47
 1981  0.04  2.20  1.08  3.96  1.98 10.26  7.82  3.58  1.62  1.98  4.02  1.19 39.73
 1982  1.98  0.81  3.47  2.48  6.36  3.90 12.29  6.20  3.30  5.30  2.36  2.85 51.30
 1983  0.80  1.01  2.67  1.86  3.97  3.47  0.08  2.99  4.69  4.80  6.91  1.12 34.37
 1984  0.47  0.55  2.14  6.92  4.45  5.85  6.09  0.57  1.39  4.86  1.39  2.01 36.69
 1985  0.89  1.48  2.65  0.44  1.99  4.82  5.31  3.90  7.21  4.52  2.49  1.44 37.14
 1986  0.00  1.41  2.09  3.85  8.62  2.08  5.84  4.00 11.73  3.79  1.03  0.94 45.38
 1987  0.36  0.52  3.24  2.33  3.71  5.55  3.44 10.72  2.92  0.76  4.51  2.08 40.14
 1988  0.14  0.33  0.47  1.17  2.56  1.26  1.61  4.87  4.21  0.36  2.51  0.51 20.00
 1989  0.82  0.68  0.19  0.86  4.31  3.06  2.36  4.72  5.46  2.02  0.03  0.46 24.97
 1990  1.39  1.38  3.63  2.98  7.27  5.72  7.59  2.91  2.09  3.31  2.57  1.24 42.08
 1991  0.79  0.21  4.04  8.74  4.03  2.61  2.36  2.43  1.27  3.78  3.97  1.49 35.72
 1992  0.74  1.83  1.54  5.68  1.34  0.58 10.37  1.91 12.55  0.34  4.35  1.52 42.75
 1993  1.22  0.90  3.02  3.24  5.86  3.49 17.54  8.28  3.90  1.09  0.86  0.47 49.87
 1994  0.69  1.56  0.35  2.95  2.05  4.84  2.29  1.56  2.42  1.58  2.73  1.40 24.42
 1995  0.78  0.54  2.94  4.68  9.07  3.37  3.56  1.95  2.59  1.20  1.90  0.49 33.07
 1996  2.16  0.49  1.86  1.82 10.46  3.39  1.57  3.05  3.91  3.24  1.58  0.23 33.76
 1997  0.68  2.99  1.36  2.58  5.19  4.21  3.85  3.30  2.23  5.44  1.23  1.58 34.64
 1998  0.90  1.84  5.07  4.28  7.34  7.00  2.83  2.49  3.15  6.72  2.62  0.64 44.88
 1999  0.69  1.15  1.10  6.43  6.29  5.23  4.94  3.85  2.29  1.19  1.56  0.48 35.20
 2000  0.51  2.19  0.51  1.90  1.80 11.21  3.82  3.52  3.38  1.42  1.45  1.45 33.16
 2001  1.52  3.13  2.08  2.99  7.80  7.27  1.61  2.93  5.57  4.60  0.36  0.91 40.77
 2002  0.67  0.68  1.62  3.70  7.42  3.73  5.43  2.98  1.16  2.98  0.08  0.03 30.48
 2003  0.42  0.87  1.06  3.55  3.81  5.22  3.04  1.28  5.66  1.40  4.15  1.18 31.64
 2004  1.13  1.17  2.96  0.78  6.28  5.47  3.75  8.58  0.90  1.47  1.89  0.59 34.97
 2005  1.86  1.76  0.93  4.40  3.02  5.45  2.43 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.95  1.17  2.24  3.52  4.47  4.81  4.31  3.90  4.24  2.67  2.01  1.09 34.76
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
