# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3290] GLENWOOD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia3290
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1978  0.19  1.02  0.75  6.46  5.87  2.81  8.14  3.28  6.75  0.94  1.65  0.79 38.65
 1979  1.51  0.41  4.44  3.47  1.77  4.56  7.56  2.63  1.75  4.61  1.69  0.22 34.62
 1980  0.94  0.59  1.14  1.84  1.10  6.48  2.35  7.67  0.89  2.31  0.11  0.92 26.34
 1981  0.43  0.68  0.91  0.90  3.09  3.07  4.86  4.15  1.29  1.69  3.61  1.67 26.35
 1982  1.51  0.42  2.78  2.30 11.23  3.63  2.39  6.99  3.82  1.36  1.55  2.08 40.06
 1983  0.59  1.14  4.95  1.28  6.84  5.91  0.73  2.72  1.51  4.13  3.41  0.36 33.57
 1984  0.47  0.74  2.06  7.23  5.52 12.26  1.07  0.82  1.57  2.84  0.84  4.18 39.60
 1985  0.28  0.75  1.57  2.63  3.86  2.48  3.99  3.07  3.80  2.23  0.21  0.35 25.22
 1986  0.00  1.14  2.16  7.52  4.15  2.98  7.92  1.59  6.75  5.31  1.18  1.51 42.21
 1987  0.05  0.24  4.33  2.22 11.30  4.95  1.83  9.01  1.64  1.49  1.96  0.68 39.70
 1988  0.31  0.13  0.07  1.74  3.96  2.76  2.07  0.80  3.34  0.51  1.73  0.55 17.97
 1989  1.07  0.61  0.27  1.47  0.27  8.57  4.48  4.23  8.16  1.86  0.00  0.59 31.58
 1990  0.33  0.20  3.76  0.98  4.83  5.17 10.69  2.29  0.88  1.66  1.23  0.86 32.88
 1991  0.91  0.12  3.15  4.30  3.43  5.71  3.40  3.13  1.67  1.97  2.62  1.86 32.27
 1992  1.05  0.84  3.25  3.68  1.95  2.14  6.45  0.96  6.85  2.27  3.34  1.22 34.00
 1993  0.84  0.79  2.49  2.31  6.27  9.06 15.15  7.56  5.47  1.43  1.02  0.47 52.86
 1994  0.25  0.55  0.05  2.03  1.49  7.25  6.35  4.29  3.36  1.94  0.95  0.87 29.38
 1995  1.14  0.46  3.26  4.03  7.68  2.87  1.54  2.39  2.08  1.46  0.63  0.48 28.02
 1996  1.12  0.07  1.29  4.07  7.39  6.23  3.98  3.16  2.25  1.82  2.95  0.35 34.68
 1997  0.21  1.16  0.95  4.29  2.05  4.98  3.88  2.78  7.11  3.32  1.41  0.77 32.91
 1998  0.78  2.23  2.98  5.87  8.58  9.51  8.54  4.37  1.46  2.44  2.05  0.11 48.92
 1999  0.45  1.67  0.77  8.07  7.07  6.64  3.34  3.23  1.79  0.05  0.76  0.60 34.44
 2000  0.09  1.30  1.42  1.76  1.02  8.06  8.00  1.45  1.05  1.61  3.10  1.34 30.20
 2001  1.17  2.77  1.03  3.96  7.80  3.18  1.43  0.71  2.94  1.35  1.31  0.52 28.17
 2002  0.31  1.00  1.04  2.27  3.71  1.87  1.82  8.87  1.24  3.54  0.13  0.00 25.80
 2003  0.43  0.97  0.86  3.68  4.44  3.90  3.11  0.44  1.31  0.88  3.18  1.02 24.22
 2004  1.80  1.04  5.80  1.34  6.82  2.87  3.55  2.40  0.91  0.61  1.35  0.32 28.81
 2005  0.88  2.72  0.77  4.29  4.60  4.04  3.58 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.71  0.92  2.01  3.14  4.73  4.65  4.04  4.04  3.33  2.06  1.49  0.92 31.44
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
