# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4142] IOWA-FALLS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia4142
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1981  0.05  0.00  0.44  4.47  2.52  6.76  5.44  3.81  2.48  1.88  1.23  1.35 30.43
 1982  3.08  0.32  2.38  2.90  8.17  2.79  5.71  2.67  2.99  4.90  2.84  4.47 43.22
 1983  1.32  1.46  3.80  3.49  7.23  3.73  5.22  2.38  4.40  3.14  5.43  0.82 42.42
 1984  0.75  0.00  0.00  7.71  0.00  5.81  3.06  0.00  0.00  0.00  0.00  0.00 17.33
 1985  0.00  0.00  0.00  0.00  2.33  2.45  3.23  4.36  4.46  2.72  1.39  2.03 22.97
 1986  0.49  1.33  2.32  4.67  5.06  4.47  4.10  5.67  5.27  4.17  1.96  0.91 40.42
 1987  0.41  0.37  2.13  2.03  3.32  3.04  5.03  6.25  3.20  0.70  1.85  3.36 31.69
 1988  0.99  0.76  0.99  2.16  0.93  0.00  3.54  3.66  2.88  0.49  2.89  0.61 19.90
 1989  1.03  0.75  1.28  1.62  2.71  3.26  1.69  2.42  4.17  4.67  0.45  0.26 24.31
 1990  0.25  0.52  4.37  2.90  6.94  7.62  5.93  4.94  2.63  1.64  1.05  2.28 41.07
 1991  0.72  0.16  4.99  7.87  9.23  5.57  2.50  4.41  3.37  3.70  4.26  1.56 48.34
 1992  1.29  1.22  1.26  2.72  1.89  2.31  6.67  2.52  4.37  0.49  5.51  2.04 32.29
 1993  1.09  1.25  4.28  4.13  5.76  8.55  8.53 13.58  2.37  1.92  1.22  0.62 53.30
 1994  1.49  1.05  0.13  2.96  3.48  7.12  4.82  4.47  5.48  3.95  2.06  1.27 38.28
 1995  1.05  0.03  2.65  4.02  4.38  4.42  4.36  4.24  2.67  1.27  1.76  0.39 31.24
 1996  2.48  0.10  2.12  0.94  4.66  4.03  2.58  4.67  2.54  2.41  4.14  1.20 31.87
 1997  1.09  0.95  2.04  1.39  3.96  6.36  2.49  1.45  2.93  3.02  0.69  0.86 27.23
 1998  0.84  1.44  2.36  2.46  4.40 15.40  0.76  4.02  1.91  5.19  1.02  0.29 40.09
 1999  1.30  0.51  1.19  6.16  8.43  5.57  6.02  3.00  0.75  0.47  0.74  0.68 34.82
 2000  0.59  1.12  1.35  1.64  4.62  6.31  4.43  2.49  1.89  2.31  2.41  1.90 31.06
 2001  1.36  1.50  1.13  2.67  7.24  3.81  3.53  2.51  5.00  1.89  1.53  0.66 32.83
 2002  0.29  1.40  1.00  4.21  3.15  2.64  7.78  6.51  2.40  2.92  0.29  0.26 32.85
 2003  0.37  0.35  1.11  4.01  4.30  4.43  6.18  0.40  1.97  0.65  3.35  1.35 28.47
 2004  0.60  1.32  4.10  1.62  8.59  4.61  2.80  6.28  2.17  1.17  1.63  0.47 35.36
 2005  0.88  1.84  0.87  5.19  4.23  7.55  4.46 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.88  0.92  2.00  3.15  4.11  4.85  4.18  4.01  3.17  2.24  1.75  1.07 31.66
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
