# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1635] CLINTON-1
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia1635
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1984  0.84  0.30  2.32  2.99  3.57  3.94  3.99  1.04  3.09  6.01  2.21  2.44 32.74
 1985  1.84  2.34  2.55  1.21  3.07  2.63  1.64  2.81  2.75  6.48  5.41  2.36 35.09
 1986  0.63  1.86  1.37  2.00  6.30  5.23  5.59  2.07  4.90  2.57  0.60  0.78 33.90
 1987  0.86  0.16  1.38  1.32  2.23  1.14  2.65 13.78  1.39  0.67  1.68  3.16 30.42
 1988  1.44  0.84  1.60  1.41  2.00  0.89  0.71  3.35  0.80  2.39  2.86  1.17 19.46
 1989  0.95  1.10  2.24  2.15  1.69  4.90  3.44  6.89  3.26  0.95  0.30  0.54 28.41
 1990  1.28  1.64  4.10  2.94  4.99 14.63  2.92  6.83  0.88  2.11  3.08  2.88 48.28
 1991  0.70  0.26  5.27  2.13  5.25  1.81  0.15  4.08  5.65  4.31  3.47  2.55 35.63
 1992  1.29  1.28  1.76  5.01  0.74  0.97  8.75  1.70  6.35  0.53  5.31  3.50 37.19
 1993  2.05  0.91  2.86  4.38  3.61 10.23  5.58  8.76  4.87  0.46  1.85  1.73 47.29
 1994  1.31  3.26  1.13  2.03  1.00  6.15  3.32  3.49  2.99  1.57  4.21  1.33 31.79
 1995  2.78  0.58  1.75  5.70  7.55  2.39  4.61  4.16  1.46  2.44  3.78  0.48 37.68
 1996  2.53  0.63  0.86  1.99 12.35  4.28  5.04  2.63  1.86  3.76  1.12  1.19 38.24
 1997  1.63  3.14  1.73  1.59  5.72  2.92  1.19  4.68  2.90  1.44  1.96  1.43 30.33
 1998  1.56  2.89  4.72  3.92  2.26  6.97  2.13  5.64  4.59  5.82  1.66  1.11 43.27
 1999  2.84  1.10  1.80  5.83  2.98  4.57  4.99  2.22  3.23  0.91  0.68  1.97 33.12
 2000  1.42  3.29  0.61  3.16  3.55  9.18  2.74  3.31  5.39  0.59  1.70  2.33 37.27
 2001  1.30  3.33  1.50  2.05  7.00  2.34  2.73  2.92  3.84  4.47  2.08  1.00 34.56
 2002  0.81  1.77  1.99  3.82  3.63  4.31  3.05  4.17  0.81  2.93  0.34  0.91 28.54
 2003  0.69  0.60  1.97  2.25  2.64  2.75  5.09  1.42  4.03  1.06  2.96  2.14 27.60
 2004  0.84  1.19  4.60  1.55  7.55  3.44  3.57  4.86  0.99  3.62  2.47  1.00 35.68
 2005  2.50  1.25  1.07  0.75  2.52  2.58  0.83 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  1.48  1.37  2.44  3.27  3.95  4.29  3.70  4.39  3.27  2.73  2.25  1.88 34.54
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
