# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1442] CHEROKEE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 GROWING DEGREE DAYS FOR 4 BASE TEMPS FOR STATION ID  ia1442 

               MARCH                       APRIL       
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
     ****************************  *************************** 
 1951    661    443    393    347    713    482    427    376
 1952    573    371    328    287    958    720    663    607
 1953    599    398    357    318    943    708    650    593
 1954    509    341    303    267    905    670    614    558
 1955    730    514    467    425    783    559    509    460
 1956    667    463    419    378    976    744    688    632
 1957    568    365    322    283    805    571    516    462
 1958    690    501    459    418    717    500    455    413
 1959    662    448    399    352    915    678    622    567
 1960    611    407    361    321    770    540    485    434
 1961    534    352    314    277    807    588    538    489
 1962    745    523    473    426    793    557    501    447
 1963    605    401    357    316    951    712    654    600
 1964    737    518    472    429    865    637    582    529
 1965    743    524    473    424    863    629    574    522
 1966    574    412    375    341    815    585    532    482
 1967    491    324    290    259    829    593    537    483
 1968    472    312    278    246    858    631    579    527
 1969    637    429    384    344    691    475    425    379
 1970    683    482    436    392    887    655    601    548
 1971    547    359    319    281    964    726    667    609
 1972    626    419    372    329    817    587    532    481
 1973    524    346    307    270    883    646    590    538
 1974    567    375    332    292    765    544    495    448
 1975    684    475    429    386    820    591    536    482
 1976    578    397    358    321    875    643    588    535
 1977    856    616    561    509    895    656    598    541
 1978    631    440    395    356    838    616    566    516
 1979    530    353    318    284    837    604    549    496
 1980    645    461    422    385    870    636    579    525
 1981    567    383    344    307    879    642    584    529
 1982    650    425    373    326    704    487    438    391
 1983    485    312    276    243    821    595    541    489
 1984    531    343    303    266    922    683    624    567
 1985    714    498    450    406    764    536    487    440
 1986    621    418    372    328    926    686    626    567
 1987    757    532    482    434    923    689    632    578
 1988    784    564    516    470    966    729    670    615
 1989    599    421    383    346    805    577    524    473
 1990    506    321    281    246    875    643    588    534
 1991    716    502    454    407    944    704    645    586
 1992    625    439    397    356    789    557    503    453
 1993    529    339    297    257    757    529    476    424
 1994    669    469    426    384    915    677    620    565
 1995    472    291    253    220    844    613    557    503
 1996    484    291    253    215    874    642    586    531
 1997    442    269    236    203    903    664    606    550
 1998    764    537    486    437    779    552    499    446
 1999    629    408    363    320    822    587    531    477
 2000    690    475    427    381    815    582    528    476
 2001    611    386    339    298    850    613    556    504
 2002    519    346    308    273    939    702    645    589
 2003    522    325    287    253    809    569    513    460
 2004    604    399    355    312    770    543    492    442
 2005    567    368    327    289    921    681    621    561
     ****************************  ****************************
 MEAN  613.4  415.1  372.0  331.6  849.5  617.5  562.6  509.6
 STDV   92.4   77.7   73.6   69.7   72.4   67.9   65.6   63.0

               JULY                        AUGUST      
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
     ****************************  *************************** 
 1951    950    702    640    579    921    673    612    552
 1952   1011    764    704    644    920    672    611    553
 1953   1022    774    713    654    989    741    679    617
 1954   1052    804    742    681    949    701    639    579
 1955   1115    867    805    743   1027    782    723    665
 1956    947    700    640    582    959    720    662    605
 1957   1103    855    793    731    948    702    643    585
 1958    890    650    593    539    963    722    666    610
 1959    947    701    641    585   1054    806    744    683
 1960    959    712    655    600    971    723    662    604
 1961    944    698    637    579    937    690    631    575
 1962    938    694    634    576    932    685    625    568
 1963   1028    780    719    658    919    677    621    567
 1964   1045    797    735    675    846    608    555    503
 1965    990    743    682    624    910    668    611    554
 1966   1071    823    761    701    879    635    577    523
 1967    931    690    632    576    851    627    575    524
 1968    965    719    659    601    924    677    618    561
 1969   1015    767    705    644    966    718    656    595
 1970    982    737    677    619    934    693    637    583
 1971    900    659    601    543    895    659    605    553
 1972    905    664    606    550    896    648    587    531
 1973    997    749    687    626    994    746    686    627
 1974   1053    806    746    687    842    599    543    491
 1975   1023    777    718    660   1011    763    701    639
 1976   1018    770    709    652    965    723    666    610
 1977   1053    805    743    682    864    617    559    506
 1978    988    740    678    618    944    699    641    585
 1979   1006    758    697    636    910    663    603    546
 1980   1026    778    716    656    973    725    663    601
 1981   1007    759    697    635    906    660    602    545
 1982   1039    791    729    667    919    674    614    558
 1983   1089    841    779    717   1085    837    775    713
 1984   1012    764    702    642   1011    766    708    650
 1985    948    700    639    580    840    593    537    485
 1986   1059    811    749    688    823    587    531    477
 1987   1056    808    747    686    877    635    577    519
 1988   1001    753    691    632    988    752    696    640
 1989   1052    804    742    680    955    710    651    593
 1990    964    717    656    599    959    714    656    598
 1991    983    735    674    614    948    700    639    578
 1992    824    578    518    459    785    549    497    446
 1993    967    719    657    596    954    707    647    588
 1994    907    660    600    541    873    631    575    522
 1995    988    743    682    622   1065    817    755    694
 1996    914    667    606    545    906    658    597    537
 1997   1022    774    713    652    916    669    609    550
 1998   1029    781    719    658    999    751    689    627
 1999   1070    822    760    698    928    681    620    559
 2000   1004    758    697    637    999    751    689    627
 2001   1063    815    753    692    961    713    652    594
 2002   1085    837    775    713    952    706    647    588
 2003    995    747    685    624    994    746    684    622
 2004    940    695    635    575    815    588    536    486
 2005   1049    802    741    680      0      0      0      0
     ****************************  ****************************
 MEAN  998.9  752.1  691.2  631.5  919.1  679.2  621.5  565.3
 STDV   59.6   58.4   57.6   56.4  140.7  110.6  103.0   95.3

               SEPTEMBER                   OCTOBER     
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
     ****************************  *************************** 
 1951    560    358    313    272    394    243    214    188
 1952    741    531    484    438    360    234    206    180
 1953    702    502    459    419    573    391    354    321
 1954    743    522    473    426    345    187    157    129
 1955    737    533    486    442    498    335    298    263
 1956    673    483    442    403    590    403    366    332
 1957    577    385    345    308    327    173    143    119
 1958    748    540    494    450    525    361    325    290
 1959    668    470    429    389    305    166    141    119
 1960    684    476    431    389    436    291    260    231
 1961    624    422    377    335    440    285    251    220
 1962    594    404    365    326    490    318    281    246
 1963    752    531    477    428    634    446    406    369
 1964    671    471    425    383    424    274    240    210
 1965    489    292    255    220    493    326    289    253
 1966    620    430    392    357    473    322    287    256
 1967    598    407    367    331    364    236    213    190
 1968    605    400    356    316    411    257    224    193
 1969    661    454    409    368    278    168    147    128
 1970    641    445    403    364    348    213    183    156
 1971    638    457    417    379    482    322    286    253
 1972    604    417    376    338    294    178    156    136
 1973    629    422    379    337    494    333    295    261
 1974    555    390    354    321    422    272    240    208
 1975    567    386    346    306    476    330    296    265
 1976    672    484    443    405    306    202    181    161
 1977    695    489    443    399    347    205    176    150
 1978    792    577    529    482    368    232    202    174
 1979    718    528    487    446    378    243    214    187
 1980    693    490    442    399    336    216    193    172
 1981    666    467    426    387    319    187    160    133
 1982    647    439    391    348    376    230    198    171
 1983    676    477    433    390    376    224    194    166
 1984    623    427    384    344    422    256    219    185
 1985    636    434    389    346    335    195    166    139
 1986    679    458    406    357    375    229    196    166
 1987    667    453    411    371    289    168    144    121
 1988    671    469    424    380    306    178    152    128
 1989    641    456    413    371    429    296    267    238
 1990    761    556    509    463    367    236    205    175
 1991    682    492    448    406    362    234    207    183
 1992    620    430    389    350    383    242    217    194
 1993    522    329    289    251    347    212    184    158
 1994    717    513    465    420    434    266    229    195
 1995    588    408    366    326    342    208    179    152
 1996    596    400    359    320    404    260    231    203
 1997    715    504    459    416    450    299    268    239
 1998    820    590    536    483    430    258    224    193
 1999    639    453    411    372    388    260    231    204
 2000    691    502    458    418    463    295    260    226
 2001    625    413    364    319    376    232    201    173
 2002    712    500    453    409    246    144    126    108
 2003    605    415    373    336    440    305    277    250
 2004    795    574    523    474    396    239    207    176
 2005      0      0      0      0      0      0      0      0
     ****************************  ****************************
 MEAN  648.1  451.9  408.7  367.9  393.9  251.2  221.2  193.4
 STDV  111.9   86.8   80.8   75.1   95.9   72.6   67.3   62.4
