# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1954] CRESCO-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN   0.01-    0.26-    0.51-     1.01-            # OF DAYS
 WK    TIME PERIOD    VAL   RAIN     0.25     0.50     1.00     2.00    >2.01 MISSING TOTAL
 15 6/7-->6/13       2.17   0.39   79(53)   27(18)   28(19)   12( 8)    2( 1)    0      148
 16 6/14-->6/20      2.57   0.48   68(51)   21(16)   25(19)   16(12)    4( 3)    0      134
 17 6/21-->6/27      3.10   0.54   61(47)   18(14)   26(20)   20(16)    4( 3)    0      129
 18 6/28-->7/4       2.66   0.43   68(54)   21(17)   21(17)   14(11)    2( 2)    0      126
 19 7/5-->7/11       3.85   0.44   66(55)   21(18)   19(16)   10( 8)    4( 3)    0      120
 20 7/12-->7/18      3.90   0.52   56(50)   21(19)   19(17)   12(11)    5( 4)    0      113
 21 7/19-->7/25      3.61   0.50   61(47)   27(21)   25(19)   12( 9)    5( 4)    0      130
 22 7/26-->8/1       3.00   0.49   54(51)   17(16)   17(16)   13(12)    5( 5)    0      106
 23 8/2-->8/8        3.00   0.48   74(56)   16(12)   22(17)   16(12)    4( 3)    0      132
 24 8/9-->8/15       4.36   0.43   56(56)   19(19)   13(13)   10(10)    2( 2)    0      100
 25 8/16-->8/22      3.54   0.46   54(49)   24(22)   18(16)   13(12)    2( 2)    0      111
 26 8/23-->8/29      5.24   0.51   70(53)   24(18)   16(12)   15(11)    6( 5)    0      131
 27 8/30-->9/5       6.20   0.48   63(61)   15(15)   11(11)    8( 8)    6( 6)    0      103
 28 9/6-->9/12       3.16   0.45   49(51)   15(16)   21(22)    7( 7)    4( 4)    0       96
 29 9/13-->9/19      2.23   0.39   73(57)   19(15)   23(18)    9( 7)    3( 2)    0      127
 30 9/20-->9/26      5.15   0.43   76(58)   21(16)   25(19)    5( 4)    5( 4)    0      132
 31 9/27-->10/3      1.72   0.32   63(59)   18(17)   17(16)    8( 8)    0( 0)    0      106
 32 10/4-->10/10     2.96   0.30   65(64)   17(17)   15(15)    4( 4)    1( 1)    0      102
 33 10/11-->10/17    4.45   0.36   62(70)   10(11)   11(12)    3( 3)    3( 3)    0       89
 34 10/18-->10/24    2.30   0.31   57(65)   15(17)    7( 8)    8( 9)    1( 1)    0       88
 35 10/25-->10/31    1.00   0.23   64(65)   21(21)   14(14)    0( 0)    0( 0)    0       99
 36 11/1-->11/7      3.09   0.32   58(65)   10(11)   16(18)    3( 3)    2( 2)    0       89
 37 11/8-->11/14     1.50   0.24   58(75)    7( 9)    8(10)    4( 5)    0( 0)    0       77
 38 11/15-->11/21    1.99   0.34   58(59)   18(18)   14(14)    8( 8)    0( 0)    0       98
 39 11/22-->11/28    1.24   0.21   67(71)   20(21)    5( 5)    2( 2)    0( 0)    0       94
 40 11/29-->12/5     1.15   0.20   59(73)   12(15)    8(10)    2( 2)    0( 0)    0       81
 41 12/6-->12/12     1.17   0.15   77(84)    7( 8)    7( 8)    1( 1)    0( 0)    0       92
 42 12/13-->12/19    1.00   0.16   65(83)   10(13)    3( 4)    0( 0)    0( 0)    0       78
 43 12/20-->12/26    0.72   0.16   67(83)   11(14)    3( 4)    0( 0)    0( 0)    0       81
 44 12/27-->1/2      1.51   0.17   61(78)   10(13)    6( 8)    1( 1)    0( 0)    0       78
 45 1/3-->1/9        0.73   0.16   51(78)   10(15)    4( 6)    0( 0)    0( 0)    0       65
 46 1/10-->1/16      0.60   0.12   70(88)    8(10)    2( 3)    0( 0)    0( 0)    0       80
 47 1/17-->1/23      0.82   0.16   66(80)   10(12)    6( 7)    0( 0)    0( 0)    0       82
 48 1/24-->1/30      1.15   0.15   79(88)    6( 7)    4( 4)    1( 1)    0( 0)    0       90
 49 1/31-->2/6       0.64   0.12   71(83)   13(15)    2( 2)    0( 0)    0( 0)    0       86
 50 2/7-->2/13       0.82   0.14   57(85)    7(10)    3( 4)    0( 0)    0( 0)    0       67
 51 2/14-->2/20      0.88   0.18   48(74)   12(18)    5( 8)    0( 0)    0( 0)    0       65
 52 2/21-->2/27      1.00   0.19   57(72)   15(19)    7( 9)    0( 0)    0( 0)    0       79
 53 2/28-->2/29      0.38   0.11   10(83)    2(17)    0( 0)    0( 0)    0( 0)    0       12
ANNUAL TOTALS        6.20   0.34 3390(62)  910(16)  746(13)  336( 6)   79( 1)    0     5461
