# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7613] SHENANDOAH-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia7613
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1981  0.40  0.50  1.47  1.74  3.15  4.48  7.74  5.86  1.47  1.65  3.42  1.47 33.35
 1982  2.07  0.69  3.16  2.73  7.98  5.17  3.15 13.12  4.01  1.41  1.50  3.65 48.64
 1983  0.38  1.17  3.48  1.74  4.05  6.19  1.92  1.58  1.67  3.08  4.49  0.70 30.45
 1984  0.03  0.62  2.74  7.45  3.66 11.60  1.34  0.54  1.73  3.70  1.42  1.17 36.00
 1985  0.38  1.03  1.60  2.83  2.77  2.03  5.18  3.74  3.08  2.85  0.40  0.76 26.65
 1986  0.00  1.54  2.19  4.10  5.27  2.68  7.99  3.93  8.54  4.04  1.33  1.62 43.23
 1987  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 1988  0.00  0.00  0.00  0.00  1.53  0.89  2.29  1.64  4.59  0.25  3.30  0.46 14.95
 1989  1.24  0.85  0.35  1.37  1.15  5.33  4.16  5.46 11.39  2.39  0.02  0.55 34.26
 1990  1.00  0.28  3.98  1.20  5.90  7.46  8.32  3.80  1.09  2.03  2.13  0.69 37.88
 1991  0.87  0.43  3.54  4.39  4.32  5.65  3.84  1.27  2.36  2.11  3.72  1.53 34.03
 1992  1.00  1.36  3.27  2.98  1.85  3.55  8.87  1.60  7.51  1.73  3.88  1.28 38.88
 1993  1.18  1.09  3.26  1.50  8.72  7.03 16.48  6.46  4.84  2.45  0.74  0.83 54.58
 1994  0.31  0.74  0.25  2.20  1.88  8.23  2.39  1.97  2.72  5.69  1.28  1.60 29.26
 1995  1.23  0.62  2.99  4.36  7.48  3.17  2.69  1.88  1.73  1.17  1.78  0.61 29.71
 1996  2.28  0.20  1.04  3.24  9.67  3.39  3.65  3.41  3.21  3.11  4.22  0.18 37.60
 1997  0.53  1.69  0.80  3.33  5.45  9.49  3.45  1.80  3.66  3.86  2.62  1.46 38.14
 1998  0.97  2.48  4.47  4.12  5.05  8.06  3.67  1.26  1.16  2.71  2.99  0.19 37.13
 1999  0.76  1.41  1.00  8.97  9.30  7.24  2.28  2.41  1.73  0.63  1.25  0.69 37.67
 2000  0.14  1.35  1.45  1.36  2.10  4.26  6.77  2.13  1.44  1.67  2.42  1.30 26.39
 2001  1.63  3.50  1.77  3.02  6.80  5.78  5.82  0.63  5.58  1.64  1.32  0.57 38.06
 2002  0.54  0.49  2.05  2.59  6.19  1.75  2.97  7.33  1.12  5.37  0.40  0.05 30.85
 2003  0.62  1.53  1.01  3.03  6.68  3.41  3.37  0.91  1.35  0.94  4.20  1.41 28.46
 2004  1.96  1.02  4.54  0.90 11.69  3.00  6.40  3.64  1.68  0.83  1.19  0.53 37.38
 2005  1.76  3.44  0.90  4.98  4.51  6.39  3.85 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.78  1.03  2.07  2.95  4.54  4.76  4.33  3.82  3.28  2.40  1.72  0.97 31.96
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
