# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6243] ONAWA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia6243
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1969  1.03  2.06  0.47  1.60  2.00  3.22  3.38  2.55  1.03  2.59  0.16  1.51 21.60
 1970  0.19  0.13  2.11  2.12  3.94  2.57  1.98  0.77  4.42  5.07  2.04  0.50 25.84
 1971  0.56  2.54  0.43  1.20  3.15  4.30  3.24  2.00  1.96  3.74  1.39  0.71 25.22
 1972  0.52  0.76  1.10  4.22  5.80  1.12  6.98  4.00  2.85  2.78  1.82  1.85 33.80
 1973  1.32  1.00  3.82  1.99  3.97  4.35  5.90  1.26  5.67  2.97  1.59  0.77 34.61
 1974  0.49  0.09  0.73  2.12 10.57  3.09  0.87  5.18  1.02  1.39  0.17  0.34 26.06
 1975  2.65  0.62  1.51  6.40  2.72  6.41  1.50  4.00  2.29  0.13  2.80  0.79 31.82
 1976  0.06  0.59  2.52  1.75  3.94  0.54  0.74  0.50  1.24  0.69  0.00  0.35 12.92
 1977  0.17  0.09  3.61  2.77  2.84  3.73  4.66  4.86  2.56  3.69  2.09  1.48 32.55
 1978  0.22  1.21  0.62  3.47  3.98  1.54  2.62  4.31  5.30  0.88  1.08  1.04 26.27
 1979  1.20  0.28  4.81  1.88  2.09  0.00  0.00  0.00  0.00  6.96  2.65  0.12 19.99
 1980  1.13  0.33  1.31  1.12  2.24  3.51  1.66  5.44  0.78  2.17  0.16  0.15 20.00
 1981  0.07  0.25  1.59  1.29  2.89  4.32  4.14  2.81  1.22  1.61  1.28  0.57 22.04
 1982  1.07  0.37  1.96  2.76  7.57  3.53  6.94  3.04  5.69  2.29  2.46  2.87 40.55
 1983  1.03  1.01  4.71  2.91  4.73  8.11  2.38  0.70  3.45  1.94  3.99  0.65 35.61
 1984  0.14  1.06  2.15  6.29  6.11 10.44  3.95  1.11  0.74  7.54  1.92  2.81 44.26
 1985  0.34  0.43  2.06  4.54  3.39  0.84  0.84  3.60  5.04  1.51  1.18  0.63 24.40
 1986  0.00  0.88  3.83  7.14  4.04  4.99  2.53  2.90  4.36  3.38  1.05  0.54 35.64
 1987  0.05  0.50  6.69  1.37  6.61  3.94  8.74  5.76  1.14  0.72  1.03  0.74 37.29
 1988  0.49  0.40  0.04  2.20  2.65  1.10  4.63  2.06  5.67  0.10  2.00  0.65 21.99
 1989  1.21  0.35  0.57  0.93  1.74  3.15  3.39  2.29  5.43  0.93  0.25  0.59 20.83
 1990  0.41  0.45  2.66  0.93  5.25  7.55  5.70  3.32  1.01  2.30  1.25  0.88 31.71
 1991  0.84  0.45  3.75  3.67  5.16  4.25  1.03  2.51  1.94  1.34  4.09  1.10 30.13
 1992  1.21  1.16  3.56  1.77  3.92  3.01  7.07  2.82  4.00  5.77  2.08  0.86 37.23
 1993  0.78  1.33  1.51  4.32  4.16  6.82  9.93  8.50  3.62  1.52  1.05  1.01 44.55
 1994  0.73  0.49  0.07  1.85  2.12  6.47  5.62  2.81  4.75  1.71  1.98  1.15 29.75
 1995  0.48  0.36  2.10  4.02  7.12  2.41  1.89  3.01  4.93  2.32  0.98  0.25 29.87
 1996  1.33  0.05  0.90  1.59  6.17  4.18 10.88  4.76  2.35  0.65  2.61  0.71 36.18
 1997  0.58  0.86  0.75  4.34  2.86  3.67  1.39  1.60  3.70  2.61  0.60  0.42 23.38
 1998  0.96  0.54  3.15  6.00  3.97  8.29  3.93  5.75  1.25  3.90  1.38  0.22 39.34
 1999  0.90  1.33  1.04  7.70  2.84  5.21  3.18  6.20  0.54  0.07  0.90  0.94 30.85
 2000  0.44  0.87  1.19  2.94  1.72  6.28  2.36  0.45  0.91  2.49  3.26  1.07 23.98
 2001  1.71  1.15  0.89  4.19 10.33  2.62  2.21  3.57  4.08  1.52  2.80  0.41 35.48
 2002  0.15  0.84  1.33  2.72  4.20  2.82  2.57  4.56  0.74  3.82  0.17  0.02 23.94
 2003  0.36  0.95  1.11  3.35  3.99  3.33  5.60  1.06  4.08  0.53  1.45  0.67 26.48
 2004  1.23  1.21  4.72  3.20  5.21  2.55  3.02  1.41  3.25  1.10  2.90  0.20 30.00
 2005  0.66  1.48  0.38  3.99  5.23  4.96  1.32 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.68  0.89  2.03  3.08  4.32  4.43  3.69  3.36  2.86  2.17  1.40  0.79 29.16
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
