# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8688] WASHINGTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia8688
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1989  0.86  0.73  1.35  1.89  2.69  3.69  2.54  4.01  7.99  1.53  0.03  0.52 27.83
 1990  1.46  1.34  5.24  1.56  4.62  9.94  4.88  4.27  1.80  1.19  2.75  1.91 40.96
 1991  0.95  0.17  3.36  1.29  2.46  1.75  0.48  4.46  2.71  2.54  5.27  1.63 27.07
 1992  0.87  1.59  1.38  3.59  1.03  0.83 10.21  2.32  9.56  0.49  5.77  2.25 39.89
 1993  1.78  0.85  3.89  3.28  4.81  9.76 11.33  8.55  4.63  0.52  1.26  0.67 51.33
 1994  1.12  2.14  0.48  1.66  2.49  6.03  3.22  3.22  2.49  1.16  3.93  1.31 29.25
 1995  1.95  0.78  1.33  6.97  7.17  5.50  3.38  1.98  2.51  1.28  2.61  0.59 36.05
 1996  2.93  0.81  1.05  1.79 11.49  2.62  0.97  3.39  2.20  2.30  1.27  0.47 31.29
 1997  1.39  4.08  1.34  1.81  7.50  2.98  4.87  4.23  2.46  4.44  1.05  2.10 38.25
 1998  1.76  2.55  5.48  3.74  4.66  7.98  4.72  5.78  3.71  7.19  2.38  0.97 50.92
 1999  2.28  0.73  1.57  6.65  3.44  3.26  3.77  4.95  2.93  1.63  0.61  1.20 33.02
 2000  1.26  1.15  0.80  3.22  4.24  5.45  4.08  2.21  3.73  2.84  1.58  1.63 32.19
 2001  1.92  4.07  2.01  3.17 10.87  4.41  3.58  2.16  3.59  4.80  0.85  1.59 43.02
 2002  0.55  0.81  1.69  5.25  6.26  3.33  2.54  3.31  0.90  4.02  0.25  0.30 29.21
 2003  0.32  0.85  0.67  3.52  2.97  3.85  4.22  1.19  4.48  1.15  3.60  2.73 29.56
 2004  1.34  0.84  4.30  1.18  7.38  1.62  4.71  5.04  1.30  5.07  2.33  1.00 36.11
 2005  2.39  1.30  1.13  2.76  1.46  3.27  2.49 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  1.23  1.14  2.29  3.26  4.23  4.19  4.13  3.61  3.53  2.71  2.11  1.57 33.49
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
