# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5837] MUSCATINE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 GROWING DEGREE DAYS FOR 4 BASE TEMPS FOR STATION ID  ia5837 

               MARCH                       APRIL       
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
 1974    627    410    363    318    821    582    524    471
 1975    770    536    482    433    952    712    652    593
 1976    615    408    362    320    926    686    626    568
 1977    902    664    606    550    941    703    644    588
 1978    651    435    389    346    951    711    652    594
 1979    700    488    442    396    930    691    633    575
 1980    739    515    461    411    886    651    596    543
 1981    604    401    356    313    957    717    657    597
 1982    806    566    509    453    808    570    514    464
 1983    588    381    340    301    956    719    662    607
 1984    605    411    370    331    977    738    679    620
 1985    746    514    463    414    834    600    545    492
 1986    716    492    440    390   1005    765    705    645
 1987    853    625    575    527   1042    802    743    684
 1988    838    606    553    504    981    746    691    637
 1989    667    462    417    374    910    670    612    554
 1990    610    388    338    294    961    721    662    603
 1991    867    634    579    526   1044    804    744    684
 1992    719    508    461    415    895    656    597    539
 1993    741    508    455    405    891    658    600    544
 1994    702    483    436    390    970    730    670    612
 1995    620    393    341    294    980    740    680    620
 1996    606    387    336    291    946    706    646    588
 1997    556    352    308    266    953    713    653    594
 1998    864    618    558    500    898    659    603    548
 1999    776    535    480    429    954    714    654    596
 2000    802    569    515    461    895    655    596    538
 2001    748    510    459    408    897    657    600    544
 2002    631    422    378    337    992    752    692    632
 2003    664    435    389    345    881    642    585    530
 2004    812    582    527    475    905    665    606    548
 2005    659    443    394    349   1046    806    746    686
     ****************************  ****************************
 MEAN  705.2  484.1  434.5  387.7  935.9  697.1  638.7  581.4
 STDV   95.2   84.1   80.2   75.9   63.5   62.6   61.8   60.2

               JULY                        AUGUST      
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
     ****************************  *************************** 
 1951   1029    781    719    658    984    736    674    613
 1952   1099    851    789    727    990    742    681    621
 1953   1100    852    790    728   1041    793    732    672
 1954   1116    868    806    744   1018    770    708    646
 1955   1186    938    876    814   1096    848    786    724
 1956   1047    799    737    675   1049    801    741    681
 1957   1134    886    824    762   1048    800    738    677
 1958    992    744    682    620   1026    780    719    658
 1959   1035    787    725    664   1128    880    818    756
 1960   1032    784    722    660   1074    826    764    702
 1961   1040    792    730    668   1053    805    743    681
 1962   1001    753    692    632   1029    781    719    657
 1963   1074    826    764    702    990    742    680    618
 1964   1093    845    783    721    953    706    645    586
 1965   1037    789    727    665    983    735    674    614
 1966   1109    861    799    737    971    723    662    602
 1967    979    732    671    613    902    654    594    536
 1968   1051    803    741    680   1041    793    732    671
 1969   1082    834    772    710   1046    798    736    674
 1970   1062    814    752    690   1021    773    711    649
 1971    980    733    672    611    988    740    679    618
 1972   1038    792    731    670   1018    770    709    648
 1973   1066    818    756    694   1061    813    751    689
 1974   1117    869    807    745    935    687    625    563
 1975   1065    817    755    696   1063    815    753    691
 1976   1066    818    756    694    966    718    657    597
 1977   1115    867    805    743    957    709    648    587
 1978   1056    808    746    684   1030    782    721    661
 1979   1041    793    732    671   1024    776    715    655
 1980   1117    869    807    745   1100    852    790    728
 1981   1019    772    712    652    990    742    681    622
 1982   1083    835    773    711    978    730    668    607
 1983   1118    870    808    746   1119    871    809    747
 1984    993    745    683    623   1019    773    715    657
 1985   1129    881    819    757    963    715    653    592
 1986   1150    902    840    778    901    661    602    543
 1987   1151    903    841    779   1007    759    697    635
 1988   1119    871    809    747   1052    811    752    693
 1989   1106    858    796    734   1033    785    724    663
 1990   1055    807    745    683   1035    787    725    663
 1991   1082    834    772    710   1047    799    737    675
 1992    987    739    677    615    867    621    563    508
 1993   1077    829    767    705   1056    808    746    684
 1994   1035    787    725    663    969    721    659    599
 1995   1081    833    771    710   1166    918    856    794
 1996   1013    765    703    642   1023    775    713    651
 1997   1080    832    770    708    974    726    664    603
 1998   1092    844    782    720   1080    832    770    708
 1999   1155    907    845    783    983    735    673    611
 2000   1041    793    731    669   1086    838    776    714
 2001   1126    878    816    754   1056    808    746    684
 2002   1128    880    818    756   1034    786    724    662
 2003   1076    828    766    704   1076    828    766    704
 2004   1010    762    700    638    876    631    573    517
 2005   1096    848    786    724      0      0      0      0
     ****************************  ****************************
 MEAN 1072.0  824.1  762.2  700.6  999.5  756.5  696.3  636.6
 STDV   48.9   48.8   48.6   48.2  149.7  119.6  112.2  104.8

               SEPTEMBER                   OCTOBER     
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
     ****************************  *************************** 
 1951    683    464    415    368    495    307    270    236
 1952    770    549    500    453    384    251    222    193
 1953    776    556    508    462    611    419    378    340
 1954    837    605    550    496    482    312    277    242
 1955    807    584    532    483    485    309    273    240
 1956    752    533    483    435    662    449    402    359
 1957    708    488    437    391    417    253    218    185
 1958    762    530    480    432    528    349    309    270
 1959    803    577    525    474    363    195    160    129
 1960    852    615    558    505    494    314    277    242
 1961    791    562    509    460    521    330    289    250
 1962    716    497    447    400    567    367    322    281
 1963    802    569    515    464    813    580    526    474
 1964    787    563    510    459    468    295    258    225
 1965    725    497    444    395    503    322    282    245
 1966    729    506    455    406    482    312    276    240
 1967    708    494    444    397    455    287    253    221
 1968    776    542    487    436    522    341    303    266
 1969    778    546    494    446    441    264    228    197
 1970    784    549    496    445    503    308    265    227
 1971    864    631    578    529    680    469    420    373
 1972    817    592    538    484    389    224    190    161
 1973    768    533    478    426    622    412    364    320
 1974    658    446    398    355    519    331    289    249
 1975    649    439    390    345    555    368    329    293
 1976    728    504    452    406    353    208    179    155
 1977    795    555    498    444    411    232    196    165
 1978    901    666    611    558    426    247    210    176
 1979    791    570    520    474    494    314    275    241
 1980    791    565    513    462    381    241    211    183
 1981    736    510    459    409    434    260    226    195
 1982    749    529    478    428    483    304    268    232
 1983    779    560    508    457    460    273    236    201
 1984    714    511    463    415    518    339    297    256
 1985    776    556    505    456    462    277    237    201
 1986    827    595    539    484    445    279    242    208
 1987    770    536    485    435    369    221    188    157
 1988    765    563    516    471    352    215    186    157
 1989    682    470    425    383    499    330    294    260
 1990    832    605    553    502    472    299    261    226
 1991    797    586    536    489    477    301    262    227
 1992    713    497    449    403    452    279    245    212
 1993    634    415    365    320    438    277    239    203
 1994    785    553    499    448    545    350    306    264
 1995    710    490    439    391    484    308    270    236
 1996    723    494    442    394    505    318    275    237
 1997    811    574    519    467    514    339    301    266
 1998    915    679    621    563    498    299    257    218
 1999    723    517    471    426    509    332    292    257
 2000    808    587    533    483    592    385    342    300
 2001    725    501    447    398    451    271    237    204
 2002    854    625    572    520    365    219    190    164
 2003    723    508    460    412    494    315    279    247
 2004    843    614    559    505    485    288    246    207
 2005      0      0      0      0      0      0      0      0
     ****************************  ****************************
 MEAN  754.6  534.6  483.8  435.4  478.7  303.4  265.9  231.1
 STDV  119.2   91.1   84.5   78.0  106.8   79.9   73.6   67.5
