# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2689] EMMETSBURG
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia2689
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1970  0.20  0.00  4.39  1.23  4.46  0.94  2.06  3.88  2.82  4.58  1.91  1.59 28.06
 1971  3.15  3.30  2.18  1.01  3.16  7.38  5.15  2.56  1.11  6.02  2.62  0.37 38.01
 1972  0.34  0.41  1.06  3.63  3.72  4.73  5.14  2.74  3.98  2.28  0.00  0.00 28.03
 1973  0.00  1.00  2.82  3.52  5.60  3.82  2.76  1.88  6.73  1.58  4.67  1.20 35.58
 1974  0.14  0.00  1.40  2.96  3.53  4.15  2.68  3.57  1.42  1.07  0.81  0.56 22.29
 1975  1.82  0.50  2.62  6.54  3.58  5.47  0.00  7.58  0.00  0.36  3.11  0.78 32.36
 1976  0.03  0.55  4.70  0.95  1.73  5.09  0.79  2.06  2.00  1.31  0.00  0.24 19.45
 1977  0.52  0.66  2.67  3.31  1.38  2.38  3.23  5.10  3.12  3.91  2.18  0.08 28.54
 1978  0.56  0.69  0.51  3.07  2.91  0.83  4.37  1.72  4.23  1.16  1.59  0.64 22.28
 1979  1.26  0.25  4.14  1.75  1.25  3.09  3.59  7.82  1.61  3.46  0.87  0.00 29.09
 1980  0.97  1.02  0.59  0.90  2.82  1.27  2.40  7.75  2.54  1.35  0.00  0.00 21.61
 1981  0.00  0.00  0.00  0.00  1.83  5.50  3.46  4.47  0.00  3.24  0.55  1.25 20.30
 1982  1.37  0.40  1.15  1.98  5.18  1.97  5.09  5.76  4.08  2.69  2.06  3.15 34.88
 1983  0.54  0.79  3.25  2.39  3.06  8.58  4.30  0.97  7.71  1.49  4.15  0.63 37.86
 1984  0.52  0.63  1.13  4.58  4.07  8.19  2.74  1.03  1.03  4.90  2.36  1.52 32.70
 1985  0.41  0.07  2.64  5.31  2.22  2.88  1.59  5.40  6.92  1.46  1.79  1.02 31.71
 1986  0.12  0.26  1.73  5.81  4.43  3.24  7.39  6.35  3.74  4.06  1.10  0.31 38.54
 1987  0.22  0.05  1.78  1.50  4.15  1.51  9.66  3.42  1.56  0.70  1.46  1.10 27.11
 1988  0.74  0.54  0.51  3.30  3.05  1.72  1.60  3.63  3.07  0.42  3.22  0.64 22.44
 1989  0.38  0.32  1.09  1.29  2.12  2.91  2.79  2.23  2.77  0.47  0.31  0.13 16.81
 1990  0.73  0.25  3.31  2.05  4.28  5.90  4.43  3.26  0.71  1.44  0.49  1.64 28.49
 1991  0.67  0.68  4.96  6.46  6.53  5.07  4.21  3.21  1.44  1.18  4.96  0.94 40.31
 1992  0.98  0.97  2.41  2.90  2.62  3.05  7.17  5.35  1.58  4.14  2.42  1.70 35.29
 1993  0.80  1.18  1.29  4.31  7.47  9.46  6.82  7.50  3.39  1.27  1.38  1.40 46.27
 1994  1.29  0.36  0.07  2.64  2.06 11.60  4.80  2.11  3.63  3.10  1.76  0.91 34.33
 1995  0.23  0.25  2.74  5.19  4.96  6.91  3.80  9.53  3.99  2.69  0.61  0.54 41.44
 1996  1.94  0.17  1.75  0.87  3.58  4.40  4.36  6.89  2.04  1.94  2.97  1.01 31.92
 1997  1.10  0.88  0.91  2.14  4.37  4.80  9.73  2.67  3.77  2.33  0.75  0.57 34.02
 1998  1.61  0.91  2.39  4.16  3.86  6.84  3.86  4.85  1.13  5.74  1.51  0.34 37.20
 1999  1.34  0.75  0.95  5.54  4.45  6.14  4.91  0.74  0.30  0.71  0.63  0.42 26.88
 2000  0.94  1.15  1.24  1.50  3.43  4.54  4.18  4.50  0.89  2.89  2.24  1.47 28.97
 2001  0.87  1.23  0.54  5.06  6.18  3.61  4.23  1.91  1.78  1.77  2.53  0.64 30.35
 2002  0.19  0.54  2.19  2.98  2.42  3.02  1.73  5.31  1.81  4.08  0.15  0.09 24.51
 2003  0.21  0.52  2.29  2.66  3.99  5.77  3.25  1.99  2.73  0.37  0.96  0.87 25.61
 2004  0.41  0.73  3.08  2.20  7.20  3.97  4.05  1.31  8.67  0.89  2.18  0.14 34.83
 2005  0.38  1.55  1.10  3.25  5.46  4.58  2.92 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.73  0.89  2.08  2.92  3.88  4.65  3.96  3.91  2.87  2.05  1.47  0.89 29.73
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
