# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4228] JEFFERSON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia4228
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1980  1.04  0.55  0.97  1.30  2.19  4.05  1.04  6.34  0.87  1.56  0.22  0.55 20.68
 1981  0.03  1.04  0.50  1.28  2.21  4.23  7.09  4.56  2.15  2.02  1.53  1.47 28.11
 1982  2.21  0.12  2.58  2.08  6.92  1.82  3.42  2.54  1.96  3.23  2.06  4.48 33.42
 1983  0.79  1.55  4.48  2.53  4.58  6.77  2.00  3.66  3.25  4.66  4.86  0.50 39.63
 1984  0.48  0.57  1.47  6.67  4.62  3.27  5.59  0.44  3.79  3.80  1.97  1.66 34.33
 1985  0.78  0.86  1.30  2.70  1.88  1.48  2.13  2.44  4.17  2.33  0.71  1.17 21.95
 1986  0.07  1.55  2.60  5.03  4.59 10.24  4.44  3.21  3.67  5.02  1.09  0.83 42.34
 1987  0.10  0.00  2.49  1.89  5.39  2.23  6.14  9.13  1.86  0.92  2.06  1.76 33.97
 1988  0.64  0.34  0.43  1.83  1.02  1.33  3.38  4.07  4.26  0.16  2.86  0.59 20.91
 1989  0.90  0.50  0.35  1.04  2.72  5.01  2.91  2.41  3.90  2.23  0.11  0.37 22.45
 1990  0.43  0.55  2.88  0.64  6.92  9.25  8.22  3.29  1.86  1.45  1.09  1.35 37.93
 1991  0.72  0.28  5.90  9.38  5.06  6.29  1.97  3.94  4.13  2.47  3.90  1.46 45.50
 1992  1.02  1.11  2.17  3.33  1.65  0.64  9.74  1.47  4.18  0.95  4.56  1.75 32.57
 1993  1.07  1.38  1.86  1.99  6.64  7.95 12.11  7.24  1.90  1.55  0.84  0.60 45.13
 1994  1.05  1.27  0.15  1.64  1.85  5.28  0.80  3.93  2.88  2.85  1.17  1.24 24.11
 1995  0.52  0.22  3.15  3.65  7.23  2.94  1.51  4.66  3.31  1.80  1.03  0.53 30.55
 1996  2.40  0.24  2.36  1.43  5.48  5.35  4.34  5.70  3.32  2.47  2.80  1.22 37.11
 1997  0.95  1.24  1.77  3.62  2.93  5.37  2.36  1.39  5.16  3.84  1.92  1.09 31.64
 1998  1.04  1.95  3.18  4.16  4.19  9.51  6.30  3.38  1.20  3.14  0.68  0.32 39.05
 1999  1.50  1.02  1.18  7.55  4.18  6.31  3.20  3.72  0.45  0.61  0.87  0.78 31.37
 2000  0.53  2.04  0.70  0.59  2.36  5.88  4.02  0.99  0.82  1.70  2.40  2.08 24.11
 2001  1.83  2.14  1.40  3.24  7.35  4.08  1.47  3.31  4.00  1.39  1.28  0.73 32.22
 2002  0.33  1.32  1.09  4.68  5.55  4.09  3.93  6.97  1.49  4.13  0.17  0.00 33.75
 2003  0.37  1.17  1.23  4.17  6.71  5.33  6.52  1.15  1.90  1.31  4.73  1.54 36.13
 2004  1.25  1.72  3.94  1.90  8.59  3.55  4.37  4.89  1.58  0.89  3.73  0.35 36.76
 2005  1.31  2.22  0.95  2.63  2.92  4.62  2.34 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.88  1.04  2.07  3.15  4.20  4.70  3.86  3.95  2.87  2.16  1.62  0.99 30.96
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
