# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1257] CASCADE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN   0.01-    0.26-    0.51-     1.01-            # OF DAYS
 WK    TIME PERIOD    VAL   RAIN     0.25     0.50     1.00     2.00    >2.01 MISSING TOTAL
 17 6/21-->6/27      2.65   0.52   56(48)   21(18)   18(15)   18(15)    4( 3)    0      117
 18 6/28-->7/4       2.40   0.40   60(51)   28(24)   17(15)    8( 7)    4( 3)    0      117
 19 7/5-->7/11       4.30   0.52   46(47)   20(21)   15(15)   13(13)    3( 3)    0       97
 20 7/12-->7/18      3.73   0.44   56(55)   16(16)   16(16)   11(11)    2( 2)    0      101
 21 7/19-->7/25      3.85   0.39   70(60)   14(12)   22(19)   10( 9)    1( 1)    0      117
 22 7/26-->8/1       1.98   0.33   68(61)   20(18)   19(17)    5( 4)    0( 0)    0      112
 23 8/2-->8/8        2.48   0.49   65(58)   11(10)   17(15)   12(11)    7( 6)    0      112
 24 8/9-->8/15       2.56   0.48   48(51)   15(16)   19(20)    9(10)    3( 3)    0       94
 25 8/16-->8/22      7.55   0.51   61(52)   21(18)   19(16)   13(11)    4( 3)    0      118
 26 8/23-->8/29      2.83   0.48   56(54)   16(15)   17(16)   10(10)    5( 5)    0      104
 27 8/30-->9/5       2.95   0.35   60(64)   18(19)    9(10)    5( 5)    2( 2)    0       94
 28 9/6-->9/12       1.82   0.36   55(59)   13(14)   19(20)    7( 7)    0( 0)    0       94
 29 9/13-->9/19      4.18   0.49   65(54)   15(12)   24(20)   13(11)    4( 3)    0      121
 30 9/20-->9/26      2.30   0.45   72(56)   17(13)   20(16)   15(12)    4( 3)    0      128
 31 9/27-->10/3      2.02   0.36   43(52)   19(23)   14(17)    6( 7)    1( 1)    0       83
 32 10/4-->10/10     1.51   0.34   61(61)   16(16)   13(13)   10(10)    0( 0)    0      100
 33 10/11-->10/17    1.35   0.32   58(66)    9(10)   16(18)    5( 6)    0( 0)    0       88
 34 10/18-->10/24    2.75   0.34   58(57)   25(25)   13(13)    4( 4)    1( 1)    0      101
 35 10/25-->10/31    1.60   0.27   61(65)   17(18)   13(14)    3( 3)    0( 0)    0       94
 36 11/1-->11/7      3.30   0.38   60(63)   13(14)   12(13)    7( 7)    3( 3)    0       95
 37 11/8-->11/14     1.55   0.25   55(65)   13(15)   14(17)    2( 2)    0( 0)    0       84
 38 11/15-->11/21    2.12   0.35   56(58)   18(19)   14(14)    8( 8)    1( 1)    0       97
 39 11/22-->11/28    1.95   0.23   75(70)   20(19)   10( 9)    2( 2)    0( 0)    0      107
 40 11/29-->12/5     2.10   0.22   70(73)   15(16)    7( 7)    3( 3)    1( 1)    0       96
 41 12/6-->12/12     1.30   0.21   69(72)   17(18)    8( 8)    2( 2)    0( 0)    0       96
 42 12/13-->12/19    1.53   0.19   65(78)    9(11)    8(10)    1( 1)    0( 0)    0       83
 43 12/20-->12/26    1.12   0.16   85(84)   10(10)    4( 4)    2( 2)    0( 0)    0      101
 44 12/27-->1/2      0.95   0.23   53(67)   15(19)   11(14)    0( 0)    0( 0)    0       79
 45 1/3-->1/9        1.45   0.17   62(78)   11(14)    5( 6)    1( 1)    0( 0)    0       79
 46 1/10-->1/16      1.40   0.18   70(82)    8( 9)    4( 5)    3( 4)    0( 0)    0       85
 47 1/17-->1/23      0.82   0.16   75(81)   13(14)    5( 5)    0( 0)    0( 0)    0       93
 48 1/24-->1/30      1.00   0.15   75(84)    9(10)    5( 6)    0( 0)    0( 0)    0       89
 49 1/31-->2/6       0.92   0.15   73(83)    9(10)    6( 7)    0( 0)    0( 0)    0       88
 50 2/7-->2/13       1.95   0.15   71(87)    8(10)    2( 2)    1( 1)    0( 0)    0       82
 51 2/14-->2/20      1.52   0.19   65(74)   16(18)    5( 6)    2( 2)    0( 0)    0       88
 52 2/21-->2/27      1.20   0.21   69(71)   15(15)   10(10)    3( 3)    0( 0)    0       97
 53 2/28-->2/29      0.37   0.10    9(90)    1(10)    0( 0)    0( 0)    0( 0)    0       10
ANNUAL TOTALS        7.55   0.33 3452(62)  926(16)  737(13)  329( 5)   72( 1)    0     5516
