# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5086] MANCHESTER-2
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia5086
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1984  0.30  0.64  0.85  3.76  4.62  8.61  5.00  0.67  2.58  5.53  2.21  1.81 36.58
 1985  0.52  2.12  2.76  1.92  2.94  0.78  2.76  2.90  6.34  2.83  3.03  1.99 30.89
 1986  0.50  1.57  1.66  2.80  5.71  7.13  6.12  5.61  6.26  2.98  1.73  0.59 42.66
 1987  0.36  0.00  2.49  2.04  3.85  1.33  3.74  8.07  2.26  0.64  3.58  2.22 30.58
 1988  0.98  0.27  0.93  1.54  1.51  1.38  2.61  4.78  3.62  1.71  2.97  0.66 22.96
 1989  1.12  0.38  1.07  3.08  1.20  1.72  2.16  2.98  6.38  2.89  0.67  0.25 23.90
 1990  0.96  0.48  2.91  2.49  6.40  5.13  5.09  8.39  0.17  2.73  1.85  1.66 38.26
 1991  0.65  0.10  4.66  6.37  4.72  3.41  0.97  4.40  3.26  3.90  5.05  1.40 38.89
 1992  1.28  1.54  1.26  3.93  1.04  1.64  8.88  2.55  4.54  0.75  5.00  1.85 34.26
 1993  0.96  0.80  2.76  4.13  6.15  6.78  9.62  9.03  2.80  2.07  0.85  0.67 46.62
 1994  0.88  1.89  0.16  1.43  2.53  6.60  5.66  6.69  4.98  0.39  2.41  1.33 34.95
 1995  0.62  0.11  2.02  5.51  3.73  2.78  3.49  1.66  1.82  2.05  3.42  0.16 27.37
 1996  2.13  0.23  0.80  1.47  6.58  7.35  2.38  1.93  3.42  4.56  1.66  1.67 34.18
 1997  0.95  1.97  1.22  1.34  4.26  5.60  2.33  3.43  2.58  3.28  1.20  0.82 28.98
 1998  0.60  2.16  5.33  5.69  4.02  8.67  1.13  9.56  2.96  5.57  0.90  0.26 46.85
 1999  1.56  0.85  0.68  5.69  6.78  3.32  8.54  4.87  1.38  0.64  2.08  0.76 37.15
 2000  0.60  0.91  1.12  3.03  3.05 11.12  3.63  2.29  2.83  0.66  1.76  1.87 32.87
 2001  1.07  2.40  0.79  3.94  5.04  4.43  2.47  3.88  5.85  2.41  1.47  1.41 35.16
 2002  0.24  1.37  0.99  3.50  4.93  8.94  5.56  7.73  1.44  3.11  0.37  0.30 38.48
 2003  0.32  0.47  0.89  2.29  5.97  6.07  7.47  1.05  2.65  1.45  6.52  1.22 36.37
 2004  0.45  1.72  4.31  1.60  7.12  3.11  3.35  3.99  0.16  2.72  2.10  1.06 31.69
 2005  1.66  1.35  1.37  2.79  3.50  4.95  3.33 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.94  1.03  2.03  3.39  4.33  4.83  4.37  4.50  3.46  2.49  2.09  1.30 34.18
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
