# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7147] ROCK-RAPIDS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia7147
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1999  0.71  0.22  0.66  4.61  2.78  6.37  3.75  0.83  1.27  0.34  0.05  0.20 21.79
 2000  0.56  0.77  1.17  3.16  4.42  2.52  3.90  2.24  0.78  2.89  3.10  0.89 26.40
 2001  1.45  1.11  0.69  7.15  4.92  6.47  6.80  0.96  1.83  0.51  4.67  0.13 36.69
 2002  0.15  0.33  0.92  2.79  2.31  1.69  1.88  5.62  1.98  2.66  0.10  0.09 20.52
 2003  0.35  0.56  1.06  1.87  3.33  2.40  2.07  0.74  6.23  0.69  0.50  0.79 20.59
 2004  0.86  1.18  2.07  1.98  5.13  2.61  4.92  2.60  6.91  0.68  1.35  0.11 30.40
 2005  0.44  1.21  1.23  4.46  3.09  6.52  6.21 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.52  0.72  1.63  2.67  3.30  4.31  3.39  3.46  2.76  1.74  1.32  0.69 25.90
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
