# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6327] OSKALOOSA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN   0.01-    0.26-    0.51-     1.01-            # OF DAYS
 WK    TIME PERIOD    VAL   RAIN     0.25     0.50     1.00     2.00    >2.01 MISSING TOTAL
 40 11/29-->12/5     3.52   0.27   52(70)   12(16)    8(11)    1( 1)    1( 1)    0       74
 41 12/6-->12/12     1.92   0.23   57(70)   16(20)    6( 7)    3( 4)    0( 0)    0       82
 42 12/13-->12/19    1.32   0.20   52(75)   12(17)    4( 6)    1( 1)    0( 0)    0       69
 43 12/20-->12/26    1.35   0.21   55(76)    7(10)    8(11)    2( 3)    0( 0)    0       72
 44 12/27-->1/2      1.24   0.25   45(65)   12(17)   11(16)    1( 1)    0( 0)    0       69
 45 1/3-->1/9        1.10   0.21   45(74)   11(18)    4( 7)    1( 2)    0( 0)    0       61
 46 1/10-->1/16      1.21   0.20   50(74)   14(21)    2( 3)    2( 3)    0( 0)    0       68
 47 1/17-->1/23      1.05   0.18   59(73)   18(22)    3( 4)    1( 1)    0( 0)    0       81
 48 1/24-->1/30      1.10   0.17   63(82)    7( 9)    6( 8)    1( 1)    0( 0)    0       77
 49 1/31-->2/6       0.80   0.19   47(73)   11(17)    6( 9)    0( 0)    0( 0)    0       64
 50 2/7-->2/13       1.85   0.20   54(83)    6( 9)    4( 6)    1( 2)    0( 0)    0       65
 51 2/14-->2/20      0.89   0.23   54(65)   18(22)   11(13)    0( 0)    0( 0)    0       83
 52 2/21-->2/27      1.60   0.25   57(66)   16(19)   12(14)    1( 1)    0( 0)    0       86
 53 2/28-->2/29      0.66   0.14   10(91)    0( 0)    1( 9)    0( 0)    0( 0)    0       11
ANNUAL TOTALS        6.51   0.37 2987(57)  965(18)  780(15)  363( 7)   81( 1)    0     5176
