# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1533] CLARINDA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia1533
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1999  0.67  1.53  1.14  6.42  5.64  3.73  4.77  5.41  2.57  0.22  1.49  0.51 34.10
 2000  0.21  2.13  1.48  2.44  2.04 10.90  9.60  3.18  1.37  2.17  1.89  1.27 38.68
 2001  1.85  3.11  1.64  3.01  6.37  4.70  4.27  1.18  5.17  3.39  1.07  0.62 36.38
 2002  0.37  0.90  1.13  2.31  4.98  1.86  2.88  4.59  2.21  4.25  0.37  0.00 25.85
 2003  0.53  1.07  1.08  3.97  5.68  3.93  2.89  2.10  1.86  0.87  5.87  1.33 31.18
 2004  1.36  0.65  5.07  0.68  9.69  2.91  5.34  4.81  1.14  0.69  1.56  0.45 34.35
 2005  1.08  2.66  1.08  4.29  5.52  6.36  6.47 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.87  1.13  2.26  3.20  4.81  4.82  4.86  4.19  3.81  2.46  1.99  1.01 34.66
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
