# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3473] GRINNELL-3-SW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia3473
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1986  0.19  2.03  1.97  4.27  6.32  5.59  4.86  6.11  8.46  2.94  1.61  1.01 45.36
 1987  0.50  0.02  3.66  1.54  1.87  1.97  6.71  7.63  1.71  0.30  3.30  2.52 31.73
 1988  0.52  0.69  0.58  0.84  1.41  0.59  2.08  3.85  2.28  1.51  2.27  0.55 17.17
 1989  1.24  0.75  0.65  1.84  3.26  1.84  2.75  5.10  4.81  2.12  0.09  0.48 24.93
 1990  1.40  0.64  5.06  2.78  4.99  7.77  5.10  4.73  0.82  3.07  1.45  2.24 40.05
 1991  0.99  0.11  6.02 11.00  4.33  4.30  0.49  3.75  2.10  3.33  5.18  1.37 42.97
 1992  1.06  1.95  2.04  4.61  1.15  0.53 10.43  2.62  6.55  0.42  5.05  1.98 38.39
 1993  1.00  1.66  4.48  3.85  5.45  6.64  9.91 13.20  4.85  1.42  0.92  0.68 54.06
 1994  1.18  2.10  0.25  1.61  1.75  5.89  3.43  2.85  3.70  1.08  2.02  1.21 27.07
 1995  1.24  0.30  2.32  6.27  5.14  4.29  2.50  2.19  2.45  2.12  2.94  0.43 32.19
 1996  2.37  0.45  0.91  1.23 11.48  4.23  3.18  1.62  2.54  3.70  2.25  0.80 34.76
 1997  0.93  1.79  1.65  1.84  4.09  4.64  2.63  2.89  2.52  6.38  0.92  1.58 31.86
 1998  1.13  2.19  4.38  2.95  6.79  7.08  3.27  4.27  2.01  5.38  1.41  0.31 41.17
 1999  0.71  1.26  1.57  3.86  4.12  6.30  3.22  5.32  1.67  0.40  0.98  0.41 29.82
 2000  0.76  0.99  0.58  2.22  4.00  6.41  4.23  2.73  1.85  0.96  1.84  2.48 29.05
 2001  1.38  2.82  1.16  2.95  5.44  3.92  1.50  5.00  2.78  2.49  0.65  0.78 30.87
 2002  0.51  0.82  1.34  3.45  2.91  4.29  3.09  5.51  1.86  4.05  0.21  0.00 28.04
 2003  0.52  1.45  0.86  3.15  5.04  4.42  5.74  0.66  3.53  1.44  5.51  1.54 33.86
 2004  0.83  1.53  4.57  1.50  7.02  3.01  3.43  4.95  1.25  2.39  2.29  0.40 33.17
 2005  1.28  1.80  1.14  4.65  4.26  4.13  3.93 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  1.12  1.22  2.38  3.45  4.27  4.57  4.12  4.17  3.57  2.46  2.15  1.33 34.18
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
