# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1354] CENTERVILLE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia1354
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1995  1.16  0.58  1.99  4.44  8.85  4.91  4.03  1.95  2.24  1.18  1.55  0.55 33.43
 1996  2.60  0.52  1.87  1.20  9.49  5.08  3.90  3.52  2.72  2.74  2.02  0.20 35.86
 1997  0.76  2.99  1.09  4.03  4.74  1.90  1.60  3.72  3.07  4.40  0.87  2.26 31.43
 1998  0.80  1.46  3.64  5.10  4.44  6.11  2.27  1.78  6.53  5.76  3.01  0.84 41.74
 1999  0.75  1.09  1.05  5.84  5.09  3.36  1.50  3.52  4.17  1.86  1.76  1.73 31.72
 2000  0.85  1.26  0.72  2.17  2.66  9.26  5.86  3.70  5.03  1.97  1.19  1.62 36.29
 2001  1.71  3.63  3.36  3.33  7.96  7.77  1.95  6.25  2.92  3.49  0.33  0.77 43.47
 2002  0.78  0.46  1.59  3.83  6.21  2.64  3.69  4.41  0.81  3.33  0.15  0.03 27.93
 2003  0.46  1.08  0.89  4.63  4.55  4.25  3.00  1.22  6.93  1.54  3.46  2.63 34.64
 2004  1.37  0.64  4.79  1.12  8.34  3.97  4.59  7.46  1.00  4.43  1.88  1.02 40.61
 2005  2.08  1.31  0.52  5.66  2.18  5.87  1.89 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  1.02  1.00  2.33  3.48  4.22  4.33  4.35  3.97  3.65  2.76  1.85  1.20 33.58
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
