# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0753] BLOOMFIELD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN   0.01-    0.26-    0.51-     1.01-            # OF DAYS
 WK    TIME PERIOD    VAL   RAIN     0.25     0.50     1.00     2.00    >2.01 MISSING TOTAL
 31 9/27-->10/3      2.42   0.37   48(55)   18(20)   17(19)    4( 5)    1( 1)    0       88
 32 10/4-->10/10     3.71   0.51   46(47)   19(19)   20(20)    9( 9)    4( 4)    0       98
 33 10/11-->10/17    2.13   0.36   49(57)   17(20)   12(14)    7( 8)    1( 1)    0       86
 34 10/18-->10/24    2.02   0.37   48(53)   17(19)   18(20)    7( 8)    1( 1)    0       91
 35 10/25-->10/31    1.19   0.32   57(59)   19(20)   15(16)    5( 5)    0( 0)    0       96
 36 11/1-->11/7      1.85   0.33   54(59)   13(14)   20(22)    5( 5)    0( 0)    0       92
 37 11/8-->11/14     2.58   0.28   45(61)   16(22)   11(15)    1( 1)    1( 1)    0       74
 38 11/15-->11/21    3.19   0.37   51(61)   13(15)   11(13)    8(10)    1( 1)    0       84
 39 11/22-->11/28    1.27   0.28   55(65)   15(18)   11(13)    4( 5)    0( 0)    0       85
 40 11/29-->12/5     1.67   0.22   61(73)   13(15)    7( 8)    3( 4)    0( 0)    0       84
 41 12/6-->12/12     2.00   0.24   66(70)   18(19)    6( 6)    4( 4)    0( 0)    0       94
 42 12/13-->12/19    3.35   0.22   50(78)    8(13)    5( 8)    0( 0)    1( 2)    0       64
 43 12/20-->12/26    1.25   0.19   58(77)   11(15)    4( 5)    2( 3)    0( 0)    0       75
 44 12/27-->1/2      1.46   0.21   58(73)   12(15)    8(10)    2( 3)    0( 0)    0       80
 45 1/3-->1/9        1.31   0.22   50(74)   10(15)    6( 9)    2( 3)    0( 0)    0       68
 46 1/10-->1/16      0.86   0.17   59(79)   11(15)    5( 7)    0( 0)    0( 0)    0       75
 47 1/17-->1/23      0.86   0.21   56(70)   13(16)   11(14)    0( 0)    0( 0)    0       80
 48 1/24-->1/30      0.90   0.16   68(82)   11(13)    4( 5)    0( 0)    0( 0)    0       83
 49 1/31-->2/6       1.50   0.18   67(80)   11(13)    5( 6)    1( 1)    0( 0)    0       84
 50 2/7-->2/13       2.16   0.18   61(77)   14(18)    3( 4)    0( 0)    1( 1)    0       79
 51 2/14-->2/20      0.75   0.21   69(72)   14(15)   13(14)    0( 0)    0( 0)    0       96
 52 2/21-->2/27      1.78   0.20   69(72)   18(19)    8( 8)    1( 1)    0( 0)    0       96
 53 2/28-->2/29      0.74   0.21    5(71)    1(14)    1(14)    0( 0)    0( 0)    0        7
ANNUAL TOTALS        5.29   0.38 3020(57)  956(18)  798(15)  384( 7)   99( 1)    0     5257
