# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1442] CHEROKEE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia1442
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1968  0.49  0.00  0.44  2.53  2.39  5.93  5.49  4.15  6.67  4.30  0.55  1.49 34.43
 1969  1.18  1.73  0.66  1.08  2.31  8.19  3.22  4.44  1.76  2.14  0.28  1.54 28.53
 1970  0.16  0.06  1.19  1.09  4.13  2.37  4.70  1.41  4.77  6.37  1.78  0.52 28.55
 1971  0.08  2.46  0.62  0.82  2.23  7.21  2.96  0.66  1.04  3.80  1.82  0.47 24.17
 1972  0.20  0.76  0.98  3.32  3.97  1.37  4.47  2.94  4.31  2.29  1.45  1.56 27.62
 1973  0.52  0.67  2.21  1.19  4.04  1.76  5.05  1.76  5.12  1.88  3.05  0.76 28.01
 1974  0.13  0.05  1.17  1.44  3.35  4.68  1.67  5.40  0.94  1.00  0.45  0.22 20.50
 1975  1.72  0.47  1.59  5.82  3.62  5.38  0.41  4.56  1.41  0.27  3.31  0.50 29.06
 1976  0.09  0.80  3.74  1.15  3.58  1.51  0.77  0.41  2.12  0.57  0.00  0.41 15.15
 1977  0.19  0.50  4.21  2.83  3.64  4.55  4.55  3.62  3.80  3.34  2.68  0.39 34.30
 1978  0.42  0.81  0.31  3.24  2.05  3.94  7.05  5.94  3.07  0.70  1.26  0.61 29.40
 1979  0.99  0.35  3.35  2.56  2.79  3.66  4.74  8.65  1.87  4.37  2.48  0.38 36.19
 1980  1.12  0.64  0.97  1.12  3.10  1.68  2.56  7.41  3.02  1.46  0.04  0.31 23.43
 1981  0.00  0.47  1.81  1.00  3.49  5.39  4.71  3.31  1.43  2.88  0.61  1.08 26.18
 1982  1.36  0.29  1.35  0.88  7.21  1.16  5.81  2.33  5.00  3.97  2.72  2.53 34.61
 1983  0.50  0.94  4.90  2.72  3.95 12.88  3.09  1.59  4.28  1.65  4.54  0.48 41.52
 1984  0.20  1.03  1.27  7.12  4.75  6.99  2.73  1.39  0.48  4.45  2.42  2.30 35.13
 1985  0.23  0.04  3.46  6.16  5.09  2.48  0.60  5.01  4.78  1.82  1.24  1.08 31.99
 1986  0.09  0.45  2.46  6.13  3.96  3.97  2.62  1.75  5.19  4.21  1.06  0.40 32.29
 1987  0.23  0.08  4.02  0.83  3.60  2.97 10.45  5.02  5.08  0.51  1.19  0.82 34.80
 1988  0.90  0.39  0.39  2.54  2.34  3.92  2.08  6.65  5.09  0.48  2.33  0.64 27.75
 1989  0.80  0.28  1.14  1.80  1.63  2.38  3.78  1.65  5.45  0.31  0.23  0.19 19.64
 1990  0.40  0.20  2.50  2.06  6.18  7.54  4.49  1.22  1.78  2.01  0.62  1.17 30.17
 1991  0.45  0.44  3.19  3.81  4.63  4.20  4.95  2.80  3.23  0.82  4.39  0.81 33.72
 1992  0.79  0.57  3.33  2.86  3.84  2.34  7.39  5.45  1.96  4.46  1.78  1.10 35.87
 1993  0.83  1.42  1.48  3.90  5.13  5.34  5.32  7.25  2.21  1.54  1.11  1.15 36.68
 1994  1.54  0.78  0.04  1.94  1.83  6.49  4.08  2.39  5.23  1.16  1.90  1.13 28.51
 1995  0.42  0.25  2.12  4.42  4.97  4.28  1.38  3.30  4.70  1.61  0.38  0.17 28.00
 1996  1.13  0.09  1.66  0.72  3.40  6.39  2.47  5.10  3.18  1.42  2.40  0.86 28.82
 1997  0.84  0.30  0.61  2.25  3.01  5.61  3.24  1.16  3.27  1.15  0.64  0.21 22.29
 1998  0.90  0.65  2.22  3.69  3.55  6.38  3.64  3.23  1.83  2.25  0.89  0.20 29.43
 1999  0.74  0.45  0.55  5.04  2.36  6.36  4.34  0.67  0.76  0.46  0.35  0.41 22.49
 2000  0.73  0.90  0.81  1.21  3.18  3.08  2.71  3.82  0.84  1.61  2.94  1.20 23.03
 2001  1.26  0.69  0.37  5.27  5.39  2.59  5.05  4.63  3.29  1.22  2.15  0.33 32.24
 2002  0.21  0.73  0.55  2.64  2.57  2.46  1.87 10.62  2.54  2.74  0.15  0.02 27.10
 2003  0.24  0.83  1.73  2.65  3.42  7.59  5.26  0.30  1.97  0.58  0.86  1.05 26.48
 2004  0.61  0.67  2.96  2.87  6.02  2.12  2.34  1.70  9.40  1.27  2.14  0.19 32.29
 2005  0.38  1.13  0.54  3.24  3.41  9.89  2.44 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.56  0.73  1.66  2.63  3.88  4.67  3.76  3.65  3.14  1.82  1.33  0.73 27.99
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
