# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7312] SAC-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia7312
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1965  0.58  1.66  3.32  3.33  7.10  2.34  1.76  2.62 12.01  1.12  0.50  1.20 37.54
 1966  0.66  0.29  1.25  1.03  3.19  5.70  2.28  3.21  0.91  1.41  0.10  0.87 20.90
 1967  0.41  0.32  1.00  2.26  2.32 13.30  2.38  3.24  2.44  1.09  0.06  0.92 29.74
 1968  0.54  0.14  0.51  3.73  2.57  4.40  3.47  5.08  8.15  3.89  1.07  2.97 36.52
 1969  1.21  1.58  0.60  2.15  2.24  5.54  2.65  1.25  1.82  2.87  0.22  1.78 23.91
 1970  0.26  0.08  2.73  2.08  4.06  2.25  5.47  2.26  4.26  4.07  1.04  0.76 29.32
 1971  0.00  3.02  0.95  0.73  2.29  2.56  3.57  1.46  2.80  5.98  1.64  0.89 25.89
 1972  0.58  0.83  0.51  0.00  4.45  5.92  7.35  3.98  4.27  3.27  2.69  1.52 35.37
 1973  1.92  1.64  3.51  2.89  5.58  4.58  6.78  1.78  7.63  3.59  3.13  1.43 44.46
 1974  0.42  0.37  0.99  2.35  5.44  2.69  1.93  5.75  1.06  1.32  0.95  0.55 23.82
 1975  2.53  1.01  2.28  5.23  5.14  5.28  1.81  3.29  1.36  0.23  4.68  1.30 34.14
 1976  0.02  0.84  3.25  2.26  4.28  1.41  2.57  0.40  1.61  1.55  0.00  0.51 18.70
 1977  0.22  0.69  4.39  3.29  2.48  4.18  2.38  6.10  4.92  2.66  1.47  0.62 33.40
 1978  0.28  0.98  0.63  3.52  3.91  3.97  5.75  4.17  7.58  1.01  1.67  1.04 34.51
 1979  1.43  0.71  7.76  2.15  3.12  4.85  1.82  3.93  2.63  3.50  1.75  0.26 33.91
 1980  1.40  0.60  0.98  1.44  3.02  2.51  1.65  7.00  1.75  1.91  0.22  0.17 22.65
 1981  0.00  0.49  0.98  1.37  4.59  3.66  5.45  4.75  1.04  2.95  1.03  1.25 27.56
 1982  1.51  0.44  2.17  1.97  7.36  3.07  8.16  4.44  3.66  3.94  2.23  3.20 42.15
 1983  0.73  1.50  5.36  2.54  4.63 11.99  1.59  2.77  3.62  4.23  4.01  0.70 43.67
 1984  0.28  0.81  1.45  9.41  6.39  7.99  3.00  0.60  1.45  6.02  2.22  3.50 43.12
 1985  0.16  0.24  2.55  2.63  3.16  3.66  1.31  4.69  6.03  1.74  0.97  1.18 28.32
 1986  0.15  1.29  3.15  8.35  4.58  3.66  3.81  5.60  6.58  4.23  0.98  0.75 43.13
 1987  0.12  0.03  4.08  2.62  5.03  1.95  9.49  6.79  5.12  0.77  1.63  1.15 38.78
 1988  0.62  0.61  0.17  2.56  1.83  3.51  2.68  6.04  4.61  0.40  2.94  0.86 26.83
 1989  1.21  0.37  0.99  1.33  2.55  2.71  2.07  1.51  3.78  0.81  0.19  0.47 17.99
 1990  0.56  0.43  5.31  1.31  8.06 10.98  3.62  4.73  1.61  1.11  1.06  1.45 40.23
 1991  0.70  0.59  5.55  6.82  6.77  4.84  1.40  2.91  2.44  2.24  5.23  1.39 40.88
 1992  1.48  0.95  2.46  2.84  2.09  3.84  9.78  1.87  2.04  3.54  3.48  1.53 35.90
 1993  1.01  1.65  2.08  3.98  4.66  6.11  6.44  6.48  2.46  1.12  0.98  0.94 37.91
 1994  1.28  0.74  0.09  2.43  2.09  5.19  3.81  5.49  5.25  2.17  1.73  1.36 31.63
 1995  0.74  0.16  3.15  4.21  5.87  3.58  1.99  4.05  5.07  2.07  0.73  0.47 32.09
 1996  1.41  0.12  1.33  1.20  6.09  7.67  2.54  6.40  2.63  2.01  2.64  1.06 35.10
 1997  0.78  0.86  1.61  3.58  2.79  4.86  2.68  0.78  3.35  2.18  0.70  0.76 24.93
 1998  1.03  0.69  2.69  6.10  3.99  9.05  3.45  5.14  0.42  4.16  0.94  0.34 38.00
 1999  1.15  1.01  0.75  8.44  4.00  5.18  4.74  1.81  0.71  0.47  0.98  1.06 30.30
 2000  0.77  1.28  1.34  0.81  2.04  2.61  3.15  2.41  0.84  2.50  2.07  2.04 21.86
 2001  1.48  1.15  0.87  2.24  6.94  3.40  2.27  5.78  2.85  1.61  1.78  0.77 31.14
 2002  0.11  0.74  1.23  3.18  4.10  2.00  3.64 11.26  1.07  3.43  0.14  0.05 30.95
 2003  0.29  1.16  0.74  3.47  4.71  3.38  7.14  0.28  2.70  0.56  1.72  1.27 27.42
 2004  1.32  1.25  3.96  2.39  7.63  7.08  2.56  2.49  2.27  1.03  4.41  0.13 36.52
 2005  0.52  1.75  1.15  4.38  4.82  9.22  2.71 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.72  0.93  2.10  3.02  4.24  4.76  3.67  3.91  3.10  2.15  1.48  0.99 30.42
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
