# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2364] DUBUQUE-LOCK-AND-DAM
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia2364
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1996  2.70  0.22  0.90  2.15  6.37  7.26  2.23  1.69  1.97  3.49  1.87  1.33 32.18
 1997  1.25  2.30  1.24  1.46  5.22  6.62  4.15  3.28  4.00  1.87  1.22  1.11 33.72
 1998  1.11  2.35  3.78  5.00  5.02  7.94  2.31  3.48  3.94  4.82  1.14  0.30 41.19
 1999  2.17  0.87  0.75  6.94  5.11  6.14  5.76  3.56  1.55  1.37  0.73  0.89 35.84
 2000  1.10  1.08  0.69  2.53  4.11  8.74  3.12  3.37  3.49  0.69  1.25  2.14 32.31
 2001  1.35  3.21  0.92  4.35  5.25  4.65  1.05  3.25  6.74  3.20  1.59  1.20 36.76
 2002  0.23  1.42  1.34  3.45  4.74  7.73  6.53  5.14  3.45  4.66  0.30  0.73 39.72
 2003  0.58  0.34  1.01  1.83  6.48  3.21  4.40  0.42  4.66  1.53  7.94  1.92 34.32
 2004  0.37  1.61  4.35  1.14  8.64  5.53  2.73  2.56  0.70  3.36  2.38  1.46 34.83
 2005  2.32  1.20  0.89  2.46  2.99  3.79  3.61 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  1.09  1.04  2.02  3.23  3.88  4.30  3.88  3.90  3.53  2.46  2.13  1.38 32.29
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
