# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6940] RED-OAK
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 GROWING DEGREE DAYS FOR 4 BASE TEMPS FOR STATION ID  ia6940 

               MARCH                       APRIL       
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
 1995    245    142    122    102    333    194    165    141
 1996    149     71     57     46    420    278    247    217
 1997    247    143    119     99    327    198    172    147
 1998    110     58     50     44    340    203    174    148
 1999    179    101     83     66    355    198    169    144
 2000    269    151    127    104    369    234    207    182
 2001     83     32     25     18    502    337    299    265
 2002    145     73     59     46    411    257    228    201
 2003    226    139    123    108    456    305    273    243
 2004    248    141    117     94    456    300    266    235
 2005    210    114     94     74    482    318    280    245
     ****************************  ****************************
 MEAN  188.3  103.7   87.7   73.3  424.8  271.9  239.9  210.7
 STDV   75.6   52.0   46.5   41.2   78.0   63.1   59.3   55.2

               MAY                         JUNE        
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
     ****************************  *************************** 
 1951    730    513    461    410    803    569    512    455
 1952    680    467    420    374   1055    817    758    701
 1953    672    467    421    378   1039    799    740    682
 1954    590    402    361    322   1002    764    705    648
 1955    783    548    495    446    841    605    551    500
 1956    801    574    523    474   1023    790    732    674
 1957    678    458    409    363    905    667    610    553
 1958    766    550    499    450    877    638    583    529
 1959    761    533    480    428    976    736    677    619
 1960    711    501    452    406    889    649    590    533
 1961    626    416    371    328    890    654    599    547
 1962    922    680    622    566    918    678    619    562
 1963    727    501    447    396   1023    783    723    664
 1964    870    631    576    524    934    697    642    588
 1965    845    618    565    513    941    701    641    582
 1966    652    459    418    378    927    690    633    578
 1967    604    405    363    323    914    675    618    562
 1968    605    403    360    321    989    750    691    634
 1969    751    531    481    433    831    606    553    503
 1970    849    624    572    520    952    713    654    596
 1971    626    419    374    331   1052    812    752    692
 1972    724    500    450    404    950    712    655    599
 1973    676    466    418    374    992    752    694    636
 1974    744    521    472    428    882    648    593    541
 1975    779    561    511    466    911    676    620    566
 1976    637    442    398    360    887    657    602    548
 1977    862    625    570    517    894    660    604    550
 1978    627    425    379    333    921    688    635    583
 1979    694    492    446    401    917    683    627    572
 1980    718    508    465    425    955    715    658    603
 1981    640    433    388    346    977    737    678    621
 1982    722    494    443    393    778    555    504    457
 1983    571    369    326    288    925    697    642    588
 1984    634    429    383    339    994    756    697    638
 1985    804    569    515    463    871    634    578    527
 1986    735    510    460    411    999    759    699    640
 1987    827    598    544    492    978    742    684    626
 1988    861    622    570    518   1002    766    708    652
 1989    722    514    465    420    893    656    599    544
 1990    611    398    349    304    995    759    700    641
 1991    861    634    578    524   1016    776    716    656
 1992    731    518    472    427    866    630    573    518
 1993    702    471    422    374    882    648    591    536
 1994    763    544    496    449    984    744    685    626
 1995    579    361    315    273    925    686    629    573
 1996    648    424    374    325    957    720    662    606
 1997    562    366    326    287    924    684    625    569
 1998    791    559    504    451    835    600    545    493
 1999    635    412    364    318    885    647    588    530
 2000    744    523    471    422    873    634    577    520
 2001    716    477    425    377    885    648    590    532
 2002    600    405    363    322   1031    791    731    671
 2003    599    382    340    302    850    611    553    498
 2004    739    522    471    422    841    604    546    491
 2005    651    440    395    352   1005    765    705    645
     ****************************  ****************************
 MEAN  712.0  494.8  446.1  399.8  932.0  695.1  637.7  581.8
 STDV   88.9   79.0   75.5   71.7   66.3   64.5   63.1   61.2

               JULY                        AUGUST      
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
     ****************************  *************************** 
 1951   1026    778    717    656   1026    778    717    656
 1952   1065    817    755    693    982    734    672    612
 1953   1085    837    775    714   1021    773    711    651
 1954   1153    905    843    781   1065    817    755    693
 1955   1176    928    866    804   1085    837    776    715
 1956   1044    796    734    672   1054    808    748    689
 1957   1166    918    856    794   1064    816    755    694
 1958   1018    770    708    646   1029    783    722    663
 1959   1021    773    713    653   1130    882    820    758
 1960   1023    775    714    653   1059    811    749    687
 1961   1054    806    744    682   1010    762    700    638
 1962   1049    801    740    679   1026    778    717    658
 1963   1115    867    805    743   1013    765    703    642
 1964   1116    868    806    744    923    681    622    564
 1965   1059    811    749    687    975    727    666    607
 1966   1136    888    826    764    939    694    635    578
 1967   1001    754    695    637    970    730    673    618
 1968   1083    836    775    714   1047    799    738    677
 1969   1116    868    806    744   1043    795    733    671
 1970   1058    811    750    691   1066    818    756    697
 1971   1007    765    705    645   1013    768    708    648
 1972   1057    812    751    690   1018    770    710    650
 1973   1071    823    761    699   1066    818    756    694
 1974   1119    871    810    749    944    699    642    587
 1975   1009    766    707    649   1061    813    751    690
 1976   1087    839    777    715   1020    775    715    656
 1977   1032    785    724    666   1006    758    696    635
 1978   1027    779    717    655    996    752    693    635
 1979   1023    775    713    651    972    724    664    606
 1980   1135    887    825    763   1071    823    761    699
 1981   1071    823    761    699    941    697    639    583
 1982   1052    804    742    681    902    660    603    548
 1983   1139    891    829    767   1165    917    855    793
 1984   1058    810    748    687   1066    818    757    696
 1985   1060    812    750    688    942    694    634    574
 1986   1096    848    786    724    879    638    582    527
 1987   1087    839    777    715    933    689    629    573
 1988   1073    825    763    701   1079    838    779    720
 1989   1090    842    780    718   1042    795    735    675
 1990   1042    794    733    672   1044    796    735    675
 1991   1066    818    756    694   1035    787    725    663
 1992    989    741    679    617    892    647    588    531
 1993   1076    828    766    704   1064    816    754    692
 1994   1019    771    709    648   1000    752    691    633
 1995   1090    843    782    721   1142    894    832    770
 1996   1018    770    709    648   1024    776    714    652
 1997   1052    805    744    684    953    705    643    581
 1998   1092    844    782    720   1051    803    741    679
 1999   1111    863    801    739    967    719    657    596
 2000   1045    797    735    673   1076    828    766    704
 2001   1135    887    825    763   1044    796    734    672
 2002   1135    887    825    763   1040    792    730    668
 2003   1092    844    782    720   1076    828    766    704
 2004    984    736    674    612    897    650    589    531
 2005   1092    844    782    720      0      0      0      0
     ****************************  ****************************
 MEAN 1070.8  823.2  761.6  700.2  999.1  756.8  697.1  638.3
 STDV   45.9   45.6   45.3   44.9  150.7  120.6  113.1  105.5

               SEPTEMBER                   OCTOBER     
     ****************************  *************************** 
 YEAR  40-86  48-86  50-86  52-86   40-86  48-86  50-86  52-86  
     ****************************  *************************** 
 1951    662    450    403    359    449    283    250    219
 1952    790    574    525    477    398    271    240    211
 1953    790    585    539    496    615    433    394    356
 1954    863    632    579    528    456    278    241    208
 1955    839    619    568    519    512    347    309    273
 1956    760    549    505    462    637    435    391    351
 1957    668    449    403    359    392    219    184    151
 1958    810    583    530    480    542    366    325    285
 1959    737    523    474    428    362    207    173    143
 1960    790    571    521    471    478    316    282    249
 1961    679    471    422    375    511    335    297    259
 1962    710    499    450    405    536    353    312    275
 1963    808    577    522    468    751    520    470    422
 1964    748    533    483    434    436    282    249    217
 1965    669    452    404    359    538    362    323    285
 1966    668    459    412    367    501    339    300    263
 1967    701    488    437    390    449    281    242    209
 1968    766    544    494    447    546    365    326    288
 1969    805    573    520    471    407    249    219    193
 1970    774    560    509    459    442    278    242    209
 1971    817    599    549    502    623    422    379    339
 1972    826    603    550    498    406    256    223    194
 1973    771    539    485    432    628    439    397    357
 1974    666    470    426    387    545    364    322    283
 1975    662    457    412    369    595    424    385    347
 1976    762    547    500    455    351    223    196    174
 1977    821    589    536    484    446    275    239    205
 1978    868    646    594    543    450    299    267    236
 1979    748    554    511    468    467    315    283    252
 1980    778    565    515    468    415    286    261    236
 1981    734    525    480    438    406    249    216    186
 1982    703    486    439    393    505    327    291    257
 1983    853    632    581    532    452    268    232    203
 1984    743    533    482    433    510    326    285    245
 1985    719    513    465    419    462    285    247    211
 1986    860    627    570    516    456    277    241    207
 1987    712    503    459    418    371    231    203    177
 1988    836    617    566    515    396    249    217    186
 1989    722    516    471    426    534    359    319    284
 1990    857    633    581    530    509    336    300    266
 1991    795    587    540    495    505    343    305    271
 1992    752    544    496    448    476    308    275    246
 1993    610    397    350    308    432    264    228    196
 1994    820    594    542    493    535    350    306    267
 1995    731    525    475    425    472    309    273    237
 1996    698    483    435    389    515    334    294    255
 1997    766    539    491    445    480    320    289    259
 1998    897    662    604    550    505    327    291    255
 1999    671    474    430    388    452    310    280    252
 2000    781    575    528    483    596    391    346    309
 2001    716    502    450    401    455    286    250    215
 2002    802    578    527    480    337    206    180    157
 2003    675    485    443    403    513    358    325    292
 2004    859    629    578    529    509    330    291    254
 2005      0      0      0      0      0      0      0      0
     ****************************  ****************************
 MEAN  746.7  534.9  486.6  440.3  477.6  312.1  276.5  243.2
 STDV  122.3   95.0   88.6   82.4  102.6   76.7   70.9   65.3
