# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8568] VINTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia8568
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1988  0.99  0.48  0.94  1.19  0.86  1.92  1.05  2.46  3.99  1.18  1.95  0.69 17.70
 1989  1.29  0.51  0.93  3.75  2.83  3.69  2.11  3.83  4.01  2.11  0.31  0.28 25.65
 1990  1.25  0.51  2.94  2.54  6.47 10.23  5.69  4.56  2.13  2.39  1.36  0.51 40.58
 1991  0.97  0.12  5.93  6.86  3.64  2.94  0.31  5.21  5.57  4.12  4.06  1.24 40.97
 1992  1.18  1.26  1.35  3.19  0.77  1.43 11.01  2.76  3.18  0.72  5.98  1.67 34.50
 1993  0.94  1.13  4.18  4.12  4.83  8.25 14.42 10.79  3.10  1.37  0.86  0.98 54.97
 1994  1.19  1.66  0.15  1.39  3.65  6.66  5.61  3.36  4.49  0.50  2.73  1.36 32.75
 1995  0.86  0.07  2.16  6.33  4.82  3.00  2.67  1.53  2.79  2.02  3.20  0.28 29.73
 1996  1.99  0.28  0.64  1.27  7.89  6.43  2.66  3.20  4.10  4.79  2.24  1.40 36.89
 1997  1.04  1.47  0.78  1.15  5.12  4.94  1.95  4.13  3.97  3.69  0.81  1.10 30.15
 1998  0.94  1.85  4.49  3.60  4.77  9.16  1.47  5.09  3.15  7.07  0.86  0.18 42.63
 1999  1.75  0.52  0.85  6.22  4.58  4.15  6.68  2.96  1.22  0.40  1.82  0.72 31.87
 2000  0.98  0.97  0.84  4.35  3.28  7.77  4.84  1.91  2.54  1.12  2.13  1.98 32.71
 2001  1.55  2.68  1.39  2.93  5.60  4.86  4.64  3.28  4.34  4.22  1.10  1.41 38.00
 2002  0.31  1.12  0.89  3.97  4.19  3.01  4.43  3.59  2.18  4.01  0.38  0.15 28.23
 2003  0.40  0.43  0.95  2.58  7.71  4.45  3.90  2.30  3.04  1.32  6.72  1.11 34.91
 2004  0.75  1.47  3.82  1.40 11.05  3.63  2.62  3.52  0.40  3.66  2.79  0.85 35.96
 2005  2.01  1.13  1.24  1.95  3.70  4.98  3.91 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.94  0.92  2.08  3.34  4.36  4.22  3.99  3.96  3.49  2.40  2.03  1.22 32.36
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
