# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5230] MASON-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN   0.01-    0.26-    0.51-     1.01-            # OF DAYS
 WK    TIME PERIOD    VAL   RAIN     0.25     0.50     1.00     2.00    >2.01 MISSING TOTAL
 41 12/6-->12/12     1.06   0.19   54(79)    8(12)    5( 7)    1( 1)    0( 0)    0       68
 42 12/13-->12/19    0.66   0.16   52(80)   11(17)    2( 3)    0( 0)    0( 0)    0       65
 43 12/20-->12/26    0.75   0.14   58(88)    6( 9)    2( 3)    0( 0)    0( 0)    0       66
 44 12/27-->1/2      1.50   0.19   45(76)    8(14)    5( 8)    1( 2)    0( 0)    0       59
 45 1/3-->1/9        0.92   0.15   49(84)    7(12)    2( 3)    0( 0)    0( 0)    0       58
 46 1/10-->1/16      1.05   0.13   56(84)    9(13)    1( 1)    1( 1)    0( 0)    0       67
 47 1/17-->1/23      1.09   0.17   51(78)    9(14)    4( 6)    1( 2)    0( 0)    0       65
 48 1/24-->1/30      0.61   0.13   70(85)   10(12)    2( 2)    0( 0)    0( 0)    0       82
 49 1/31-->2/6       0.70   0.15   47(80)    9(15)    3( 5)    0( 0)    0( 0)    0       59
 50 2/7-->2/13       0.73   0.14   50(86)    5( 9)    3( 5)    0( 0)    0( 0)    0       58
 51 2/14-->2/20      1.48   0.23   38(64)   17(29)    2( 3)    2( 3)    0( 0)    0       59
 52 2/21-->2/27      0.93   0.17   60(83)    5( 7)    7(10)    0( 0)    0( 0)    0       72
 53 2/28-->2/29      0.54   0.12   10(91)    0( 0)    1( 9)    0( 0)    0( 0)    0       11
ANNUAL TOTALS        6.25   0.37 2861(59)  866(17)  716(14)  329( 6)   76( 1)    0     4848
