# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2864] FAYETTE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia2864
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1975  0.97  1.33  2.32  3.78  2.63  4.58  0.88  4.01  1.23  0.29  2.73  0.31 25.06
 1976  0.37  1.58  3.40  4.90  1.86  2.01  5.37  4.70  1.33  1.84  0.23  0.68 28.27
 1977  0.86  0.80  3.08  2.63  3.02  2.45  5.60  7.52  3.44  3.15  2.23  1.33 36.11
 1978  1.26  0.59  0.69  5.99  3.38  5.96  4.06  3.23  4.95  1.34  3.62  0.79 35.86
 1979  2.19  0.93  3.26  3.43  2.52  4.48  7.04 11.50  0.48  2.89  1.40  0.66 40.78
 1980  1.77  0.63  0.94  1.65  4.04  4.16  2.59 10.80  4.01  1.64  1.33  0.61 34.17
 1981  0.18  2.63  0.37  6.03  3.28  6.89  4.48  9.97  3.56  2.48  1.72  1.14 42.73
 1982  1.80  0.14  2.97  2.40  7.29  3.16  6.14  3.56  2.62  3.05  3.98  3.98 41.09
 1983  0.83  1.79  2.01  3.27  7.40  5.33  3.44  1.20  5.63  3.93  4.05  1.24 40.12
 1984  0.58  1.19  1.73  4.85  5.28  4.97  2.93  0.77  1.40  4.28  2.71  2.16 32.85
 1985  0.93  1.37  3.03  2.62  2.64  2.50  5.13  5.37  5.72  2.81  3.14  1.82 37.08
 1986  1.15  2.51  1.49  2.73  6.35  3.22  4.37  3.83  8.53  2.92  2.07  0.64 39.81
 1987  0.58  0.04  2.65  2.01  4.46  3.46  3.40  9.26  3.60  0.57  2.60  2.67 35.30
 1988  0.95  0.62  1.29  2.33  1.38  2.02  2.55  2.50  3.91  1.05  2.59  0.83 22.02
 1989  1.03  0.52  1.16  3.78  3.15  2.00  2.01  5.37  4.83  3.32  0.86  0.44 28.47
 1990  0.71  0.54  3.45  2.89  4.44  6.27  5.52  7.22  1.24  1.96  1.61  1.82 37.67
 1991  1.08  0.21  3.64  7.94  6.06  3.64  2.68  2.39  4.66  3.41  5.42  1.78 42.91
 1992  1.15  0.92  1.99  3.37  1.80  1.73  6.50  3.02  4.59  0.64  4.96  1.77 32.44
 1993  1.09  1.36  2.69  4.90  3.34  8.63  6.87  9.32  3.20  1.43  1.01  0.74 44.58
 1994  2.12  1.26  0.11  2.76  2.20  6.62  7.00  2.39  4.28  1.39  2.53  1.47 34.13
 1995  0.90  0.04  2.54  4.51  3.67  2.49  3.45  6.61  1.33  1.86  2.62  0.31 30.33
 1996  2.70  0.07  1.58  2.24  4.22  7.97  1.73  2.42  2.99  4.00  3.60  1.47 34.99
 1997  1.34  1.76  2.04  1.12  5.37  6.01  5.49  4.47  4.02  5.92  0.38  0.71 38.63
 1998  0.97  1.80  4.58  5.47  4.34  8.37  1.86  7.07  2.01  5.30  1.64  0.29 43.70
 1999  1.90  0.97  0.92  5.01 10.47  4.11  9.81  3.91  1.07  0.66  1.61  0.98 41.42
 2000  1.30  1.19  1.21  3.42  5.12  8.16  3.27  4.82  2.55  1.02  3.32  2.69 38.07
 2001  1.30  1.76  1.20  2.20  5.99  4.91  5.40  5.21  7.36  2.26  2.30  1.16 41.05
 2002  0.19  1.72  1.01  3.17  3.99  3.86  2.66  5.31  2.97  2.94  0.26  0.42 28.50
 2003  0.65  0.41  1.40  2.78  5.39  4.36  6.09  0.46  2.70  0.94  5.00  0.91 31.09
 2004  0.48  1.33  5.06  1.78 12.78  5.73  7.63  5.04  0.56  2.71  1.70  0.93 45.73
 2005  2.22  1.41  0.84  3.10  3.29  6.35  4.61 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  1.02  1.07  2.16  3.40  4.45  4.70  4.48  4.27  3.35  2.49  2.05  1.26 34.05
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
