# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5992] NEWTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia5992
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1996  2.32  0.50  1.44  1.58  8.64  5.01  3.52  1.14  2.78  3.06  2.54  0.82 33.35
 1997  0.88  1.33  1.41  2.20  5.82  5.19  3.20  3.52  3.75  7.64  1.17  1.16 37.27
 1998  0.79  2.54  3.54  3.35  6.44  7.02  3.57  4.10  1.06  4.41  1.13  0.26 38.21
 1999  0.73  0.52  0.59  4.26  4.61  3.78  3.96  5.49  1.55  0.33  1.02  0.28 27.12
 2000  0.57  0.92  0.76  1.93  6.08  7.12  2.87  2.61  1.33  0.91  2.01  1.39 28.50
 2001  1.37  2.18  1.17  2.76  5.01  5.28  1.01  5.87  3.21  2.66  0.80  0.79 32.11
 2002  0.27  0.71  1.01  4.21  2.95  4.33  5.56  5.01  1.91  3.89  0.17  0.16 30.18
 2003  0.36  1.06  0.50  3.60  6.04  5.48  4.23  0.11  4.42  1.85  6.07  0.92 34.64
 2004  0.65  1.66  3.77  3.25  6.78  2.34  5.98  4.03  0.75  2.00  2.64  0.64 34.49
 2005  0.98  1.82  1.34  4.03  4.60  5.05  5.48 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.90  1.05  2.14  3.23  4.36  4.50  3.91  3.89  3.49  2.54  1.95  1.02 32.32
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
