# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0112] ALBIA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia0112
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1969  2.15  0.92  1.57  5.06  4.27  3.96  4.74  2.37  2.69  3.11  0.01  1.21 32.06
 1970  0.32  0.14  0.00  4.00  2.40  3.81  3.80  6.03  9.43  5.04  1.14  1.89 38.00
 1971  1.63  1.63  0.85  1.29  2.23  1.37  3.87  1.50  3.50  3.41  3.40  2.51 27.19
 1972  0.65  0.57  1.38  3.98  4.81  4.02  3.86  5.88  5.22  1.84  2.91  1.59 36.71
 1973  2.47  1.52  4.54  5.93  7.75  5.43  8.67  3.81  8.87  3.07  1.27  2.85 56.18
 1974  2.54  0.95  3.06  2.39  9.22  5.17  3.33  4.03  1.89  3.28  1.72  1.31 38.89
 1975  1.09  1.33  2.19  3.31  3.72  4.70  0.41  3.50  3.23  0.03  4.80  1.01 29.32
 1976  0.34  1.99  3.47  7.18  6.33  4.93  4.06  1.62  2.01  2.41  0.22  0.13 34.69
 1977  0.72  0.64  4.48  1.77  3.63  2.48  4.10 12.64  5.25  4.07  1.09  0.94 41.81
 1978  0.51  1.30  1.10  5.53  4.94  5.77  7.74  2.96  6.32  2.09  3.62  1.09 42.97
 1979  2.50  0.66  4.96  3.22  2.57  4.17  2.92  2.45  1.60  3.66  1.91  0.45 31.07
 1980  1.72  0.90  2.30  2.63  0.72  8.86  2.52  6.05  5.06  2.97  0.83  3.48 38.04
 1981  0.02  2.56  0.74  4.78  2.02  4.68  9.71  2.24  2.16  3.05  4.42  0.00 36.38
 1982  0.00  0.00  0.00  0.00  5.26  7.27 18.33  5.02  4.55  2.15  2.73  3.38 48.69
 1983  0.51  1.04  2.83  4.45  3.13  4.10  0.81  2.40  4.92  4.00  6.53  1.58 36.30
 1984  0.48  0.84  2.59  5.69  4.51  4.98  3.21  0.00  0.00  0.00  0.00  0.00 22.30
 1985  0.00  0.00  0.00  0.00  3.60  2.77  4.44  2.50  5.62  4.33  2.82  1.56 27.64
 1986  0.06  0.99  2.00  2.11 10.57  3.07  6.10  4.97  9.42  3.07  1.06  0.97 44.39
 1987  0.40  1.87  2.12  1.50  3.52  2.05  3.78  8.83  2.01  1.38  4.92  2.80 35.18
 1988  0.28  0.65  0.90  0.91  2.60  1.81  1.32  3.74  3.71  0.34  3.65  0.40 20.31
 1989  1.05  0.73  0.40  1.58  4.25  3.26  4.44  4.19  7.81  2.66  0.08  0.52 30.97
 1990  2.00  1.07  4.22  2.67  7.26  7.93  7.04  2.30  2.00  3.04  2.34  1.98 43.85
 1991  0.81  0.43  3.80  5.64  5.90  2.61  2.55  2.63  2.27  2.52  5.81  1.91 36.88
 1992  0.76  2.03  1.92  4.35  1.01  0.85 10.58  1.44 10.77  1.11  5.36  1.63 41.81
 1993  1.33  1.15  2.55  4.83  4.85  4.76 12.24  4.45  4.19  0.54  1.26  0.57 42.72
 1994  0.40  2.21  0.44  2.15  2.25  5.47  5.54  1.75  3.34  2.21  3.78  1.38 30.92
 1995  0.98  0.71  2.36  5.22  8.12  5.79  2.54  1.86  2.68  2.30  2.49  0.40 35.45
 1996  3.27  0.60  1.79  1.83 10.50  2.70  1.48  2.28  3.63  2.51  2.11  0.24 32.94
 1997  1.05  3.51  1.44  3.00  5.72  3.20  3.56  4.31  2.37  5.09  1.14  1.57 35.96
 1998  1.03  1.92  4.38  5.04  5.60  7.70  5.62  4.97  4.21  6.28  2.11  0.41 49.27
 1999  1.32  1.20  1.34  5.77  5.16  4.61  1.51  3.55  1.69  1.19  2.04  0.55 29.93
 2000  0.80  2.07  0.42  2.24  2.21  9.60  4.57  3.10  4.36  2.00  1.33  1.85 34.55
 2001  1.45  3.14  4.66  4.10  7.79  7.06  2.14  3.61  3.06  5.37  0.34  1.19 43.91
 2002  0.80  0.62  1.65  4.04  6.04  2.09  6.36  4.04  0.57  2.95  0.07  0.03 29.26
 2003  0.46  1.79  0.81  3.39  2.83  6.19  1.13  1.27  4.66  1.18  4.07  1.91 29.69
 2004  1.79  0.87  3.81  1.02  5.55  4.50  2.56  9.74  0.96  2.08  1.59  0.91 35.38
 2005  1.89  1.54  1.02  3.99  2.43  5.35  2.17 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  1.10  1.22  2.29  3.53  4.55  4.53  4.49  3.76  3.92  2.58  2.25  1.24 34.87
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
