# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3487] GRUNDY-CENTER
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia3487
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1967  1.95  0.40  2.00  1.95  1.66  7.75  2.40  3.49  1.76  2.45  1.09  0.65 27.55
 1968  1.39  0.30  1.43  3.75  1.37  3.68  4.80  6.90  4.74  4.34  0.00  1.99 34.69
 1969  1.63  0.59  0.88  4.41  5.42  7.51 12.79  2.59  1.11  3.16  0.15  2.10 42.34
 1970  0.28  0.14  2.49  1.67  4.66  2.84  4.46  3.51  5.45  4.70  1.60  0.86 32.66
 1971  0.69  3.07  1.12  1.02  5.56  4.18  3.15  0.78  1.80  3.38  2.53  1.24 28.52
 1972  0.19  1.02  1.62  2.80  4.87  8.14  4.17  5.58  3.54  4.74  1.93  2.21 40.81
 1973  1.31  1.54  2.88  3.54  6.98  4.49  4.84  2.70  5.59  1.33  2.27  2.19 39.66
 1974  0.92  0.64  1.21  2.53  4.88  7.38  2.50  4.77  2.25  4.98  1.32  1.67 35.05
 1975  1.40  1.22  2.51  2.97  1.91  5.72  0.95  4.46  0.86  0.21  3.54  0.32 26.07
 1976  0.06  1.94  3.33  5.92  6.13  3.22  2.63  2.48  1.39  1.10  0.00  0.37 28.57
 1977  0.32  0.60  3.12  2.66  3.54  2.45  4.43  5.22  4.11  3.94  1.09  1.36 32.84
 1978  0.99  0.35  0.52  5.33  2.74  4.38  4.81  3.99  7.51  1.17  3.19  0.76 35.74
 1979  1.24  0.31  3.39  3.73  3.68  4.73  4.81  5.00  0.64  4.47  2.02  1.07 35.09
 1980  1.69  0.98  0.78  1.52  5.21  4.14  0.96  5.49  3.88  1.94  0.42  0.50 27.51
 1981  0.12  2.42  0.46  3.78  1.28  6.05  3.61  3.23  1.97  2.17  1.37  1.33 27.79
 1982  2.33  0.51  3.20  2.39  7.34  3.89  6.01  3.12  2.43  3.29  4.01  3.74 42.26
 1983  0.87  1.20  3.16  3.43  8.24  3.51  3.34  1.75  4.04  5.03  5.19  1.15 40.91
 1984  0.63  1.22  1.58  5.68  4.57  4.84  7.79  0.25  1.86  3.97  2.31  1.89 36.59
 1985  0.69  1.39  2.83  1.38  1.80  3.70  3.24  4.04  5.53  3.01  1.78  1.30 30.69
 1986  0.81  2.04  1.90  3.33  6.43  6.31  3.81  2.98  4.34  3.14  2.00  1.06 38.15
 1987  0.40  0.01  3.59  2.78  2.52  2.34  4.72  8.78  2.81  0.75  2.57  2.37 33.64
 1988  0.57  0.29  0.73  1.91  1.04  1.88  2.19  2.77  2.92  0.83  3.21  0.61 18.95
 1989  1.41  0.43  1.08  2.88  2.53  2.00  2.17  2.30  3.98  1.99  0.34  0.29 21.40
 1990  0.50  0.36  5.93  4.20  6.95  9.99  8.43  5.68  1.80  1.61  1.73  1.64 48.82
 1991  0.78  0.22  6.36  8.02  5.53  5.46  0.72  6.06  4.36  2.92  4.22  1.71 46.36
 1992  0.99  1.89  1.31  3.53  1.22  1.97  8.57  3.08  2.41  0.41  6.34  1.63 33.35
 1993  0.80  0.96  4.58  3.20  3.71  9.07  9.17 10.14  3.01  2.38  0.85  0.51 48.38
 1994  1.00  0.98  0.14  2.48  3.41  6.86  5.74  3.35  4.25  1.21  2.02  1.28 32.72
 1995  0.66  0.05  2.82  4.07  4.39  3.64  5.59  4.78  1.81  1.88  2.07  0.18 31.94
 1996  1.74  0.10  0.84  1.41  5.22  2.77  2.25  1.76  3.03  3.12  2.71  1.28 26.23
 1997  0.90  1.03  1.40  1.28  3.90  4.92  1.90  1.50  3.02  3.88  1.29  0.70 25.72
 1998  0.65  1.42  3.68  3.04  5.40 11.91  1.19  6.00  2.07  5.71  1.16  0.18 42.41
 1999  1.06  0.37  0.83  5.06  5.28  7.10  3.19  2.26  1.13  0.34  1.12  0.53 28.27
 2000  0.70  1.22  1.01  1.34  8.04  9.78  8.03  2.38  1.36  1.37  2.58  1.64 39.45
 2001  1.27  1.24  0.76  3.12  6.46  2.88  4.18  2.58  3.41  2.50  1.02  0.76 30.18
 2002  0.14  1.12  0.63  3.89  3.70  1.86  5.51  7.17  0.54  3.16  0.23  0.18 28.13
 2003  0.18  0.36  0.88  3.68  6.23  4.85  4.05  0.51  2.80  0.96  4.24  0.75 29.49
 2004  0.57  1.57  4.37  2.21  7.93  1.71  3.54  4.75  1.89  1.75  2.34  0.50 33.13
 2005  1.25  1.61  1.46  2.41  3.67  8.77  2.62 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.83  0.97  2.17  3.20  4.35  4.82  4.39  3.93  2.98  2.38  1.83  1.04 32.27
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
