# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5198] MARSHALLTOWN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia5198
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1995  0.88  0.20  3.19  6.89  4.07  2.68  5.70  3.89  3.31  1.47  1.64  0.36 34.28
 1996  1.89  0.20  0.93  1.47  6.70  7.09  4.06  1.75  3.84  3.09  2.64  1.15 34.81
 1997  0.92  1.17  1.44  1.61  5.12  6.04  1.95  1.68  4.66  4.13  1.09  1.00 30.81
 1998  1.22  1.94  5.16  2.96  5.01 14.61  0.99  4.78  1.89  6.73  1.46  0.27 47.02
 1999  1.37  0.76  1.20  6.68  5.08  5.58  5.78  2.72  1.78  0.25  1.24  0.47 32.91
 2000  1.03  0.90  1.05  1.07  3.71  9.88  8.38  2.53  1.89  1.23  2.17  1.85 35.69
 2001  1.33  1.51  1.05  4.09  5.39  4.05  2.09  2.29  3.95  3.32  1.23  0.60 30.90
 2002  0.32  0.88  0.58  3.04  3.43  4.10  5.51  4.77  1.18  3.23  0.27  0.18 27.49
 2003  0.44  0.42  0.81  3.60  5.19  5.53  5.42  1.21  3.77  0.98  5.90  1.11 34.38
 2004  1.01  1.65  3.07  2.69  8.34  2.85  2.24  5.32  0.73  2.01  3.13  0.59 33.63
 2005  0.93  1.30  0.81  3.31  4.67  6.47  4.02 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.93  1.07  2.33  3.32  4.44  5.04  4.44  4.32  3.25  2.38  1.87  1.11 33.87
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
