# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8296] TOLEDO
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia8296
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1983  0.49  0.84  2.51  3.18  6.23  4.62  6.90  2.22  5.14  3.57  4.99  1.18 41.87
 1984  0.59  0.77  1.64  5.44  5.72  6.20  5.12  0.61  1.58  4.42  1.80  1.57 35.46
 1985  1.03  2.01  3.15  1.19  2.52  2.68  1.18  3.27  5.74  3.98  2.02  1.48 30.25
 1986  0.46  1.78  1.51  2.44  8.29  7.23  2.87  3.98  7.27  2.66  1.49  1.00 40.98
 1987  0.03  0.10  4.48  2.91  3.64  1.31  3.99  9.82  1.60  0.57  3.03  2.51 33.99
 1988  0.65  0.30  0.86  0.83  1.76  0.90  1.31  4.40  2.34  0.83  1.94  0.74 16.86
 1989  1.65  0.56  0.69  1.72  2.69  3.11  2.79  5.10  5.55  2.63  0.15  0.37 27.01
 1990  1.07  0.49  5.05  2.94  7.88  8.26  8.91  2.96  1.27  2.26  1.54  2.32 44.95
 1991  1.01  0.16  4.86  9.53  5.13  3.37  0.17  3.18  2.68  3.27  4.80  1.64 39.80
 1992  1.22  1.82  1.01  5.19  0.99  2.59 11.14  2.27  3.99  0.58  6.22  1.72 38.74
 1993  1.14  1.23  4.12  3.95  4.15  9.90 14.65 12.94  4.50  1.24  1.01  0.56 59.39
 1994  1.74  2.04  0.00  1.73  2.60  8.23  3.69  2.74  5.05  0.90  2.49  1.06 32.27
 1995  0.86  0.29  2.42  7.06  4.63  2.50  3.27  1.42  2.79  1.82  3.13  0.47 30.66
 1996  2.58  0.41  1.11  1.50  7.39  6.81  3.60  1.74  3.56  3.63  2.99  1.29 36.61
 1997  1.29  2.21  1.22  1.70  6.65  5.36  1.50  2.63  3.17  5.31  0.48  1.17 32.69
 1998  1.46  2.10  5.62  3.00  5.72 11.83  1.19  6.37  2.28  8.01  1.22  0.32 49.12
 1999  1.29  1.06  1.46  4.63  3.77  5.27  3.34  2.78  1.36  0.18  1.50  0.44 27.08
 2000  1.09  0.92  0.54  1.35  3.84  6.25  7.38  1.66  1.92  1.12  2.31  1.35 29.73
 2001  1.27  1.93  0.91  2.97  5.85  4.05  2.13  4.28  3.65  3.11  0.70  0.76 31.61
 2002  0.14  0.76  0.48  2.97  3.40  4.35  7.21  5.18  2.17  2.95  0.28  0.05 29.94
 2003  0.33  0.29  0.61  3.10  5.86  3.92  3.40  1.12  2.30  1.12  6.99  0.69 29.73
 2004  0.67  1.35  2.35  1.21  7.15  2.84  2.27  5.40  0.76  1.74  2.00  0.75 28.49
 2005  1.38  1.05  1.00  2.13  4.73  5.31  2.29 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.99  1.03  2.22  3.37  4.55  4.74  4.32  4.33  3.32  2.40  2.06  1.10 33.85
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
