# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6800] PRIMGHAR
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN   0.01-    0.26-    0.51-     1.01-            # OF DAYS
 WK    TIME PERIOD    VAL   RAIN     0.25     0.50     1.00     2.00    >2.01 MISSING TOTAL
 38 11/15-->11/21    1.24   0.28   38(66)    8(14)    9(16)    3( 5)    0( 0)    0       58
 39 11/22-->11/28    1.13   0.23   38(69)   14(25)    1( 2)    2( 4)    0( 0)    0       55
 40 11/29-->12/5     1.31   0.21   42(79)    5( 9)    5( 9)    1( 2)    0( 0)    0       53
 41 12/6-->12/12     0.64   0.18   31(72)   10(23)    2( 5)    0( 0)    0( 0)    0       43
 42 12/13-->12/19    0.90   0.23   29(63)   12(26)    5(11)    0( 0)    0( 0)    0       46
 43 12/20-->12/26    1.10   0.17   32(82)    5(13)    1( 3)    1( 3)    0( 0)    0       39
 44 12/27-->1/2      0.86   0.25   32(64)    9(18)    9(18)    0( 0)    0( 0)    0       50
 45 1/3-->1/9        0.53   0.11   37(93)    2( 5)    1( 3)    0( 0)    0( 0)    0       40
 46 1/10-->1/16      0.82   0.17   38(81)    8(17)    1( 2)    0( 0)    0( 0)    0       47
 47 1/17-->1/23      0.80   0.20   35(76)    6(13)    5(11)    0( 0)    0( 0)    0       46
 48 1/24-->1/30      0.86   0.15   45(85)    5( 9)    3( 6)    0( 0)    0( 0)    0       53
 49 1/31-->2/6       0.91   0.15   36(86)    5(12)    1( 2)    0( 0)    0( 0)    0       42
 50 2/7-->2/13       1.28   0.18   37(80)    6(13)    2( 4)    1( 2)    0( 0)    0       46
 51 2/14-->2/20      1.60   0.27   34(62)   12(22)    6(11)    3( 5)    0( 0)    0       55
 52 2/21-->2/27      0.90   0.22   29(67)   11(26)    3( 7)    0( 0)    0( 0)    0       43
 53 2/28-->2/29      1.10   0.37    4(57)    1(14)    1(14)    1(14)    0( 0)    0        7
ANNUAL TOTALS        7.70   0.38 2369(56)  832(19)  630(15)  277( 6)   65( 1)    0     4173
