# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1541] CLARION
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia1541
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1967  1.76  0.27  0.85  1.58  4.33 13.11  0.75  3.18  1.85  1.53  0.30  0.96 30.47
 1968  0.87  0.10  0.76  4.58  2.38  4.54  8.06  1.99  5.35  4.22  2.82  2.15 37.82
 1969  1.84  0.00  0.82  2.60  4.66  7.61  5.89  2.03  2.75  3.52  0.68  2.45 34.85
 1970  0.50  0.16  2.05  1.54  5.58  4.64  3.70  1.24  3.08  5.37  2.13  1.80 31.79
 1971  0.00  3.55  1.60  1.13  2.75  6.86  4.51  0.59  2.47  4.84  3.20  1.49 32.99
 1972  0.00  1.40  0.92  2.18  3.75  4.65  4.43  4.25  5.52  4.58  1.29  1.02 33.99
 1973  2.00  1.75  2.89  0.00  0.00  0.00  1.37  4.51  6.44  1.82  1.90  2.03 24.71
 1974  0.16  1.36  1.04  3.58  5.48  4.04  1.34  4.02  2.30  2.82  1.20  0.70 28.04
 1975  1.30  0.47  2.19  5.07  4.34  5.79  1.06  6.33  1.47  0.18  4.68  0.72 33.60
 1976  0.08  0.69  3.71  3.30  3.37  2.21  1.90  2.26  0.85  2.06  0.00  0.54 20.97
 1977  0.34  0.34  2.29  2.95  3.90  1.77  2.89  6.06  4.06  3.10  0.81  0.51 29.02
 1978  0.78  0.25  0.50  3.63  2.53  5.17  5.55  4.07  3.18  1.07  2.18  0.61 29.52
 1979  0.76  0.12  3.88  2.54  3.29  2.69  7.74  6.77  1.59  3.18  2.58  0.44 35.58
 1980  1.61  0.71  0.60  1.15  2.67  5.05  2.51  7.34  4.21  1.76  0.29  0.39 28.29
 1981  0.00  0.96  0.44  3.19  3.68  7.40  4.37  2.86  1.59  2.29  0.80  0.64 28.22
 1982  1.64  0.23  1.58  4.02  8.58  1.21  7.30  2.65  3.01  2.88  2.41  4.04 39.55
 1983  0.84  1.02  2.93  2.49  4.75  6.55  3.26  2.57  7.97  3.22  3.61  0.57 39.78
 1984  0.43  1.10  1.56  6.73  3.43  9.92  3.67  0.86  2.01  4.35  2.31  1.65 38.02
 1985  0.56  0.59  2.04  2.74  2.39  3.02  1.04  4.80  5.79  2.00  1.27  0.96 27.20
 1986  0.26  1.44  1.75  4.73  5.37  3.38  5.18  3.36  5.31  4.29  1.29  0.49 36.85
 1987  0.00  0.01  2.13  2.12  2.50  0.98  6.96  6.86  3.01  0.74  2.47  1.75 29.53
 1988  0.59  0.18  1.09  3.09  0.81  2.87  2.25  3.66  3.68  0.43  3.42  1.00 23.07
 1989  0.93  0.22  1.23  2.05  4.78  3.33  3.18  3.02  2.90  2.12  0.43  0.09 24.28
 1990  0.19  0.45  4.20  2.02  4.95  7.53  7.54  2.36  1.80  1.30  0.68  1.26 34.28
 1991  0.54  0.29  4.79  7.02 10.29  5.64  3.17  4.42  2.45  2.72  4.29  1.66 47.28
 1992  0.71  1.28  2.61  2.80  2.22  3.25  8.88  2.08  3.16  1.47  4.93  1.82 35.21
 1993  0.94  0.98  1.87  4.05  4.45  9.44  9.75 11.60  1.71  1.26  1.13  0.90 48.08
 1994  1.54  0.45  0.08  2.59  1.92  9.00  3.18  4.10  4.02  2.91  1.24  0.64 31.67
 1995  0.78  0.26  3.63  3.51  3.72  7.39  3.39  5.41  4.77  1.84  1.25  0.22 36.17
 1996  1.09  0.08  1.89  0.82  4.58  4.22  2.61  5.99  1.68  2.43  3.56  1.15 30.10
 1997  0.80  0.69  2.25  1.79  4.23  5.56  3.28  1.13  3.52  2.15  0.63  0.66 26.69
 1998  0.73  0.88  2.44  5.60  3.87  9.58  2.53  5.21  2.31  3.77  0.89  0.21 38.02
 1999  1.54  0.58  0.73  6.83  7.29  3.90  5.82  1.94  1.06  1.21  0.75  0.86 32.51
 2000  0.72  1.35  1.51  2.46  4.44  7.56  7.12  2.56  1.98  2.97  3.02  2.27 37.96
 2001  1.12  1.72  0.99  2.01 11.33  3.43  6.99  2.05  3.11  1.88  2.22  0.66 37.51
 2002  0.26  0.87  0.65  3.15  3.73  2.35  4.30 10.76  2.06  4.41  0.22  0.06 32.82
 2003  0.23  0.63  1.11  3.12  4.86  3.84  7.63  0.90  2.33  0.82  2.63  1.01 29.11
 2004  0.92  1.09  3.87  2.19  7.32  4.19  3.08  3.27  2.09  0.66  1.74  0.33 30.75
 2005  0.97  1.84  0.83  4.73  3.68  7.51  3.52 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.72  0.84  1.91  3.02  4.18  4.91  4.36  3.93  3.05  2.22  1.64  0.99 31.13
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
