# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3584] HAMPTON-2-NW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia3584
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1987  0.22  0.00  2.22  2.02  2.35  3.44  7.19  6.23  2.41  0.79  2.82  1.35 31.04
 1988  0.78  0.28  0.78  2.16  1.45  5.18  4.50  4.18  3.70  0.56  3.36  1.06 27.99
 1989  1.05  0.32  0.99  2.69  2.00  2.48  2.70  1.31  2.78  2.90  0.51  0.27 20.00
 1990  0.36  0.61  4.86  3.97  5.39 10.15 11.06  3.58  1.76  1.40  0.71  1.26 45.11
 1991  0.95  0.20  3.95  7.99  8.53  5.43  2.55  3.64  2.23  3.10  4.14  1.73 44.44
 1992  1.20  1.24  2.17  2.40  2.72  3.20  7.16  3.21  4.25  0.54  4.85  1.91 34.85
 1993  0.85  0.91  3.71  4.00  5.31  8.03  8.58 10.22  1.90  0.78  1.17  0.81 46.27
 1994  1.30  0.79  0.21  2.38  2.95  6.92  5.45  5.35  3.55  3.51  1.67  0.96 35.04
 1995  0.63  0.10  2.72  4.26  3.26  4.92  2.15  4.31  4.74  2.14  1.29  0.25 30.77
 1996  1.12  0.21  1.71  1.31  4.31  3.77  2.41  7.38  1.84  2.51  3.12  1.12 30.81
 1997  0.88  0.94  1.82  1.42  3.71  6.79  3.51  0.91  2.64  1.85  0.50  0.62 25.59
 1998  0.89  1.25  2.31  4.51  3.15  7.53  2.73  5.74  1.87  3.58  0.82  0.28 34.66
 1999  1.64  0.62  0.71  6.51  8.12  4.27  7.69  1.87  0.75  0.73  0.66  0.66 34.23
 2000  0.38  0.94  1.15  2.33  4.65  9.05  5.13  2.65  1.21  2.08  2.51  2.56 34.64
 2001  1.40  1.96  0.98  3.16  9.12  5.02  7.63  2.06  2.77  2.00  1.82  0.79 38.71
 2002  0.13  1.36  0.92  3.63  3.64  3.49  5.12  7.76  2.62  3.10  0.25  0.53 32.55
 2003  0.24  0.38  1.86  3.54  5.25  4.48  6.34  1.25  2.09  0.57  2.66  0.87 29.53
 2004  0.86  1.34  3.25  2.43  8.04  2.88  3.23  3.76  2.22  1.33  1.92  0.16 31.42
 2005  1.40  1.79  0.76  4.26  4.53 10.08  4.40 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.82  0.92  2.00  3.08  4.40  5.00  4.87  3.98  3.12  2.27  1.61  1.05 32.41
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
