# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0923] BRITT
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia0923
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1966  0.96  0.36  2.67  1.21  0.00  6.68  2.50  2.64  1.16  1.09  0.20  1.16 20.63
 1967  3.12  1.18  1.53  2.46  2.55  9.44  1.20  3.18  1.94  1.59  0.43  0.63 29.25
 1968  0.59  0.00  0.12  5.56  2.52  7.71  4.37  1.89  4.45  4.96  0.62  2.00 34.79
 1969  2.15  0.80  0.61  2.00  4.62  8.78  4.92  1.28  1.02  2.84  0.47  1.69 31.18
 1970  0.15  0.05  1.26  1.29  6.94  2.03  3.21  0.71  3.55  3.09  2.33  0.86 25.47
 1971  0.99  2.62  0.00  1.17  2.11  4.23  2.19  0.89  2.15  4.22  4.01  1.23 25.81
 1972  0.50  1.44  0.53  2.34  4.13  5.60  5.86  2.98  4.66  4.33  1.15  1.53 35.05
 1973  2.09  0.92  0.00  3.96  7.98  3.46  2.41  1.69  8.28  2.80  2.96  1.93 38.48
 1974  0.33  0.59  1.26  2.50  2.98  0.00  1.98  4.82  1.01  1.52  0.95  0.70 18.64
 1975  4.56  1.00  1.55  6.49  4.46  5.39  0.51  3.66  1.25  0.18  4.84  0.82 34.71
 1976  0.24  0.77  0.00  2.44  3.18  3.60  3.22  0.55  1.36  1.33  0.00  0.54 17.23
 1977  0.56  0.48  2.37  3.11  1.64  2.94  3.13  5.31  3.34  0.00  1.91  0.60 25.39
 1978  0.63  1.86  0.47  2.28  2.72  3.41  4.60  2.75  0.00  0.66  1.48  1.76 22.62
 1979  0.00  0.00  2.41  2.28  2.03  1.92  7.25 11.73  1.12  3.78  2.39  0.47 35.38
 1980  1.70  0.77  1.56  1.98  1.75  0.59  4.40  9.33  3.21  1.94  0.35  0.36 27.94
 1981  0.00  2.31  0.69  1.35  3.10  7.22  8.16  2.13  0.57  2.01  0.90  1.03 29.47
 1982  1.60  0.45  0.00  0.00 11.70  2.86  3.63  2.63  2.23  1.00  3.18  2.77 32.05
 1983  0.22  0.00  0.00  0.00  0.00 13.53  0.00  0.00  5.39  2.19  0.00  0.00 21.33
 1984  0.00  0.00  0.00  0.00  0.00  0.00  2.69  0.87  0.85  3.90  1.51  1.35 11.17
 1985  0.18  0.03  1.98  3.45  1.61  3.16  2.53  5.89  7.46  1.09  1.03  0.29 28.70
 1986  0.08  0.51  1.91  3.64  3.98  2.00  5.48  2.50  5.28  3.65  0.90  0.20 30.13
 1987  0.10  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.02  2.45  1.77  5.34
 1988  0.73  0.72  0.54  3.20  1.71  3.73  2.31  3.98  4.10  0.50  1.64  1.17 24.33
 1989  0.43  0.20  1.10  3.23  1.09  2.42  3.57  3.87  1.82  0.99  0.50  0.15 19.37
 1990  0.59  0.45  3.74  2.83  4.18  6.25  7.80  4.91  1.54  1.68  0.55  2.46 36.98
 1991  0.59  0.33  3.63  6.19  7.88  5.22  3.78  4.07  3.66  1.25  4.92  1.26 42.78
 1992  1.11  0.96  2.62  2.72  2.88  3.44  7.00  3.41  4.51  2.85  3.57  2.05 37.12
 1993  1.02  1.25  2.93  3.84  4.56 10.11  7.19  5.88  2.46  0.93  0.98  1.20 42.35
 1994  1.15  0.70  0.10  2.86  1.78  6.87  6.76  4.02  2.66  2.81  1.12  0.98 31.81
 1995  0.35  0.02  3.48  4.36  4.54  3.03  2.21  4.18  3.50  2.18  0.56  0.34 28.75
 1996  1.57  0.10  2.16  0.80  3.04  3.85  2.36  7.20  1.98  2.32  3.32  1.06 29.76
 1997  0.82  1.20  2.16  1.35  4.38  4.03  2.92  0.87  1.96  2.04  0.55  0.54 22.82
 1998  1.59  1.27  2.34  5.89  2.87  8.37  2.06  5.49  1.08  4.47  0.83  0.27 36.53
 1999  1.18  0.88  0.81  7.43  5.54  4.09  9.28  0.68  2.79  1.19  0.69  0.45 35.01
 2000  1.15  1.35  1.77  2.05  3.61  6.25  3.94  3.47  1.15  2.09  2.69  1.73 31.25
 2001  1.13  1.44  1.13  4.81  7.86  3.26  3.66  2.03  3.09  1.28  2.49  0.83 33.01
 2002  0.29  1.02  0.85  3.05  1.93  2.74  3.79  7.33  1.44  4.69  0.07  0.15 27.35
 2003  0.32  0.25  2.01  2.42  5.17  6.39  3.02  1.06  1.33  0.39  1.67  0.59 24.62
 2004  0.50  1.12  4.78  2.96  9.44  4.92  4.07  2.53  4.42  1.48  1.91  0.32 38.45
 2005  0.68  1.40  1.08  6.68  6.68  4.91  3.53 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.88  0.90  1.79  2.92  3.88  4.57  4.08  3.53  2.84  1.90  1.52  1.00 29.16
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
