# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5493] MILFORD-4-NW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia5493
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1975  1.14  0.70  1.94  5.56  2.92  8.15  0.21  6.81  1.51  0.22  3.19  0.77 33.12
 1976  0.19  0.95  3.01  1.13  1.65  3.22  1.20  0.41  1.89  0.89  0.17  0.62 15.33
 1977  0.06  0.75  3.31  3.15  2.34  3.98  1.77  4.77  7.69  3.85  3.62  1.02 36.31
 1978  0.27  0.48  0.44  3.71  1.90  5.22  8.86  2.75  1.23  0.35  1.32  0.92 27.45
 1979  1.25  0.93  4.14  2.44  3.43  1.95  3.66  8.93  5.26  3.22  1.76  0.34 37.31
 1980  0.34  0.77  1.02  1.02  4.02  2.98  1.85  0.00  1.94  0.64  0.35  0.22 15.15
 1981  0.45  0.83  2.01  0.84  3.34  4.39  3.63  3.58  1.56  2.92  1.75  0.62 25.92
 1982  1.37  0.13  1.21  1.66  9.61  3.01  4.58  5.70  4.92  4.53  3.23  3.00 42.95
 1983  0.48  0.56  2.74  2.22  2.61  8.22  3.10  1.89  2.06  3.01  4.07  0.61 31.57
 1984  0.65  1.18  0.83  5.81  3.78 10.40  1.31  2.83  0.65  3.79  1.31  1.34 33.88
 1985  0.36  0.10  3.69  5.77  3.04  3.92  1.17  4.34  6.11  1.33  1.29  0.65 31.77
 1986  0.28  0.02  1.65  5.39  6.62  6.50  4.36  3.95  3.49  2.39  1.24  0.25 36.14
 1987  0.23  0.33  4.43  0.43  3.83  2.14 10.55  6.30  4.83  0.30  1.33  1.01 35.71
 1988  0.86  0.30  0.31  4.41  2.39  1.77  1.72  6.24  3.20  0.00  2.49  0.05 23.74
 1989  0.20  0.14  1.18  2.09  3.21  2.01  3.40  3.96  3.36  0.00  0.48  0.15 20.18
 1990  0.20  0.20  1.96  1.83  4.99  5.53  3.08  3.19  0.82  1.92  0.54  1.08 25.34
 1991  0.46  0.53  4.08  6.96  6.37  4.57  3.33  2.80  3.57  1.14  3.66  0.50 37.97
 1992  0.53  0.68  2.10  3.74  2.08  3.21  7.55  4.29  1.22  4.54  1.75  1.01 32.70
 1993  0.74  1.04  1.77  4.17  7.52 11.43  9.72  5.19  2.61  0.61  1.35  0.96 47.11
 1994  1.20  0.58  0.10  3.43  1.63 10.31  2.26  1.82  3.05  1.68  1.09  0.70 27.85
 1995  0.06  0.24  3.14  3.68  5.78  3.17  2.17  5.50  2.63  2.92  0.69  0.44 30.42
 1996  1.59  0.11  1.24  0.95  3.45  1.91  2.05  3.25  1.94  1.50  4.05  0.91 22.95
 1997  1.31  0.46  0.33  1.81  4.14  3.92  1.94  1.39  1.95  1.70  0.62  0.54 20.11
 1998  0.85  0.58  2.74  2.92  2.86  4.05  2.43  5.01  1.78  3.88  1.36  0.37 28.83
 1999  1.16  0.36  0.78  5.48  3.93  5.95  3.62  0.50  0.53  0.99  0.29  0.29 23.88
 2000  0.70  0.98  1.00  1.68  5.91  4.61  3.61  2.53  0.78  2.47  2.69  1.13 28.09
 2001  1.00  0.75  0.66  5.69  4.58  3.69  3.69  1.53  1.59  1.07  3.64  0.34 28.23
 2002  0.52  0.37  0.69  2.75  2.40  3.88  1.07  6.83  2.85  3.07  0.19  0.03 24.65
 2003  0.18  0.33  1.87  1.58  4.18  4.33  2.68  1.49  1.64  0.44  0.77  0.91 20.40
 2004  0.48  1.23  1.88  2.57  5.41  2.04  5.53  2.00 13.00  1.28  2.15  0.14 37.71
 2005  0.46  1.19  0.69  3.10  6.08  3.36  2.22 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.57  0.77  1.68  2.81  3.80  4.49  3.69  3.49  3.11  1.91  1.43  0.72 27.97
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
