# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0157] ALLISON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia0157
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1973  0.90  1.91  2.89  4.27  6.52  3.92  5.44  2.17  9.72  1.52  2.17  0.69 42.12
 1974  0.51  1.23  1.39  2.80  6.94  8.99  1.92  3.46  0.95  3.93  1.12  0.94 34.18
 1975  1.14  0.62  2.03  3.26  2.26  5.09  1.52  4.02  1.09  0.91  3.62  0.01 25.57
 1976  0.05  2.15  3.93  7.41  3.42  1.76  3.99  1.84  0.00  0.00  0.00  0.00 24.55
 1977  0.00  0.00  0.00  2.51  3.01  2.99  4.18 10.00  6.02  3.79  1.37  0.00 33.87
 1978  0.00  0.00  0.00  4.15  2.26  7.52  4.75  3.59  5.45  1.13  2.35  0.00 31.20
 1979  0.00  0.00  2.22  4.53  4.30  5.39  5.04  9.72  1.18  3.94  1.97  0.60 38.89
 1980  1.05  0.66  0.28  0.96  3.87  5.23  2.92 13.26  4.24  2.34  0.21  0.31 35.33
 1981  0.30  1.70  0.26  3.24  2.40  7.49  3.73  4.38  2.11  1.37  1.19  1.90 30.07
 1982  0.26  0.00  0.96  2.32  5.36  1.96  6.65  3.44  1.45  3.54  2.71  3.07 31.72
 1983  0.77  1.40  3.30  3.26  7.99  4.87  5.65  1.32  7.59  2.68  3.96  1.20 43.99
 1984  0.50  0.42  2.05  5.49  4.33  7.88  3.03  0.74  2.46  4.12  2.16  1.63 34.81
 1985  0.00  0.75  0.27  1.70  2.03  3.42  1.74  4.93  6.38  2.36  2.27  0.85 26.70
 1986  0.85  1.52  1.28  2.99  4.86  3.01  5.89  3.83  3.87  3.86  2.00  1.10 35.06
 1987  0.87  0.10  3.28  1.41  3.11  1.53  5.10  5.94  2.65  0.76  1.50  1.25 27.50
 1988  0.90  0.04  0.70  2.40  1.10  4.45  3.16  3.47  2.03  0.58  1.22  0.03 20.08
 1989  0.50  0.40  0.40  1.77  1.54  2.24  2.79  1.89  3.28  3.17  0.59  0.05 18.62
 1990  0.48  0.02  2.88  4.39  4.26  7.01  9.69  4.87  3.69  1.58  0.47  1.00 40.34
 1991  0.72  0.14  3.13  6.26 11.05  2.52  3.77  4.36  2.62  3.34  4.84  1.93 44.68
 1992  0.91  1.21  1.74  3.65  1.53  2.48  6.94  2.94  2.74  0.39  6.74  1.85 33.12
 1993  0.98  1.37  3.97  3.50  4.50  7.66  8.81  6.31  2.34  1.76  1.40  0.71 43.31
 1994  1.68  0.85  0.27  2.68  4.08  7.04  5.36  5.17  3.72  3.59  2.56  1.21 38.21
 1995  0.63  0.07  2.31  3.91  3.00  4.62  2.25  4.57  2.91  1.81  1.61  0.20 27.89
 1996  1.51  0.10  1.61  1.12  4.60  4.71  2.98  4.86  2.29  2.79  3.30  1.30 31.17
 1997  1.24  1.07  1.80  3.64  2.72  6.55  3.01  1.68  2.44  2.90  1.28  0.74 29.07
 1998  0.88  1.61  3.22  3.69  4.44  8.24  1.33  7.88  2.50  6.14  0.81  0.29 41.03
 1999  2.44  0.42  0.97  6.41 11.29  6.54  9.31  3.08  1.09  0.56  0.63  0.58 43.32
 2000  0.75  1.23  0.84  2.55  4.96  6.12  4.87  2.23  1.51  1.85  1.53  2.50 30.94
 2001  1.35  1.44  0.83  3.27  5.62  3.38  4.21  3.28  5.67  1.50  1.22  0.99 32.76
 2002  0.36  1.28  0.75  4.32  3.87  2.87  3.92  7.78  1.49  2.15  0.21  0.47 29.47
 2003  0.39  0.45  1.21  2.96  4.00  5.13  5.87  0.69  2.68  0.67  2.96  0.67 27.68
 2004  0.58  1.17  3.30  1.22  9.06  2.27  3.19  3.49  1.52  1.87  1.64  0.53 29.84
 2005  1.37  1.77  0.82  2.00  3.74  9.22  2.46 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  0.74  0.89  1.90  3.15  4.33  5.03  4.61  4.17  3.19  2.28  1.76  1.05 32.50
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
