# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3007] FORT-MADISON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia3007
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1970  0.00  0.25  2.28  5.34  6.60  4.04  1.33 14.07 17.94  4.07  1.57  2.62 60.11
 1971  1.55  1.02  0.24  2.05  2.89  3.29  3.40  3.59  3.70  2.83  1.93  4.73 31.22
 1972  0.56  0.27  2.48  4.09  1.96  5.64  3.62  2.77  5.71  2.28  2.79  2.52 34.69
 1973  2.21  2.32  0.00  0.00  0.00  3.33  8.47  2.62  4.93  4.74  1.64  3.08 33.34
 1974  3.24  1.07  3.55  2.60  7.48  7.84  3.12  3.07  3.06  2.35  3.22  0.60 41.20
 1975  0.45  1.72  0.00  3.47  1.32  1.60  0.63  5.49  2.99  1.06  1.26  4.08 24.07
 1976  0.00  1.80  4.42  4.14  3.99  2.28  2.89  1.62  3.01  2.89  0.20  0.00 27.24
 1977  0.00  0.46  3.70  1.48  6.68  3.94  3.68  7.71  6.29  4.57  3.38  1.00 42.89
 1978  0.86  1.04  0.00  0.00  6.90  4.67  3.30  4.51  4.39  1.35  2.72  1.22 30.96
 1979  2.41  1.24  5.02  4.25  3.53  1.93  5.77  0.00  0.00  1.98  2.12  1.07 29.32
 1980  0.84  0.48  3.27  0.00  2.98  6.10  3.57  6.63  7.20  1.62  0.66  2.64 35.99
 1981  0.00  1.21  0.45  5.96  5.79  7.04  8.21  3.66  3.36  3.14  5.44  1.44 45.70
 1982  0.00  0.51  4.52  4.20  4.50  3.71  7.00  4.82  2.92  2.36  3.66  6.26 44.46
 1983  0.20  1.35  2.56  6.07  5.99  2.56  1.85  2.65  2.86  3.32  5.94  2.41 37.76
 1984  0.33  1.22  4.10  4.17  5.93  2.98  6.49  1.38  2.83  6.62  3.79  2.81 42.65
 1985  1.24  2.56  6.14  0.56  4.66  2.33  4.22  2.56  2.74  5.01  8.38  2.45 42.85
 1986  0.05  2.27  1.22  1.66  7.71  2.93  7.48  2.51  8.73  5.03  0.80  1.70 42.09
 1987  0.93  1.08  3.05  2.00  1.88  2.20  1.18  3.77  2.67  1.28  3.17  3.99 27.20
 1988  1.30  0.99  1.41  1.37  1.69  1.45  0.34  5.65  2.18  0.96  2.40  1.05 20.79
 1989  0.97  1.25  0.82  2.87  3.59  2.59  2.64  3.53  3.32  1.28  0.48  1.16 24.50
 1990  1.43  2.60  5.86  2.09  6.85  9.37  5.20  1.26  0.98  1.53  4.74  2.83 44.74
 1991  1.26  0.49  5.88  3.24  4.88  0.23  2.52  2.92  2.84  5.65  4.36  2.43 36.70
 1992  0.68  1.94  3.41  4.64  2.18  1.28  7.12  1.26  7.27  1.15  7.20  3.45 41.58
 1993  1.75  1.61  4.22  3.73  4.85 10.52 12.88  5.53  5.64  1.30  1.50  0.70 54.23
 1994  0.65  2.67  0.79  5.16  2.52  2.66  3.42  2.82  1.50  2.23  4.53  2.38 31.33
 1995  3.17  0.81  1.13  4.98  9.01  4.18  5.72  4.68  4.63  1.70  1.87  0.75 42.63
 1996  1.77  0.85  2.07  2.95 12.24  2.68  5.77  3.89  2.37  1.57  1.55  0.42 38.13
 1997  1.65  4.84  1.87  3.27  4.96  5.18  3.42  6.16  2.42  2.67  2.72  1.92 41.08
 1998  2.15  3.39  6.03  6.14  4.39 10.02  1.67  2.20  5.79  7.73  3.87  1.97 55.35
 1999  3.28  0.71  1.27  5.31  3.19  3.94  3.32  2.65  4.70  1.11  0.18  2.69 32.35
 2000  0.97  2.72  1.15  2.16  3.12  8.49  4.17  0.94  3.75  1.77  1.64  1.81 32.69
 2001  2.58  3.53  2.84  3.73 10.12  5.14  2.85  4.47  3.33  4.18  1.34  1.01 45.12
 2002  2.06  0.88  1.79  4.28  8.77  4.91  2.08  5.72  1.09  3.01  0.27  0.65 35.51
 2003  0.59  1.11  1.76  3.20  2.85  2.92  7.44  3.79  4.60  1.42  2.38  5.02 37.08
 2004  0.91  0.82  2.84  3.36  5.32  2.27  3.15  8.59  0.80  5.50  3.43  1.11 38.10
 2005  2.90  1.48  0.72  3.57  2.80  3.76  1.11 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  1.31  1.37  2.46  3.38  4.17  4.08  4.12  3.67  3.83  2.93  2.30  1.87 34.94
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
