# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5198] MARSHALLTOWN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN   0.01-    0.26-    0.51-     1.01-            # OF DAYS
 WK    TIME PERIOD    VAL   RAIN     0.25     0.50     1.00     2.00    >2.01 MISSING TOTAL
 38 11/15-->11/21    2.28   0.36   41(56)   16(22)   10(14)    5( 7)    1( 1)    0       73
 39 11/22-->11/28    1.22   0.25   44(63)   18(26)    5( 7)    3( 4)    0( 0)    0       70
 40 11/29-->12/5     1.16   0.25   44(68)   11(17)    7(11)    3( 5)    0( 0)    0       65
 41 12/6-->12/12     0.87   0.23   41(67)   11(18)    9(15)    0( 0)    0( 0)    0       61
 42 12/13-->12/19    1.00   0.17   54(82)   10(15)    2( 3)    0( 0)    0( 0)    0       66
 43 12/20-->12/26    0.80   0.18   57(79)   10(14)    5( 7)    0( 0)    0( 0)    0       72
 44 12/27-->1/2      1.58   0.25   38(69)    6(11)   10(18)    1( 2)    0( 0)    0       55
 45 1/3-->1/9        1.43   0.18   46(75)   11(18)    3( 5)    1( 2)    0( 0)    0       61
 46 1/10-->1/16      1.14   0.21   43(70)   13(21)    2( 3)    3( 5)    0( 0)    0       61
 47 1/17-->1/23      0.54   0.17   54(76)   14(20)    3( 4)    0( 0)    0( 0)    0       71
 48 1/24-->1/30      0.78   0.15   63(86)    6( 8)    4( 5)    0( 0)    0( 0)    0       73
 49 1/31-->2/6       0.85   0.18   44(75)   12(20)    3( 5)    0( 0)    0( 0)    0       59
 50 2/7-->2/13       0.72   0.17   56(80)   11(16)    3( 4)    0( 0)    0( 0)    0       70
 51 2/14-->2/20      1.70   0.24   54(72)   12(16)    7( 9)    2( 3)    0( 0)    0       75
 52 2/21-->2/27      1.07   0.22   55(68)   18(22)    7( 9)    1( 1)    0( 0)    0       81
 53 2/28-->2/29      0.65   0.16    6(86)    0( 0)    1(14)    0( 0)    0( 0)    0        7
ANNUAL TOTALS        6.58   0.38 2860(57)  944(18)  706(14)  377( 7)   86( 1)    0     4973
