Program,Year,Period,Week Ending,Geo Level,State,State Fips,Ag District,Ag District Code,County,County Code,Zip Code,Region,Watershed,Data Item,Domain,Domain Category,Value
SURVEY,2010,WEEK #18,2010-05-09,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,93
SURVEY,2010,WEEK #19,2010-05-16,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,96
SURVEY,2010,WEEK #20,2010-05-23,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,98
SURVEY,2010,WEEK #21,2010-05-30,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,99
SURVEY,2009,WEEK #16,2009-04-19,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,6
SURVEY,2009,WEEK #17,2009-04-26,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,47
SURVEY,2009,WEEK #18,2009-05-03,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,60
SURVEY,2009,WEEK #19,2009-05-10,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,81
SURVEY,2009,WEEK #20,2009-05-17,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,90
SURVEY,2009,WEEK #21,2009-05-24,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,97
SURVEY,2009,WEEK #22,2009-05-31,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,99
SURVEY,2009,WEEK #23,2009-06-07,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,99
SURVEY,2008,WEEK #15,2008-04-13,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,2008,WEEK #16,2008-04-20,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,2008,WEEK #17,2008-04-27,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,3
SURVEY,2008,WEEK #18,2008-05-04,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,18
SURVEY,2008,WEEK #19,2008-05-11,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,46
SURVEY,2008,WEEK #20,2008-05-18,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,78
SURVEY,2008,WEEK #21,2008-05-25,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,93
SURVEY,2008,WEEK #22,2008-06-01,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,97
SURVEY,2007,WEEK #14,2007-04-08,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,2007,WEEK #15,2007-04-15,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,2007,WEEK #16,2007-04-22,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,8
SURVEY,2007,WEEK #17,2007-04-29,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,14
SURVEY,2007,WEEK #18,2007-05-06,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,53
SURVEY,2007,WEEK #19,2007-05-13,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,77
SURVEY,2007,WEEK #20,2007-05-20,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,93
SURVEY,2007,WEEK #21,2007-05-27,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,98
SURVEY,2006,WEEK #14,2006-04-09,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,2006,WEEK #15,2006-04-16,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,3
SURVEY,2006,WEEK #16,2006-04-23,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,26
SURVEY,2006,WEEK #17,2006-04-30,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,63
SURVEY,2006,WEEK #18,2006-05-07,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,81
SURVEY,2006,WEEK #19,2006-05-14,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,92
SURVEY,2006,WEEK #20,2006-05-21,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,98
SURVEY,2006,WEEK #21,2006-05-28,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,99
SURVEY,2005,WEEK #15,2005-04-17,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,6
SURVEY,2005,WEEK #16,2005-04-24,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,17
SURVEY,2005,WEEK #17,2005-05-01,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,54
SURVEY,2005,WEEK #18,2005-05-08,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,90
SURVEY,2005,WEEK #19,2005-05-15,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,96
SURVEY,2005,WEEK #20,2005-05-22,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,98
SURVEY,2004,WEEK #15,2004-04-11,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,1
SURVEY,2004,WEEK #16,2004-04-18,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,19
SURVEY,2004,WEEK #17,2004-04-25,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,36
SURVEY,2004,WEEK #18,2004-05-02,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,74
SURVEY,2004,WEEK #19,2004-05-09,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,94
SURVEY,2004,WEEK #20,2004-05-16,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,98
SURVEY,2004,WEEK #21,2004-05-23,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,99
SURVEY,2003,WEEK #15,2003-04-13,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,2003,WEEK #16,2003-04-20,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,3
SURVEY,2003,WEEK #17,2003-04-27,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,28
SURVEY,2003,WEEK #18,2003-05-04,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,56
SURVEY,2003,WEEK #19,2003-05-11,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,64
SURVEY,2003,WEEK #20,2003-05-18,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,79
SURVEY,2003,WEEK #21,2003-05-25,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,94
SURVEY,2003,WEEK #22,2003-06-01,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,99
SURVEY,2002,WEEK #14,2002-04-07,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,2002,WEEK #15,2002-04-14,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,1
SURVEY,2002,WEEK #16,2002-04-21,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,12
SURVEY,2002,WEEK #17,2002-04-28,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,33
SURVEY,2002,WEEK #18,2002-05-05,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,53
SURVEY,2002,WEEK #19,2002-05-12,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,86
SURVEY,2002,WEEK #20,2002-05-19,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,94
SURVEY,2002,WEEK #21,2002-05-26,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,98
SURVEY,2002,WEEK #22,2002-06-02,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,100
SURVEY,2002,WEEK #23,2002-06-09,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,100
SURVEY,2001,WEEK #13,2001-04-01,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,2001,WEEK #14,2001-04-08,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,2001,WEEK #15,2001-04-15,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,2001,WEEK #16,2001-04-22,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,1
SURVEY,2001,WEEK #17,2001-04-29,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,16
SURVEY,2001,WEEK #18,2001-05-06,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,56
SURVEY,2001,WEEK #19,2001-05-13,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,67
SURVEY,2001,WEEK #20,2001-05-20,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,90
SURVEY,2001,WEEK #21,2001-05-27,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,94
SURVEY,2000,WEEK #13,2000-04-02,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,2000,WEEK #14,2000-04-09,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,2000,WEEK #15,2000-04-16,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,2
SURVEY,2000,WEEK #16,2000-04-23,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,10
SURVEY,2000,WEEK #17,2000-04-30,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,65
SURVEY,2000,WEEK #18,2000-05-07,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,95
SURVEY,2000,WEEK #19,2000-05-14,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,99
SURVEY,2000,WEEK #20,2000-05-21,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,100
SURVEY,1999,WEEK #13,1999-04-04,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,1999,WEEK #14,1999-04-11,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,1999,WEEK #15,1999-04-18,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,1
SURVEY,1999,WEEK #16,1999-04-25,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,3
SURVEY,1999,WEEK #17,1999-05-02,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,14
SURVEY,1999,WEEK #18,1999-05-09,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,66
SURVEY,1999,WEEK #19,1999-05-16,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,83
SURVEY,1999,WEEK #20,1999-05-23,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,88
SURVEY,1999,WEEK #21,1999-05-30,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,97
SURVEY,1998,WEEK #17,1998-04-26,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,3
SURVEY,1998,WEEK #18,1998-05-03,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,38
SURVEY,1998,WEEK #19,1998-05-10,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,77
SURVEY,1998,WEEK #20,1998-05-17,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,91
SURVEY,1998,WEEK #21,1998-05-24,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,98
SURVEY,1998,WEEK #22,1998-05-31,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,99
SURVEY,1997,WEEK #17,1997-04-27,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,4
SURVEY,1997,WEEK #18,1997-05-04,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,53
SURVEY,1997,WEEK #19,1997-05-11,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,78
SURVEY,1997,WEEK #20,1997-05-18,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,94
SURVEY,1997,WEEK #21,1997-05-25,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,99
SURVEY,1997,WEEK #22,1997-06-01,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,100
SURVEY,1996,WEEK #15,1996-04-14,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,0
SURVEY,1996,WEEK #16,1996-04-21,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,2
SURVEY,1996,WEEK #17,1996-04-28,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,23
SURVEY,1996,WEEK #18,1996-05-05,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,54
SURVEY,1996,WEEK #19,1996-05-12,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,83
SURVEY,1996,WEEK #20,1996-05-19,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,86
SURVEY,1996,WEEK #21,1996-05-26,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,95
SURVEY,1996,WEEK #22,1996-06-02,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,96
SURVEY,1996,WEEK #23,1996-06-09,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,98
SURVEY,1996,WEEK #24,1996-06-16,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,99
SURVEY,1995,WEEK #17,1995-04-30,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,2
SURVEY,1995,WEEK #18,1995-05-07,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,10
SURVEY,1995,WEEK #19,1995-05-14,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,30
SURVEY,1995,WEEK #20,1995-05-21,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,62
SURVEY,1995,WEEK #21,1995-05-28,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,80
SURVEY,1995,WEEK #22,1995-06-04,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,86
SURVEY,1995,WEEK #23,1995-06-11,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,92
SURVEY,1995,WEEK #24,1995-06-18,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,98
SURVEY,1994,WEEK #15,1994-04-17,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,3
SURVEY,1994,WEEK #16,1994-04-24,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,22
SURVEY,1994,WEEK #17,1994-05-01,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,65
SURVEY,1994,WEEK #18,1994-05-08,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,85
SURVEY,1994,WEEK #19,1994-05-15,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,98
SURVEY,1994,WEEK #20,1994-05-22,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,100
SURVEY,1994,WEEK #21,1994-05-29,STATE,IOWA,19,,,,,,,,CORN - PROGRESS, PLANTED, MEASURED IN PCT,TOTAL,NOT SPECIFIED,100
