 
 THIS IS FOR STATION NUMBER 3438 1951-> 1999
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.14   0.46  49(59) 21(25) 10(12)  3( 3)  0( 0)    7       83
  2 3/8-->3/14       1.35   0.49  43(55) 16(20) 14(17)  5( 6)  0( 0)    7       78
  3 3/15-->3/21      1.47   0.42  49(65) 11(14) 11(14)  4( 5)  0( 0)    7       75
  4 3/22-->3/28      3.04   0.57  51(62) 15(18)  8( 9)  6( 7)  2( 2)    9       82
  5 3/29-->4/4       1.81   0.71  56(57) 16(16) 16(16) 10(10)  0( 0)   11       98
  6 4/5-->4/11       1.62   0.53  62(63) 18(18) 14(14)  4( 4)  0( 0)   14       98
  7 4/12-->4/18      2.17   0.89  68(56) 27(22) 16(13)  8( 6)  2( 1)   15      121
  8 4/19-->4/25      3.26   0.87  65(55) 25(21) 17(14)  9( 7)  1( 0)   14      117
  9 4/26-->5/2       2.84   1.00  65(57) 17(14) 16(14) 13(11)  3( 2)   14      114
 10 5/3-->5/9        2.00   0.91  66(54) 24(19) 19(15) 12( 9)  1( 0)   14      122
 11 5/10-->5/16      2.35   0.73  51(49) 26(25) 21(20)  3( 2)  2( 1)   14      103
 12 5/17-->5/23      3.00   1.12  55(45) 29(23) 24(19)  9( 7)  5( 4)   14      122
 13 5/24-->5/30      2.72   1.07  64(52) 24(19) 20(16) 13(10)  2( 1)   15      123
 14 5/31-->6/6       2.47   0.79  60(57) 19(18) 14(13)  9( 8)  2( 1)   14      104
 15 6/7-->6/13       2.73   1.20  59(49) 19(15) 24(20) 12(10)  6( 5)   14      120
 16 6/14-->6/20      3.73   1.07  55(49) 23(20) 18(16) 12(10)  4( 3)   14      112
 17 6/21-->6/27      2.96   0.95  50(51) 18(18) 17(17)  9( 9)  4( 4)   14       98
 18 6/28-->7/4       2.91   1.16  40(42) 20(21) 16(16) 12(12)  7( 7)    6       95
 19 7/5-->7/11       2.96   1.06  49(48) 18(17) 19(18) 10( 9)  5( 4)    0      101
 20 7/12-->7/18      4.38   1.13  41(42) 19(19) 19(19) 13(13)  4( 4)    0       96
 21 7/19-->7/25      3.30   0.74  52(54) 24(25)  8( 8)  9( 9)  2( 2)    0       95
 22 7/26-->8/1       1.95   0.77  47(53)  9(10) 20(22) 12(13)  0( 0)    0       88
 23 8/2-->8/8        4.11   0.98  55(51) 24(22) 14(13)  7( 6)  6( 5)    0      106
 24 8/9-->8/15       3.15   0.74  47(52) 20(22) 13(14)  7( 7)  3( 3)    0       90
 25 8/16-->8/22      3.10   0.82  44(47) 22(23) 13(14) 11(11)  2( 2)    0       92
 26 8/23-->8/29      5.30   0.89  49(52) 18(19) 15(16)  8( 8)  3( 3)    0       93
 27 8/30-->9/5       3.75   1.08  44(44) 20(20) 18(18) 14(14)  3( 3)    0       99
 28 9/6-->9/12       6.00   0.95  41(50) 22(27)  6( 7)  5( 6)  7( 8)    0       81
 29 9/13-->9/19      8.00   1.04  50(49) 19(18) 19(18) 11(10)  3( 2)    0      102
 30 9/20-->9/26      2.22   0.76  57(59) 14(14) 12(12) 11(11)  2( 2)    0       96
 31 9/27-->10/3      2.15   0.55  38(52) 15(20) 15(20)  4( 5)  1( 1)    3       73
 32 10/4-->10/10     1.49   0.53  46(56) 15(18) 15(18)  5( 6)  0( 0)    7       81
 33 10/11-->10/17    3.15   0.54  35(53) 14(21)  9(13)  5( 7)  2( 3)    7       65
 34 10/18-->10/24    2.19   0.55  39(52) 18(24) 13(17)  3( 4)  2( 2)    7       75
 35 10/25-->10/31    3.03   0.51  52(67)  9(11) 10(12)  5( 6)  1( 1)    8       77
 36 11/1-->11/7      2.22   0.61  49(59) 14(16) 12(14)  6( 7)  2( 2)    0       83
 37 11/8-->11/14     1.34   0.35  46(68)  8(11) 10(14)  3( 4)  0( 0)    0       67
 38 11/15-->11/21    1.69   0.47  36(54) 13(19) 13(19)  4( 6)  0( 0)    0       66
 39 11/22-->11/28    1.38   0.27  42(68) 12(19)  5( 8)  2( 3)  0( 0)    0       61
 40 11/29-->12/5     1.70   0.28  40(70)  8(14)  7(12)  2( 3)  0( 0)    5       57
 41 12/6-->12/12     1.15   0.24  53(79)  8(11)  4( 5)  2( 2)  0( 0)    7       67
 42 12/13-->12/19    1.43   0.23  47(78)  8(13)  3( 5)  2( 3)  0( 0)    7       60
 43 12/20-->12/26    1.08   0.23  38(67) 12(21)  5( 8)  1( 1)  0( 0)    7       56
 44 12/27-->1/2      1.81   0.25  50(75) 11(16)  4( 6)  1( 1)  0( 0)    5       66
 45 1/3-->1/9        1.03   0.17  44(83)  5( 9)  3( 5)  1( 1)  0( 0)    0       53
 46 1/10-->1/16      1.39   0.19  31(67) 12(26)  2( 4)  1( 2)  0( 0)    1       46
 47 1/17-->1/23      0.89   0.27  47(71) 12(18)  7(10)  0( 0)  0( 0)    2       66
 48 1/24-->1/30      0.80   0.17  51(85)  6(10)  3( 5)  0( 0)  0( 0)    0       60
 49 1/31-->2/6       1.25   0.20  36(72)  9(18)  4( 8)  1( 2)  0( 0)   13       50
 50 2/7-->2/13       1.25   0.20  37(75)  8(16)  2( 4)  2( 4)  0( 0)   14       49
 51 2/14-->2/20      1.56   0.33  48(67) 14(19)  7( 9)  2( 2)  0( 0)   14       71
 52 2/21-->2/27      2.25   0.32  45(69) 13(20)  4( 6)  2( 3)  1( 1)   14       65
 53 2/28-->2/29      0.53   0.03   7(77)  1(11)  1(11)  0( 0)  0( 0)    4        9
 ANNUAL TOTALS       8.00   2541(57)842(19)629(14)325( 7) 90( 2)  342     4427
  7  49 -19  60 -12  72  -8  84  19  93  30  94  45 106  52 100  48  98  40  89  22  73  -2  60  -8
  8  54 -17  64 -19  74  -5  80  19  90  28 100  43  97  52 100  51  97  42  83  28  79  -2  58 -11
  9  52 -18  58 -19  75  -5  85  16  89  29  98  42  98  49  95  49  98  41  83  28  75  15  56 -11
 10  46 -25  69  -9  72  -2  84  18  86  30  98  44  98  50  95  50  96  41  87  27  72   9  58  -6
 11  53 -14  68 -21  81  -3  85  22  87  34  97  47 100  50  95  47  89  40  85  22  71  -3  64  -5
 12  55 -22  68 -18  73  -9  87  11  90  32  94  46 102  52  98  47  91  38  86  28  71   7  64 -13
 13  59 -13  66  -9  73   1  80  18  88  30  96  43 102  50  96  45  92  35  86  24  79  -3  55 -15
 14  54 -20  68  -7  72  -1  84  24  91  35  96  48 102  49 100  48  91  38  86  27  77  -1  58 -12
 15  54 -18  62 -12  71   6  82  22  88  29  96  44 102  50 102  47  94  36  85  25  70  12  53 -15
 16  60 -22  62 -20  75   4  86  23  87  34  94  45  97  51 101  50  94  37  84  25  73   0  58 -17
 17  59 -20  66 -18  74   7  84  24  89  37  92  45 100  53 101  47  94  32  80  23  70  -2  57 -10
 18  58 -15  65  -9  73   3  88  18  90  38  97  52 100  54 101  43  92  31  84  24  73   8  66 -17
 19  53 -16  63  -9  76   3  87  24  90  37  98  49 102  52  99  44  91  30  82  14  69  10  58 -20
 20  56 -28  63 -10  73   6  85  21  91  38 100  45 102  51  96  45  91  33  83  16  63   6  57 -18
 21  56 -24  64  -7  73   0  89  24  88  37 100  45 106  49  97  46  87  32  84  22  71   1  55 -22
 22  58  -8  65  -6  82  10  90  26  89  30 100  50 104  52  96  50  87  28  81  19  70   4  56 -25
 23  59 -22  63 -13  81   8  88  22  90  36  97  47  98  51  97  45  84  31  81  18  65   5  64 -24
 24  66 -15  64  -4  83   0  89  19  95  40 100  49  96  56  95  48  87  30  79  19  61   5  59 -23
 25  57 -10  69  -6  79   5  89  28  96  41 100  45  97  55  96  44  89  36  79  21  69   1  54 -18
 26  48 -11  69 -10  83  -1  91  32  95  36  96  48  99  50  99  51  90  30  84  22  71   1  55  -8
 27  55 -19  62 -10  80   9  91  31  91  37  98  44 100  47  99  43  90  34  82  13  69   2  59  -7
 28  50 -18  72 -19  82   6  89  28  89  35  98  52  99  50 101  40 100  28  83  18  62  -3  67  -9
 29  59 -24 *** ***  89   5  91  20  90  41  97  50 100  49 100  48  90  28  78  17  69  -4  63  -9
 30  55 -16 *** ***  83   8  91  27  89  41  97  49 101  43  96  49  90  31  77  19  66  -8  59 -11
 31  63 -21 *** ***  82  10 *** ***  88  41 *** *** 102  48  93  44 *** ***  82  17 *** ***  57 -19
 
 DAILY MAXIMUM PRECIPITATION OCCURRING DURING 1951-1999 FOR STATION NUMBER 3438
     JAN   FEB   MARCH APRIL MAY   JUNE  JULY  AUG   SEPT  OCT   NOV   DEC
 
  1  0.60  1.25  0.77  1.32  2.82  2.47  2.58  0.88  1.43  0.26  2.14  1.70
  2  0.47  0.74  1.14  0.84  1.22  2.44  2.78  2.60  1.22  0.66  2.22  0.36
  3  1.03  0.29  0.88  1.27  0.81  0.71  2.43  0.71  1.67  1.21  0.51  0.77
  4  0.78  0.61  1.12  0.79  0.93  1.92  1.41  1.25  1.82  0.97  1.20  0.82
  5  0.46  0.51  0.70  1.00  1.05  1.48  2.04  4.11  3.75  1.17  1.58  0.80
  6  0.38  0.31  0.53  0.93  1.12  1.68  2.39  1.50  3.20  1.03  0.30  1.13
  7  0.10  0.18  0.40  0.52  2.00  2.62  2.02  2.15  1.06  0.70  0.44  1.15
  8  0.09  0.11  1.35  1.12  1.87  1.80  1.07  2.55  3.29  0.85  0.40  0.86
  9  0.19  0.60  0.50  0.64  0.81  2.20  2.96  1.00  1.80  1.49  1.34  0.40
 10  0.29  1.25  1.14  1.02  2.35  2.18  1.70  0.60  0.47  0.36  0.60  0.19
 11  0.43  1.20  1.05  1.62  0.60  2.73  1.92  2.20  6.00  3.15  1.23  0.38
 12  0.40  0.34  0.90  1.95  1.00  2.00  1.38  3.15  3.81  1.20  0.95  0.83
 13  1.39  0.67  1.28  0.83  1.08  2.12  1.49  2.38  1.90  1.25  1.02  0.36
 14  0.39  0.14  0.68  0.98  0.78  3.73  4.38  1.52  1.35  2.67  0.70  1.22
 15  0.45  0.76  1.00  1.72  1.55  3.22  3.44  1.64  8.00  1.25  0.44  0.55
 16  0.80  0.36  0.60  2.17  0.80  1.11  0.92  3.10  1.40  0.72  0.95  0.38
 17  0.62  0.73  1.47  1.08  1.10  1.76  2.21  1.42  1.82  0.80  1.69  0.28
 18  0.55  0.91  1.42  2.15  0.84  1.05  2.62  1.93  2.27  0.97  0.85  0.15
 19  0.67  1.56  1.28  1.10  2.27  1.00  3.30  1.23  2.26  0.76  0.70  1.43
 20  0.65  1.55  0.59  1.02  0.82  1.94  1.15  1.65  1.52  1.03  1.45  0.57
 21  0.69  2.25  0.36  3.26  2.38  2.72  2.30  0.71  2.12  1.02  0.61  0.40
 22  0.89  1.02  0.41  1.00  3.00  0.80  1.75  2.66  2.22  2.19  0.41  0.64
 23  0.39  0.58  0.79  1.30  2.21  1.89  0.54  1.89  1.56  2.08  1.38  0.85
 24  0.32  0.45  1.03  1.80  1.41  1.05  1.78  0.69  1.35  0.82  0.32  1.08
 25  0.40  1.80  1.17  1.13  2.40  2.96  1.25  1.29  1.53  0.38  0.26  0.36
 26  0.55  0.35  3.04  1.84  1.40  0.84  1.95  4.49  2.15  1.10  1.25  0.37
 27  0.52  0.47  1.59  1.81  1.08  2.80  1.38  1.16  1.30  0.51  0.53  0.76
 28  0.10  0.53  1.11  2.84  0.99  1.53  1.31  5.30  0.51  0.82  0.87  1.81
 29  0.80******  1.26  1.80  2.72  2.31  1.14  2.38  1.81  1.47  0.61  0.50
 30  0.15******  1.81  2.15  1.34  2.91  1.40  2.20  0.91  1.25  1.11  0.56
 31  0.07******  1.05******  0.78******  1.22  3.00******  3.03******  0.21
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1999 FOR STATION NUMBER 3438
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 33   4  54   6  52   5  48   4  45   9  34  11  33  11  35  12  37  10  40  10  37   3  34   3
  2 30   3  51   4  41   3  45   5  37   9  37   9  29   9  31  11  41  10  43   5  35   5  36   3
  3 33   5  37   5  36   2  43   7  42   6  38  10  33   8  33  13  37  10  41   7  36   4  37   6
  4 36   4  36   4  42   5  46   8  46   7  34  10  30  11  33  13  39  10  46   4  34   5  33   5
  5 40   4  38   3  37   6  52   4  33  10  36  10  32  10  32   9  35  12  40   7  33   3  36   5
  6 35   3  34   6  41   5  39  11  39   7  35  10  34  15  33  10  35  12  37   5  36   2  34   4
  7 31   6  32   3  40   2  57   8  40   4  33  10  36  13  36   7  34  12  39   6  33   7  38   2
  8 36   5  37   4  42   3  34   4  40   9  38   7  33  13  31   8  37   9  40   6  35   4  33   4
  9 32   5  36   3  42   7  42   6  35   7  34  11  34   9  35  10  37   9  38   5  34   7  34   4
 10 40   4  34   3  41   2  44   4  36   1  41  11  36   7  38  13  39  12  39   9  39   2  34   4
 11 43   3  46   4  42   2  40   3  43  10  35  10  37   7  33  10  35   7  47   7  37   5  34   6
 12 37   3  39   3  39   5  47   6  37   6  36   8  30  11  32   7  35   8  37   7  41   4  34   3
 13 33   4  44   3  38   4  44   6  38   7  32  11  34  14  30   8  42  10  45   5  35   4  33   5
 14 37   5  37   3  50   4  42   5  39   9  31  12  34  11  37  15  32   9  41   6  37   8  45   3
 15 38   5  59   5  37   9  44   4  35  13  30   7  35   7  34   6  35  10  41   9  40   5  41   3
 16 39   7  40   6  45   6  45   8  45   8  31  13  33  11  34  14  37   7  40   4  36   5  44   3
 17 39   6  40   4  35   3  44   6  36   9  35  12  34  13  31   6  44   7  37   4  35   5  34   3
 18 55   3  50   5  43   3  46   8  45   9  32  12  29  10  33  10  39  11  46   5  36   3  47   4
 19 39   3  40   3  35   3  43   6  44   9  35  14  31  11  33  12  41   8  39   5  38   5  30   3
 20 40   3  37   4  38   6  41   6  34  14  38   9  31  13  35  14  45   7  43   5  39   4  36   4
 21 40   4  43   5  39   6  40   8  40   5  34  10  32   6  31  13  38   9  41   5  37   4  41   4
 22 34   5  40   3  45   2  35   6  32   6  34  10  31   9  33  15  39  10  39   5  42   3  34   4
 23 40   2  37   5  51   6  40   7  34   8  41   8  32  13  30  11  39   8  38   3  37   4  32   3
 24 37   4  48   6  43   6  39   8  37  13  32  13  32  12  34   8  35   9  39   3  34   4  48   2
 25 39   5  37   3  43   4  40   6  36   5  33  13  30  12  38   9  37   7  42   6  39   4  35   3
 26 39   6  41   4  43   6  42   8  32   8  35   5  38  11  35   6  39   7  41   6  42   5  35   6
 27 31   5  32   3  51   3  38   6  33   4  32   8  35   8  35  11  36   7  38   6  41   1  35   5
 28 51   3  42   5  41   5  37   6  34   6  39  13  35  10  36  13  40   5  42   7  43   2  44   4
 29 43   4  **  **  42   3  38   6  34  10  32  10  35  15  35  12  43   5  42   7  39   2  44   3
 30 35   6  **  **  42   4  46   7  31  13  31  11  33  13  36  11  46   9  39   5  41   4  35   2
 31 41   4  **  **  40   6  **  **  31   9  **  **  36  14  36  11  **  **  40   4  **  **  32   3
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1999 FOR STATION NUMBER 3438
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 30  13  33  13  43  21  57  34  68  43  77  53  84  62  85  62  81  59  74  47  55  36  41  24
  2 31  14  31  12  43  23  57  34  69  44  77  53  85  63  86  64  82  60  73  47  53  34  41  24
  3 30  11  29  11  41  22  57  33  69  46  77  53  85  63  86  64  81  59  71  46  53  33  42  23
  4 28  10  32  13  42  21  56  32  70  47  78  56  85  64  85  62  80  58  70  44  51  32  40  22
  5 29  10  32  14  41  21  56  33  71  48  81  57  85  62  83  63  80  57  69  46  51  31  41  22
  6 28   9  31  13  41  20  60  34  70  46  80  58  86  63  84  62  81  58  68  45  51  31  37  19
  7 26   8  31  12  41  19  62  36  70  47  81  59  86  64  84  63  82  58  68  43  52  31  36  19
  8 28   9  32  14  41  21  58  37  71  47  80  59  86  64  85  63  81  58  68  44  52  31  35  18
  9 27   8  32  14  44  22  58  34  70  46  80  57  86  63  84  62  80  57  67  43  51  30  34  16
 10 27   8  36  17  45  24  59  35  72  47  80  58  85  63  84  62  79  54  68  41  51  29  36  17
 11 28  10  34  14  46  26  61  36  71  48  81  59  86  64  82  60  79  54  68  44  50  30  35  17
 12 30  11  34  15  46  26  58  37  72  47  82  59  87  65  83  60  78  55  68  44  49  29  34  17
 13 31  12  37  16  45  26  60  36  72  48  83  60  87  65  84  62  77  54  68  44  50  30  35  15
 14 31  13  37  18  47  26  61  37  73  50  82  61  87  65  84  61  75  53  68  45  49  30  34  17
 15 30  10  35  16  45  25  62  37  73  50  81  60  86  63  84  62  75  51  69  44  51  31  33  17
 16 30  10  36  15  47  25  64  39  73  51  81  59  86  64  85  62  74  52  67  42  49  30  34  15
 17 30  11  38  17  47  27  65  40  74  51  82  60  87  65  85  63  75  52  65  42  50  30  33  16
 18 30  12  39  21  47  28  66  40  75  51  83  61  87  66  85  63  77  54  62  39  48  30  33  15
 19 30  11  38  19  48  28  65  41  75  51  84  61  88  67  84  62  76  53  62  38  47  28  33  17
 20 29  10  39  19  49  28  64  42  76  51  84  61  87  65  83  61  74  51  62  40  46  27  31  14
 21 30  12  39  19  48  25  65  41  75  52  83  61  86  64  83  61  72  49  65  40  46  26  30  14
 22 32  14  39  19  50  27  65  41  74  53  83  60  86  64  84  61  72  49  65  41  46  26  32  15
 23 31  12  39  20  51  28  65  41  75  52  83  59  86  63  83  61  70  46  62  41  44  25  33  16
 24 31  12  38  18  50  27  67  42  75  52  84  60  86  63  83  60  71  48  61  38  44  24  33  13
 25 30  13  40  19  49  28  68  44  75  52  85  61  87  64  84  61  74  49  61  38  44  25  33  14
 26 28  10  42  21  51  29  68  45  74  53  84  62  86  64  84  62  75  49  62  38  42  25  33  14
 27 28  10  41  23  55  30  67  44  75  52  85  62  86  64  84  62  73  48  61  40  39  22  33  16
 28 30  10  42  21  56  33  65  42  75  53  86  62  86  64  84  60  73  48  59  37  37  19  34  17
 29 31  11  **  **  52  32  66  44  76  54  86  64  86  63  84  62  73  48  59  36  39  21  33  15
 30 31  10  **  **  54  32  67  44  77  54  85  62  86  63  84  62  73  47  58  38  41  21  31  13
 31 33  12  **  **  55  34  **  **  77  54  **  **  86  63  82  60  **  **  57  38  **  **  31  13
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1999 FOR STATION # 3438
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  211 203 220 227 217 209 213 217 213 211 202 222 230 224 231 217 212 225 217 220
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  230 220 248 236 223 222 238 221 217 223 238 230 225 223 228 225 242 222 221 233
 
   91  92  93  94  95  96  97  98  99
  231 229 216 239 230 214 218 254 242
  
 MEAN=225
 
 LENGTH OF SEASON FOR STATION NUMBER 3438   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     5 279          172
   1953   5    13 133          10    27 300          167
   1954   5     8 128          10    27 300          172
   1955   4     7  97          10    15 288          191
   1956   5     1 122           9    30 274          152
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10     9 282          147
   1960   5     1 122          10    19 293          171
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    23 296          187
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    24 267          149
   1966   5    10 130          10     1 274          144
   1967   5     4 124           9    28 271          147
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     2 122          10    31 304          182
   1972   4    25 116          10     7 281          165
   1973   4    28 118          10    29 302          184
   1974   4    15 105           9    22 265          160
   1975   4    20 110          10     2 275          165
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10    12 285          189
   1978   4    21 111          10     7 280          169
   1979   5    12 132          10    13 286          154
   1980   5     8 129          10     3 277          148
   1981   5    10 130           9    17 260          130
   1982   4    22 112          10    20 293          181
   1983   4    19 109           9    21 264          155
   1984   4    30 121           9    26 270          149
   1985   4     9  99          10     1 274          175
   1986   4    28 118          10    13 286          168
   1987   4     4  94          10     3 276          182
   1988   4    28 119          10     4 278          159
   1989   5     6 126          10     3 276          150
   1990   5     2 122          10    10 283          161
   1991   4    10 100           9    19 262          162
   1992   4    26 117          10    16 290          173
   1993   4    20 110          10     9 282          172
   1994   4    30 120          10    25 298          178
   1995   4    27 117           9    22 265          148
   1996   4    27 118          10    30 304          186
   1997   5    13 133          10    14 287          154
   1998   4    17 107          11     5 309          202
   1999   4    18 108          10     4 277          169
             MEAN=117              MEAN=282     MEAN=164
 
 LENGTH OF SEASON FOR STATION NUMBER 3438   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     6 280          173
   1953   4    20 110          10    27 300          190
   1954   5     7 127          10    29 302          175
   1955   4     7  97          10    15 288          191
   1956   5     1 122          10    26 300          178
   1957   4    14 104          10    26 299          195
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10    11 284          149
   1960   4    30 121          10    19 293          172
   1961   5     2 122          10    19 292          170
   1962   4    17 107          10    24 297          190
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    24 267          149
   1966   5    10 130          10     5 278          148
   1967   5     2 122           9    29 272          150
   1968   4    25 116          10     4 278          162
   1969   4     6  96          10    14 287          191
   1970   5     2 122          10    10 283          161
   1971   4    14 104          10    31 304          200
   1972   4     9 100          10    18 292          192
   1973   4    16 106          11     5 309          203
   1974   4     8  98          10     1 274          176
   1975   4    20 110          10     2 275          165
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10    12 285          189
   1978   4    21 111          10    14 287          176
   1979   4    28 118          10    13 286          168
   1980   5     8 129          10     3 277          148
   1981   4    15 105          10     2 275          170
   1982   4    21 111          10    20 293          182
   1983   4    19 109          10    13 286          177
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     5 279          169
   1989   4    13 103          10    18 291          188
   1990   4    30 120          10    10 283          163
   1991   4    10 100           9    19 262          162
   1992   4    22 113          10    17 291          178
   1993   4     9  99          10    10 283          184
   1994   4    29 119          10    25 298          179
   1995   4    10 100           9    22 265          165
   1996   4    23 114          10    30 304          190
   1997   5    13 133          10    21 294          161
   1998   4     2  92          11     5 309          217
   1999   4    18 108          10     4 277          169
             MEAN=111              MEAN=285     MEAN=174
 
 LENGTH OF SEASON FOR STATION NUMBER 3438   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109           9    28 271          162
   1952   4    16 107          10     6 280          173
   1953   4    20 110          10    27 300          190
   1954   5     4 124          10    30 303          179
   1955   4     7  97          10    21 294          197
   1956   4    30 121          11     8 313          192
   1957   4    14 104          10    26 299          195
   1958   4    29 119          10     1 274          155
   1959   4    13 103          11     5 309          206
   1960   4    10 101          10    19 293          192
   1961   4    18 108          10    20 293          185
   1962   4    16 106          10    24 297          191
   1963   4     4  94          10    29 302          208
   1964   4     8  99          10     9 283          184
   1965   4    16 106          10    24 297          191
   1966   5     1 121          10    16 289          168
   1967   5     2 122          10    11 284          162
   1968   4    25 116          10     4 278          162
   1969   4     6  96          10    14 287          191
   1970   4     4  94          10    29 302          208
   1971   4     6  96          10    31 304          208
   1972   4     8  99          10    18 292          193
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4    11 101          10    25 298          197
   1976   5     3 124          10     8 282          158
   1977   4     6  96          10    16 289          193
   1978   3    26  85          11    14 318          233
   1979   4     6  96          10    13 286          190
   1980   5     8 129          10     5 279          150
   1981   4    15 105          10     2 275          170
   1982   4    21 111          10    21 294          183
   1983   4    19 109          11    11 315          206
   1984   4     1  92           9    29 273          181
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10     5 279          169
   1989   4    13 103          10    20 293          190
   1990   4    17 107          10    25 298          191
   1991   4    10 100          10    19 292          192
   1992   4    22 113          10    17 291          178
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    25 298          201
   1995   4     5  95           9    22 265          170
   1996   4    13 104          10    30 304          200
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     5 309          226
   1999   3    26  85          10     4 277          192
             MEAN=104              MEAN=291     MEAN=186
 
 LENGTH OF SEASON FOR STATION NUMBER 3438   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    31 304          195
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4     8  98          10    30 303          205
   1955   4     7  97          10    21 294          197
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    27 300          196
   1958   4    29 119          11     7 311          192
   1959   4    13 103          11     5 309          206
   1960   4    10 101          10    19 293          192
   1961   4    18 108          10    20 293          185
   1962   4    16 106          10    25 298          192
   1963   4     4  94          11     1 305          211
   1964   4     4  95          10    20 294          199
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10    30 303          192
   1967   5     2 122          10    28 301          179
   1968   4     5  96          10    25 299          203
   1969   4     6  96          10    17 290          194
   1970   4     4  94          11    14 318          224
   1971   4     6  96          11     6 310          214
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   4     5  95          10     2 275          180
   1975   4     4  94          11    12 316          222
   1976   3    22  82          10    16 290          208
   1977   4     6  96          11    10 314          218
   1978   3    26  85          11    14 318          233
   1979   4     6  96          10    13 286          190
   1980   3    21  81          10    26 300          219
   1981   3    20  79          10     2 275          196
   1982   4    11 101          10    21 294          193
   1983   4    19 109          11    11 315          206
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11     7 311          212
   1986   4    22 112          11     5 309          197
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    26 300          190
   1989   4    13 103          10    20 293          190
   1990   4    17 107          11     5 309          202
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    18 292          189
   1993   4     2  92          10    29 302          210
   1994   4     7  97          10    26 299          202
   1995   4     5  95          11     2 306          211
   1996   4     9 100          11     1 306          206
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     6 310          227
   1999   3    26  85          10    20 293          208
             MEAN= 98              MEAN=300     MEAN=201
 
 LENGTH OF SEASON FOR STATION NUMBER 3438   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          11     1 305          196
   1952   4    11 102          10     6 280          178
   1953   4    20 110          11     5 309          199
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    21 294          207
