 
 THIS IS FOR STATION NUMBER  385 1951-> 2000
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        2.10   0.48  61(66) 17(18) 10(10)  3( 3)  1( 1)    7       92
  2 3/8-->3/14       1.56   0.47  54(62) 18(20) 11(12)  3( 3)  0( 0)    4       86
  3 3/15-->3/21      1.87   0.41  66(74) 13(14)  5( 5)  5( 5)  0( 0)    0       89
  4 3/22-->3/28      1.52   0.59  47(57) 12(14) 13(15) 10(12)  0( 0)    0       82
  5 3/29-->4/4       3.39   0.69  62(57) 28(26) 10( 9)  5( 4)  2( 1)    4      107
  6 4/5-->4/11       2.05   0.52  60(68)  9(10) 13(14)  5( 5)  1( 1)    7       88
  7 4/12-->4/18      1.76   0.72  69(62) 19(17) 14(12)  9( 8)  0( 0)    7      111
  8 4/19-->4/25      2.70   0.83  54(50) 24(22) 20(18)  9( 8)  1( 0)    7      108
  9 4/26-->5/2       2.60   1.05  66(51) 22(17) 28(22)  9( 7)  2( 1)    7      127
 10 5/3-->5/9        2.51   0.96  66(52) 27(21) 20(16)  9( 7)  3( 2)    8      125
 11 5/10-->5/16      2.48   0.76  53(50) 27(25) 18(17)  5( 4)  2( 1)    7      105
 12 5/17-->5/23      2.15   0.83  60(52) 21(18) 24(20)  9( 7)  1( 0)    7      115
 13 5/24-->5/30      2.60   1.20  68(53) 19(14) 16(12) 20(15)  4( 3)    7      127
 14 5/31-->6/6       3.09   0.87  58(50) 27(23) 18(15)  8( 7)  3( 2)    1      114
 15 6/7-->6/13       2.55   1.13  52(44) 18(15) 32(27) 13(11)  2( 1)    3      117
 16 6/14-->6/20      3.87   1.19  60(52) 12(10) 22(19) 18(15)  3( 2)    7      115
 17 6/21-->6/27      2.37   1.09  53(49) 16(14) 18(16) 19(17)  1( 0)    5      107
 18 6/28-->7/4      12.53   1.22  52(50) 17(16) 13(12) 17(16)  3( 2)    0      102
 19 7/5-->7/11       2.85   1.18  42(40) 25(24) 17(16) 16(15)  4( 3)    0      104
 20 7/12-->7/18      3.27   0.93  45(45) 24(24) 17(17) 10(10)  3( 3)    0       99
 21 7/19-->7/25      2.50   0.70  54(57) 17(18) 14(14)  7( 7)  2( 2)    0       94
 22 7/26-->8/1       2.40   0.78  52(53) 21(21) 13(13)  9( 9)  3( 3)    0       98
 23 8/2-->8/8        2.69   1.02  55(50) 15(13) 20(18) 16(14)  2( 1)    0      108
 24 8/9-->8/15       3.50   0.80  54(54) 14(14) 22(22)  6( 6)  3( 3)    0       99
 25 8/16-->8/22      2.55   0.90  48(47) 22(21) 19(18) 10( 9)  2( 1)    0      101
 26 8/23-->8/29      4.10   0.94  51(50) 22(21) 18(17)  6( 5)  4( 3)    0      101
 27 8/30-->9/5       2.95   0.97  44(45) 24(25) 11(11) 12(12)  5( 5)    0       96
 28 9/6-->9/12       5.57   0.97  46(53) 10(11) 17(19)  9(10)  4( 4)    0       86
 29 9/13-->9/19      4.63   0.79  43(45) 25(26) 15(15) 10(10)  1( 1)    1       94
 30 9/20-->9/26      2.37   0.65  45(51) 19(21) 16(18)  6( 6)  1( 1)    0       87
 31 9/27-->10/3      4.05   0.57  43(55) 16(20) 13(16)  4( 5)  1( 1)    2       77
 32 10/4-->10/10     1.76   0.61  48(55) 18(20) 12(13)  8( 9)  0( 0)    1       86
 33 10/11-->10/17    3.44   0.58  26(46) 10(17)  8(14) 11(19)  1( 1)    0       56
 34 10/18-->10/24    1.86   0.50  44(56) 14(17) 17(21)  3( 3)  0( 0)    0       78
 35 10/25-->10/31    1.28   0.49  38(53) 15(21) 14(19)  4( 5)  0( 0)    0       71
 36 11/1-->11/7      2.31   0.47  57(67) 16(18)  7( 8)  4( 4)  1( 1)    0       85
 37 11/8-->11/14     2.11   0.35  44(67) 12(18)  5( 7)  3( 4)  1( 1)    0       65
 38 11/15-->11/21    1.38   0.49  43(58)  9(12) 16(21)  5( 6)  0( 0)    0       73
 39 11/22-->11/28    0.91   0.22  44(74)  9(15)  6(10)  0( 0)  0( 0)    0       59
 40 11/29-->12/5     1.32   0.28  58(78)  8(10)  5( 6)  3( 4)  0( 0)    6       74
 41 12/6-->12/12     0.85   0.24  53(77)  8(11)  7(10)  0( 0)  0( 0)    8       68
 42 12/13-->12/19    0.99   0.24  56(78) 12(16)  3( 4)  0( 0)  0( 0)    7       71
 43 12/20-->12/26    0.91   0.22  52(78)  9(13)  5( 7)  0( 0)  0( 0)    7       66
 44 12/27-->1/2      1.27   0.29  62(76) 13(16)  4( 4)  2( 2)  0( 0)    8       81
 45 1/3-->1/9        1.39   0.18  49(84)  6(10)  1( 1)  2( 3)  0( 0)    7       58
 46 1/10-->1/16      0.71   0.18  45(81)  7(12)  3( 5)  0( 0)  0( 0)    9       55
 47 1/17-->1/23      1.28   0.24  45(76)  9(15)  3( 5)  2( 3)  0( 0)    7       59
 48 1/24-->1/30      0.86   0.17  52(82)  9(14)  2( 3)  0( 0)  0( 0)    8       63
 49 1/31-->2/6       0.99   0.19  42(75)  9(16)  5( 8)  0( 0)  0( 0)   10       56
 50 2/7-->2/13       0.78   0.18  46(79)  8(13)  4( 6)  0( 0)  0( 0)    8       58
 51 2/14-->2/20      1.45   0.29  55(74) 13(17)  5( 6)  1( 1)  0( 0)    8       74
 52 2/21-->2/27      1.39   0.30  48(71) 13(19)  5( 7)  1( 1)  0( 0)    7       67
 53 2/28-->2/29      0.76   0.05  10(83)  0( 0)  2(16)  0( 0)  0( 0)    1       12
 ANNUAL TOTALS      12.53   2700(58)827(17)656(14)346( 7) 67( 1)  193     4596
 29  54 -25 *** ***  90   2  91  23  91  37  97  49 102  46 100  40  92  28  79  19  60  -2  57  -9
 30  54 -21 *** ***  86   5  90  26  91  37  98  48 105  43  97  49  89  26  75  13  69  -7  59 -14
 31  58 -21 *** ***  83  16 *** ***  88  39 *** *** 107  44  97  40 *** ***  81  13 *** ***  58 -17
 
 DAILY MAXIMUM PRECIPITATION OCCURRING DURING 1951-2000 FOR STATION NUMBER  385
     JAN   FEB   MARCH APRIL MAY   JUNE  JULY  AUG   SEPT  OCT   NOV   DEC
 
  1  0.39  0.99  1.40  0.47  1.82  0.97  1.92  2.15  0.44  0.83  2.31  0.45
  2  0.95  0.52  1.16  3.39  1.06  1.92 12.53  1.39  1.24  0.55  1.18  0.38
  3  1.39  0.16  0.90  1.10  1.35  1.04  2.88  1.21  1.85  1.24  0.95  0.28
  4  0.38  0.71  1.18  1.04  1.99  2.00  1.98  1.71  2.95  0.80  1.15  1.11
  5  0.75  0.26  0.67  1.20  0.98  3.09  1.76  1.86  1.51  0.96  1.80  0.72
  6  0.38  0.36  0.93  2.05  2.22  2.41  2.85  2.69  1.66  1.14  0.46  0.66
  7  0.23  0.22  2.10  1.37  2.51  2.37  2.59  1.60  0.93  1.65  0.98  0.82
  8  0.18  0.19  0.98  0.78  1.30  1.25  1.80  2.53  4.23  1.76  0.32  0.30
  9  0.35  0.55  0.48  1.48  1.68  1.70  2.45  1.20  2.00  1.33  1.64  0.49
 10  0.71  0.63  0.74  0.20  2.48  1.25  1.29  0.72  1.87  1.26  0.81  0.85
 11  0.45  0.78  1.56  1.18  1.51  1.12  1.55  1.80  5.57  3.44  2.11  0.79
 12  0.30  0.32  1.14  1.15  0.51  2.55  2.35  2.04  2.38  1.06  0.82  0.77
 13  0.49  0.71  1.26  0.88  1.62  1.65  2.30  3.50  4.63  1.68  1.73  0.42
 14  0.68  0.22  0.85  1.30  2.25  1.76  1.61  1.28  1.64  0.55  0.19  0.99
 15  0.25  0.39  1.30  1.38  1.18  3.10  1.51  2.78  1.57  1.95  0.82  0.37
 16  0.52  0.43  0.38  1.15  1.58  3.87  1.03  1.93  0.78  1.33  1.04  0.49
 17  0.29  0.42  1.28  1.76  0.82  2.05  3.27  1.59  1.60  1.25  1.38  0.40
 18  1.28  1.45  1.86  1.12  2.15  1.20  1.90  1.15  0.85  1.44  1.25  0.62
 19  0.46  0.63  1.87  0.86  0.70  0.70  2.50  0.95  1.37  0.59  1.15  0.23
 20  0.60  0.65  0.48  1.32  0.82  1.61  1.25  1.80  1.58  0.66  1.38  0.49
 21  0.51  1.39  0.32  1.46  1.20  1.87  1.33  2.55  1.25  0.55  0.60  0.47
 22  1.14  0.96  1.30  1.15  1.52  1.78  1.77  2.40  1.18  1.86  0.35  0.91
 23  0.63  0.68  1.15  2.70  1.37  1.75  2.01  2.90  1.09  1.60  0.62  0.60
 24  0.86  0.45  0.82  0.78  1.77  1.60  1.65  0.50  0.82  0.63  0.30  0.82
 25  0.08  0.89  1.52  1.43  1.30  1.36  0.60  3.50  1.36  0.97  0.28  0.77
 26  0.42  0.96  1.32  1.53  2.54  2.37  1.87  0.75  2.37  0.50  0.80  0.25
 27  0.51  0.16  1.32  2.60  1.82  1.99  1.02  2.74  1.71  1.01  0.91  1.03
 28  0.25  0.76  1.24  1.85  2.60  1.43  2.20  0.96  1.33  0.46  0.59  1.27
 29  0.34******  1.05  1.68  2.44  2.32  2.40  4.10  0.91  1.28  1.05  0.42
 30  0.16******  1.17  1.07  1.21  1.36  1.27  2.45  4.05  1.15  1.32  0.34
 31  0.62******  2.28******  1.00******  0.55  1.50******  0.82******  0.36
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN)     DURING 1951-2000 FOR STATION NUMBER  385
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 35   3  36   2  41   5  47   5  43   5  35  11  35   8  36  10  45  10  49   7  46   1  42   1
  2 32   3  45   5  42   3  52   5  40   7  38   7  31  15  31  14  39   8  41   3  45   6  31   3
  3 40   3  40   4  37   3  45   6  40   8  41  12  40  12  36   5  40  11  44   2  43   4  38   6
  4 37   4  39   3  44   5  44   7  41   7  40  11  34  10  37  11  40   9  50   4  43   5  35   4
  5 44   3  38   4  43   3  51   6  38   7  41  10  36  11  39  10  38  12  44   3  43   3  40   5
  6 36   1  36   4  50   4  54   8  46  10  41  14  36   8  39   8  42  12  40   7  43   1  44   2
  7 35   5  36   4  42   3  51   6  44   3  38   7  34  11  34   6  42  13  45   6  41   6  47   3
  8 38   5  40   4  46   4  40   5  40   8  36   9  36  12  37   8  41  10  43   7  40   2  35   5
  9 35   5  38   3  45   7  47   4  40  10  35   6  35  11  35  11  42   7  46   7  40   6  38   5
 10 40   4  39   2  40   5  48   4  42   8  40  10  39   8  34  11  44   9  44   8  40   3  39   3
 11 38   3  38   5  35   2  43   2  38  10  40  12  41   8  35  11  42  10  43   6  39   5  36   5
 12 39   3  51   4  38   6  51   8  43   8  36   8  32   6  38   8  55   8  43   9  44   4  41   5
 13 38   3  44   3  41   2  46   7  40  11  35  13  41  12  38   8  41   7  44   5  48   3  38   5
 14 35   2  36   4  47   5  41   4  42   7  36  11  33  10  44  12  40   4  45   5  42   5  40   4
 15 42   6  37   7  41   7  44   4  40   9  32   6  35   9  43   9  41   9  41   7  37   6  38   3
 16 45   6  42   6  40   6  48   7  52   3  37   5  35  14  37  14  51   8  43   5  36   6  45   6
 17 38   7  40   4  39   5  47   4  41   7  34  10  37   8  38  11  44   6  37   4  38   5  35   3
 18 55   4  40   4  46   2  44  10  44   6  41  13  37  13  39  11  43   7  48   7  38   5  50   4
 19 42   3  42   4  40   2  53   5  40   7  39  13  33   7  36   9  46   9  43   4  45   4  37   6
 20 42   4  37   4  44   5  45   6  42  12  37  11  34   8  35  10  40   8  51   6  37   2  32   2
 21 44   4  48   5  39   7  46   7  36   5  38  13  35   4  40  13  41  11  47   2  36   4  43   2
 22 44   1  41   4  42   2  40   7  40   7  37  10  32   9  37  13  44   9  41   6  45   5  37   3
 23 40   4  36   3  51   8  40   9  39   9  43   6  35  15  36  10  41   5  41   5  38   4  39   3
 24 41   3  53   4  44   5  43  10  44   6  37  13  37   9  37  11  41   4  41   5  36   4  35   4
 25 38   4  40   4  43   6  42  11  42   4  36  15  41  12  39   7  40   9  45   8  48   5  32   3
 26 36   7  44   4  49   4  42   8  34   6  39   7  38  10  36   7  44   7  49   6  36   4  36   6
 27 38   6  44   2  54   2  40   8  40   5  35  10  37  11  36  10  49   9  47   4  37   2  35   4
 28 40   4  41   6  43   7  42   7  37   6  45  15  36  13  39  10  46   9  41  11  45   2  34   4
 29 40   4  **  **  43   3  51   7  34   5  33  10  41  15  38   7  44   9  40   7  40   3  41   4
 30 43   7  **  **  45   7  44   6  39   7  34  11  39   8  34  12  47   8  40   4  39   4  40   3
 31 44   9  **  **  50   4  **  **  34  10  **  **  38  13  40  11  **  **  52   1  **  **  37   3
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-2000 FOR STATION NUMBER  385
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 29  12  31  11  42  20  55  32  67  41  77  53  85  61  85  60  81  58  73  45  54  34  39  21
  2 30  13  29  10  41  20  56  33  69  42  77  52  85  63  85  62  82  58  72  45  53  33  39  22
  3 28  10  29  10  40  20  56  31  68  44  78  52  85  61  85  62  82  58  70  44  52  31  40  20
  4 27   9  31  11  40  20  55  30  71  46  79  55  85  63  84  61  80  57  69  42  50  30  39  20
  5 28   8  31  11  40  20  56  31  70  47  80  56  85  62  84  61  79  55  68  43  50  29  39  20
  6 27   8  30  11  41  19  60  31  69  44  81  56  85  61  83  61  80  55  66  43  50  30  34  16
  7 26   6  30  10  40  18  60  33  69  45  81  57  87  62  84  61  81  56  67  41  51  28  34  16
  8 28   7  31  11  41  19  57  34  71  46  80  57  86  63  85  61  80  56  67  41  50  28  33  15
  9 26   7  33  12  43  21  57  32  71  46  80  57  86  62  84  61  79  54  65  40  49  28  33  14
 10 26   6  34  14  44  22  58  33  72  45  81  56  85  62  84  60  78  52  66  39  50  27  35  15
 11 28   8  33  12  44  25  60  36  72  47  81  58  85  63  83  59  79  53  67  41  48  28  33  14
 12 29  10  33  13  44  24  57  35  72  46  82  58  86  64  83  59  78  52  68  41  48  27  32  14
 13 31   9  34  14  44  24  59  34  72  46  83  58  87  63  83  60  76  52  67  42  49  27  33  13
 14 30  10  35  15  45  23  60  36  72  48  82  60  86  63  83  60  74  50  68  42  48  27  33  14
 15 29   8  33  14  44  24  63  36  73  48  81  58  85  61  83  59  74  50  67  42  49  28  32  13
 16 29   8  35  13  46  24  63  38  73  49  81  58  86  62  85  60  73  49  67  40  47  27  33  12
 17 29   9  37  15  46  26  64  38  75  51  82  58  86  64  84  61  74  49  65  40  48  28  31  13
 18 30  10  37  19  46  26  65  40  74  51  82  59  88  65  84  61  76  51  61  38  46  27  32  12
 19 29   9  37  17  47  27  65  40  74  50  84  60  87  66  83  60  76  51  61  36  47  25  32  13
 20 28   7  37  18  47  26  64  42  76  49  83  60  86  64  83  60  73  49  62  37  44  25  30  11
 21 30   9  38  17  47  24  64  40  75  51  83  59  85  62  83  59  72  47  63  38  44  23  30  11
 22 31  11  38  18  50  25  65  39  75  51  83  58  85  63  83  60  70  46  64  39  44  23  30  13
 23 30  10  37  18  50  27  65  40  75  52  83  59  86  62  82  60  69  45  61  38  42  23  30  12
 24 30  10  38  18  49  27  67  40  75  51  84  59  86  62  82  59  70  45  60  36  43  22  31  11
 25 29  10  39  17  49  27  68  42  75  52  85  59  86  62  84  59  72  46  60  36  42  22  30  12
 26 26   8  40  19  51  27  68  43  74  52  84  61  86  63  84  60  74  46  61  36  41  22  32  13
 27 27   8  40  22  55  29  67  43  75  51  85  61  85  63  83  61  72  46  60  37  38  20  31  14
 28 28   8  40  20  56  31  65  40  75  53  86  61  85  62  84  59  72  46  58  35  37  17  32  14
 29 30   8  **  **  50  30  66  42  76  54  86  62  86  61  84  60  71  45  58  34  38  19  31  13
 30 30   8  **  **  54  29  67  41  77  53  85  62  86  62  83  60  73  45  57  36  38  19  31  11
 31 31   9  **  **  56  32  **  **  77  53  **  **  85  61  81  59  **  **  56  35  **  **  29  11
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-2000 FOR STATION #  385
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  200 202 212 222 208 208 205 211 205 198 194 203 220 212 216 212 213 219 211 212
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  225 210 242 227 219 212 234 217 211 214 237 221 221 222 219 221 226 206 205 216
 
   91  92  93  94  95  96  97  98  99 100
  218 217 203 220 216 204 197 226 203 208
  
 MEAN=214
 
 LENGTH OF SEASON FOR STATION NUMBER  385   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    27 270          157
   1952   4    16 107          10     5 279          172
   1953   5    13 133           9    22 265          132
   1954   5    10 130           9    22 265          135
   1955   4     2  92           9    12 255          163
   1956   5     4 125           9    30 274          149
   1957   5     6 126          10    10 283          157
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10     9 282          147
   1960   5     1 122           9    30 274          152
   1961   5     2 122           9    28 271          149
   1962   4    17 107           9    20 263          156
   1963   5    23 143          10    28 301          158
   1964   4     9 100          10     5 279          179
   1965   4    28 118           9    24 267          149
   1966   5    10 130          10     1 274          144
   1967   5    11 131           9    28 271          140
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10     9 282          160
   1971   5     3 123          10    30 303          180
   1972   4    25 116           9    30 274          158
   1973   4    28 118          10    29 302          184
   1974   4    16 106           9    22 265          159
   1975   4    20 110          10     2 275          165
   1976   5     7 128          10     6 280          152
   1977   4     6  96          10     9 282          186
   1978   5     2 122          10     7 280          158
   1979   5    12 132          10    13 286          154
   1980   5     8 129          10     3 277          148
   1981   5    10 130          10     2 275          145
   1982   4    22 112          10    16 289          177
   1983   5    15 135           9    23 266          131
   1984   4    30 121           9    26 270          149
   1985   4     9  99           9    29 272          173
   1986   4    22 112          10     6 279          167
   1987   4     6  96          10     3 276          180
   1988   4    28 119          10     4 278          159
   1989   5    12 132           9    23 266          134
   1990   5     2 122          10    10 283          161
   1991   4    24 114           9    19 262          148
   1992   5     6 127           9    29 273          146
   1993   4    26 116           9    15 258          142
   1994   5     1 121           9    27 270          149
   1995   5     2 122           9    22 265          143
   1996   4    27 118          10     3 277          159
   1997   5    16 136          10    14 287          151
   1998   4    19 109          10     8 281          172
   1999   4    19 109           9    21 264          155
   2000   4    27 118           9    21 265          147
             MEAN=119              MEAN=275     MEAN=156
 
 LENGTH OF SEASON FOR STATION NUMBER  385   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    27 270          157
   1952   4    16 107          10     5 279          172
   1953   4    27 117           9    22 265          148
   1954   5     7 127          10    18 291          164
   1955   3    29  88           9    12 255          167
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   5     1 122          10     7 281          159
   1961   5     2 122           9    28 271          149
   1962   4    17 107           9    20 263          156
   1963   5    23 143          10    28 301          158
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    24 267          149
   1966   5     9 129          10     1 274          145
   1967   5     2 122          10    11 284          162
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4    25 116          10    15 289          173
   1973   4    13 103          10    29 302          199
   1974   4    15 105          10     1 274          169
   1975   4    20 110          10    25 298          188
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10    12 285          189
   1978   4    21 111          10    23 296          185
   1979   4    28 118          10    13 286          168
   1980   5     8 129          10     3 277          148
   1981   5    10 130          10    19 292          162
   1982   4    22 112          10    20 293          181
   1983   4    19 109           9    23 266          157
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    13 286          174
   1987   4     5  95          10     3 276          181
   1988   4    28 119          10     4 278          159
   1989   5     7 127           9    24 267          140
   1990   5     2 122          10    10 283          161
   1991   4    24 114           9    19 262          148
   1992   5     6 127           9    29 273          146
   1993   4    22 112           9    29 272          160
   1994   5     1 121          10    12 285          164
   1995   5     2 122           9    22 265          143
   1996   4    27 118          10     8 282          164
   1997   5    13 133          10    15 288          155
   1998   4    18 108          10    22 295          187
   1999   4    18 108           9    21 264          156
   2000   4    13 104           9    21 265          161
             MEAN=114              MEAN=279     MEAN=164
 
 LENGTH OF SEASON FOR STATION NUMBER  385   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     6 280          173
   1953   4    26 116          10    27 300          184
   1954   5     4 124          10    30 303          179
   1955   3    28  87          10     8 281          194
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    18 291          187
   1958   4    29 119          10    11 284          165
   1959   4    22 112          10     9 282          170
   1960   4    30 121          10    16 290          169
   1961   5     2 122           9    28 271          149
   1962   4    17 107           9    20 263          156
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    24 297          179
   1966   5     1 121          10    16 289          168
   1967   5     2 122          10    11 284          162
   1968   4    25 116          10     4 278          162
   1969   4     6  96          10    14 287          191
   1970   4     4  94          10    16 289          195
   1971   4    14 104          10    31 304          200
   1972   4     8  99          10    18 292          193
   1973   4    13 103          10    29 302          199
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10    25 298          196
   1976   5     3 124          10     8 282          158
   1977   4     6  96          11     9 313          217
   1978   4    21 111          10    28 301          190
   1979   4    28 118          10    13 286          168
   1980   5     8 129          10    12 286          157
   1981   4    15 105          10    19 292          187
   1982   4    22 112          10    20 293          181
   1983   4    19 109          11    10 314          205
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     2 306          207
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   5     7 127           9    24 267          140
   1990   5     2 122          10    10 283          161
   1991   4    24 114           9    20 263          149
   1992   5     6 127          10    17 291          164
   1993   4    22 112          10    10 283          171
   1994   4     9  99          10    25 298          199
   1995   4     5  95           9    22 265          170
   1996   4    27 118          10    24 298          180
   1997   5    13 133          10    20 293          160
   1998   4     6  96          11     5 309          213
   1999   3    30  89          10     4 277          188
   2000   4    13 104           9    22 266          162
             MEAN=110              MEAN=287     MEAN=176
 
 LENGTH OF SEASON FOR STATION NUMBER  385   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    22 112          10    24 297          185
   1952   4    11 102          10     6 280          178
   1953   4    20 110          11     1 305          195
   1954   4    12 102          10    30 303          201
   1955   3    28  87          10    15 288          201
   1956   4    24 115           9    30 274          159
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10    30 303          184
   1959   4    13 103          10    12 285          182
   1960   4    30 121          10    16 290          169
   1961   5     2 122          10    20 293          171
   1962   4    17 107          10    24 297          190
   1963   4     4  94          10    29 302          208
   1964   4     8  99          10     9 283          184
   1965   4    16 106          10    24 297          191
   1966   4    21 111          10    16 289          178
   1967   5     2 122          10    11 284          162
   1968   4     5  96          10     4 278          182
   1969   4     6  96          10    17 290          194
   1970   4     4  94          11    14 318          224
   1971   4     6  96          10    31 304          208
   1972   4     8  99          10    18 292          193
   1973   4    11 101          10    29 302          201
   1974   4     8  98          10     2 275          177
   1975   4    11 101          10    29 302          201
   1976   3    22  82          10    16 290          208
   1977   4     6  96          11    10 314          218
   1978   3    26  85          11    14 318          233
   1979   4     6  96          10    13 286          190
   1980   4    13 104          10    12 286          182
   1981   3    23  82          10    22 295          213
   1982   4    11 101          10    21 294          193
   1983   4    18 108          11    17 321          213
   1984   4     1  92          10    23 297          205
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     5 309          197
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10     5 279          169
   1989   5     7 127          10    20 293          166
   1990   4    17 107          10    10 283          176
   1991   4    10 100          10     7 280          180
   1992   5     6 127          10    17 291          164
   1993   4    17 107          10    10 283          176
   1994   4     7  97          10    25 298          201
   1995   4     5  95          10    22 295          200
   1996   4    23 114          10    30 304          190
   1997   4    17 107          10    21 294          187
   1998   4     6  96          11     6 310          214
   1999   3    27  86          10     4 277          191
   2000   4    12 103          10     6 280          177
             MEAN=102              MEAN=293     MEAN=190
 
 LENGTH OF SEASON FOR STATION NUMBER  385   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    24 297          190
   1952   4    10 101          10     6 280          179
   1953   4    20 110          11     1 305          195
   1954   4    12 102          10    31 304          202
   1955   3    28  87          10    15 288          201
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    31 304          185
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    19 293          192
   1961   5     2 122          10    20 293          171
   1962   4    16 106          10    24 297          191
   1963   4     4  94          10    29 302          208
   1964   4     8  99          10    10 284          185
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     1 305          194
   1967   4    24 114          10    28 301          187
   1968   4     5  96          11     8 313          217
   1969   3    31  90          10    27 300          210
   1970   4     4  94          11    15 319          225
   1971   4     6  96          11     6 310          214
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   4     8  98          11    13 317          219
   1975   4     4  94          11    13 317          223
   1976   3    17  77          10    16 290          213
   1977   4     6  96          11    11 315          219
   1978   3    18  77          11    14 318          241
   1979   4     6  96          10    13 286          190
   1980   3    21  81          10    12 286          205
   1981   3    23  82          10    22 295          213
   1982   4     9  99          10    21 294          195
   1983   4    18 108          11    23 327          219
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11    10 314          215
   1986   4    22 112          11     5 309          197
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10     5 279          169
   1989   4    15 105          10    20 293          188
   1990   4    17 107          10    25 298          191
   1991   3    30  89          10     7 280          191
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    31 304          209
   1994   4     7  97          10    26 299          202
   1995   4     5  95          10    22 295          200
   1996   4    23 114          10    31 305          191
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     6 310          227
   1999   3    27  86          10     4 277          191
   2000   4     9 100          10     7 281          181
             MEAN= 98              MEAN=299     MEAN=200
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-2000 FOR STATION # 385
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   28.9  33.2  36.4  52.7  70.4  75.7  80.9  81.4  69.8  61.9  42.0  28.1  55.1
 1952   30.0  38.9  40.7  62.4  70.0  85.6  84.7  79.6  78.6  64.1  49.0  32.4  59.7
 1953   30.4  34.8  48.2  54.8  70.9  85.7  87.8  86.1  82.1  72.8  54.7  39.9  62.3
